"index","mapc_id","parloc_id","luc_adj_1","luc_adj_2","muni_id","muni","District","land_value","bldg_value","othr_value","total_value","lot_areaft","bldg_area","addr_num","addr_str","owner_city","owner_stat","owner_zip","median_hh_income","latitude","longitude","numTransitStops","walkscore","transitscore","transit_score_description","transit_score_summary"
1652,182950,"F_763445_3016284",970,970,246,"Reading","30th Middlesex District",250300,439700,0,690000,6243.464765,4570,"17","PLEASANT ST","READING","MA","1867",90811,42.52414763,-71.10204085,14,81,,,
1656,184509,"F_764752_3016637",970,970,246,"Reading","30th Middlesex District",208900,331100,0,540000,11130.82428,2188,"41","WILSON ST","READING","MA","1867",90811,42.5250994,-71.0971863,17,69,,,
1657,184881,"F_761929_3020583",970,970,246,"Reading","20th Middlesex District",344600,845000,800,1190400,41716.90464,7596,"0","WAVERLY RD","READING","MA","1867",142113,42.53596296,-71.10759115,,29,,,
1658,184922,"F_761689_3017324",970,970,246,"Reading","20th Middlesex District",317000,364000,7300,688300,12639.56479,3199,"74","BANCROFT AVE","READING","MA","1867",102634,42.5270236,-71.1085371,7,62,,,
1661,186475,"F_762553_3016822",102,970,246,"Reading","30th Middlesex District",0,2436600,0,2436600,70231.21519,45140,"52","SANBORN ST","READING","MA","1867",102634,42.52563523,-71.10534053,11,73,,,
1662,186794,"F_765336_3017749",102,970,246,"Reading","30th Middlesex District",,500600,,500600,40503.86451,18570,"33","PIERCE ST","READING","MA","1867",90811,42.52814304,-71.09500031,15,51,,,
1670,188169,"F_762981_3011185",970,970,246,"Reading","30th Middlesex District",237200,239100,10100,486400,11970.19889,3002,"173","MAIN ST","READING","MA","1867",90811,42.51016233,-71.10384993,,58,,,
1684,190894,"M_104055_926332",973,973,268,"Shelburne","1st Franklin District",45800,0,0,45800,142666.3596,0,"0","SOUTH SHELBURNE & ZF","TURNERS FALLS","MA","1376",,42.58163394,-72.66880186,,1,,,
1691,191724,"M_98923_929317",970,970,268,"Shelburne","1st Franklin District",194700,2802400,26300,3023400,192594.9695,35280,"0","HIGHLAND AVE.","SHELBURNE","MA","1370",,42.60785284,-72.73183653,4,42,,,
1783,196994,"M_112535_915581",970,970,289,"Sunderland","1st Franklin District",88600,0,0,88600,91251.00278,0,"0","NORTH MAIN ST","TURNERS FALLS","MA","1376",,42.48585661,-72.56387631,,4,,,
1784,196995,"M_112468_915610",970,970,289,"Sunderland","1st Franklin District",83100,0,0,83100,35049.97442,0,"0","NORTH MAIN ST","TURNERS FALLS","MA","1376",,42.48611014,-72.56469558,,4,,,
1829,202729,"F_723553_2879728",970,970,307,"Walpole","12th Norfolk District",544000,1612700,6800,2163500,158268.7404,22048,"","NEPONSET VIEW TERR","WALPOLE","MA","2081",131107,42.14984679,-71.25149874,16,62,,,
1843,205027,"F_724703_2876413",970,970,307,"Walpole","8th Norfolk District",192000,1480800,0,1672800,134490.7459,14142,"31-53","ELLIS ST","WALPOLE","MA","2081",102621,42.14074065,-71.24729412,10,45,,,
1850,205458,"F_725613_2877995",970,970,307,"Walpole","8th Norfolk District",985000,3402800,43400,4431200,191364.1242,39254,"8","DIAMOND POND TERR","WALPOLE","MA","2081",102621,42.14507445,-71.24392129,16,43,,,
1855,205919,"F_723251_2879400",970,970,307,"Walpole","12th Norfolk District",544000,1455600,5400,2005000,61238.57089,20560,"","NEPONSET VIEW TERR","WALPOLE","MA","2081",131107,42.14894912,-71.25261594,14,59,,,
1861,206605,"F_722271_2881406",973,973,307,"Walpole","12th Norfolk District",40100,0,0,40100,17076.41542,0,"","WINTHROP ST","WALPOLE","MA","2081",131107,42.15446163,-71.25620868,3,27,,,
1862,206631,"F_722365_2881461",973,973,307,"Walpole","12th Norfolk District",160600,0,0,160600,14802.32144,0,"","WINTHROP ST","WALPOLE","MA","2081",131107,42.15461182,-71.25586143,4,27,,,
1863,206658,"F_722268_2881534",973,973,307,"Walpole","12th Norfolk District",159900,0,0,159900,14883.32661,0,"34","ALBANY RD","WALPOLE","MA","2081",131107,42.1548129,-71.25621839,3,27,,,
1865,207023,"F_722966_2882332",973,973,307,"Walpole","12th Norfolk District",3200,0,0,3200,1214.094649,0,"","PEMBERTON ST","WALPOLE","MA","2081",131107,42.15699723,-71.25363568,2,40,,,
1866,207116,"F_723054_2882420",970,970,307,"Walpole","12th Norfolk District",226600,569200,0,795800,22220.56635,7083,"146-150","PEMBERTON ST","WALPOLE","MA","2081",131107,42.15723802,-71.25331019,2,40,,,
1900,224258,"F_707052_2936251",970,970,317,"Wellesley","14th Norfolk District",1177000,0,0,1177000,34733.3029,0,"315","Weston Rd","Wellesley","MA","2482",158485,42.30506845,-71.31188973,1,58,,,
1947,225020,"F_725468_2941021",970,970,317,"Wellesley","14th Norfolk District",2163000,0,0,2163000,727907.4899,0,"109","Barton Rd","Wellesley","MA","2482",158561,42.31802605,-71.24375779,1,21,,,
1952,225710,"F_721554_2943219",970,970,317,"Wellesley","14th Norfolk District",608000,1090000,0,1698000,29636.09256,0,"41","River St.","Wellesley","MA","2481",158561,42.32408886,-71.25820672,2,59,,,
1964,230710,"F_710868_2933485",970,970,317,"Wellesley","14th Norfolk District",616000,1800000,0,2416000,19892.11056,0,"50","Linden St.","Wellesley","MA","2482",158485,42.29745437,-71.29780723,3,83,,,
1977,231729,"F_713089_2934479",970,970,317,"Wellesley","14th Norfolk District",847000,3116000,0,3963000,139166.8568,0,"505","Washington St.","Wellesley","MA","2482",176071,42.30016725,-71.2895887,5,82,,,
1985,234123,"M_324143_854006",973,973,318,"Wellfleet","4th Barnstable District",303100,0,0,303100,258782.69,0,"338","OLD KINGS HWY","WELLFLEET","MA","2667",,41.92659962,-70.00321293,,9,,,
1986,234167,"M_324030_853949",970,970,318,"Wellfleet","4th Barnstable District",286700,1329700,0,1616400,218056.8857,2491,"16","FRED BELL WAY","WELLFLEET","MA","2667",,41.92610435,-70.00458713,,11,,,
1987,234329,"M_323683_853625",970,970,318,"Wellfleet","4th Barnstable District",148800,89300,0,238100,74828.42099,624,"2082","STATE HWY RTE 6","WELLFLEET","MA","2667",,41.92324238,-70.0088383,,22,,,
1989,234767,"M_323997_852857",973,973,318,"Wellfleet","4th Barnstable District",286000,0,0,286000,215715.1641,0,"120","PAINE HOLLOW RD","WELLFLEET","MA","2667",,41.91627935,-70.00521563,,13,,,
1994,235605,"M_324735_851457",973,973,318,"Wellfleet","4th Barnstable District",198700,0,0,198700,29976.17534,0,"25","NORTH WESTERN AVE","WELLFLEET","MA","2667",,41.90355975,-69.99661831,,12,,,
1995,235681,"M_325004_851298",973,973,318,"Wellfleet","4th Barnstable District",195200,0,0,195200,12770.45858,0,"25","VIEW ST","WELLFLEET","MA","2667",,41.9020857,-69.99341068,1,8,,,
1996,236362,"M_323979_854004",973,973,318,"Wellfleet","4th Barnstable District",20600,0,0,20600,24241.99409,0,"0","DELPHI PATH","WELLFLEET","MA","2667",,41.9266075,-70.00519029,,11,,,
2002,238241,"F_792731_2836107",970,970,322,"West Bridgewater","10th Plymouth District",1440100,3240600,62500,4743200,395630.2991,29809,"0","MATFIELD ST","W. BRIDGEWATER","MA","2379",81071,42.02930768,-70.99734272,,25,,,
2007,239610,"F_794948_2840678",970,970,322,"West Bridgewater","10th Plymouth District",24700,,,24700,106939.7953,0,"0","BELMONT ST","W. BRIDGEWATER","MA","2379",81071,42.04181508,-70.98908195,,18,,,
2013,241078,"F_314208_2871171",970,970,329,"Westfield","4th Hampden District",70000,136600,0,206600,9785.827485,5355,"6","HIGH ST","WESTFIELD","MA","1085",71509,42.11970046,-72.76048984,7,55,,,
2014,241124,"F_319407_2871637",970,970,329,"Westfield","4th Hampden District",71100,117000,0,188100,12435.22294,3933,"15","FREDERICK ST","WESTFIELD","MA","1085",42934,42.12118834,-72.74135359,7,78,,,
2017,241212,"F_319805_2869700",970,970,329,"Westfield","4th Hampden District",62100,269800,3900,335800,220517.8881,2964,"16","MURPHY CL","WESTFIELD","MA","1085",42934,42.11588931,-72.73978293,6,37,,,
2039,244149,"F_319080_2868657",970,970,329,"Westfield","4th Hampden District",106600,894800,4800,1006200,241178.4773,1600,"1","KASPER DR","WESTFIELD","MA","1085",85306,42.11299849,-72.74239881,4,57,,,
2040,244456,"F_318518_2869513",970,970,329,"Westfield","4th Hampden District",57000,1170200,74700,1301900,116422.0155,53577,"12","ALICE BURKE WY","WESTFIELD","MA","1085",42934,42.11532478,-72.74451591,6,64,,,
2041,244583,"F_317216_2869864",970,970,329,"Westfield","4th Hampden District",69100,154700,0,223800,7085.585563,5995,"9","WORONOCO AV","WESTFIELD","MA","1085",42934,42.11623565,-72.74933312,8,80,,,
2043,244768,"F_320024_2870065",970,970,329,"Westfield","4th Hampden District",63700,1963800,0,2027500,135062.8498,5564,"17","DANEK DR","WESTFIELD","MA","1085",42934,42.11689957,-72.73899538,7,38,,,
2044,244788,"F_316661_2870380",970,970,329,"Westfield","4th Hampden District",68100,117500,0,185600,5323.273757,3713,"8","PEARL ST","WESTFIELD","MA","1085",46066,42.11762917,-72.7514064,9,82,,,
2045,244840,"F_317644_2870448",970,970,329,"Westfield","4th Hampden District",72200,295900,600,368700,16507.9311,7003,"52","BROAD ST","WESTFIELD","MA","1085",42934,42.11785527,-72.74778728,9,90,,,
2047,244874,"F_319039_2870881",970,970,329,"Westfield","4th Hampden District",70500,159200,0,229700,9389.718599,6861,"103","MAIN ST","WESTFIELD","MA","1085",42934,42.11909926,-72.74266932,7,78,,,
2052,245604,"F_319569_2871582",970,970,329,"Westfield","4th Hampden District",70100,120800,3800,194700,9931.020677,4510,"12","FREDERICK ST","WESTFIELD","MA","1085",42934,42.12104389,-72.74075357,7,78,,,
2053,245628,"F_314781_2871623",970,970,329,"Westfield","4th Hampden District",69900,158700,0,228600,9095.724372,5426,"15","CHESTNUT ST","WESTFIELD","MA","1085",46066,42.12096391,-72.7584026,8,62,,,
2054,245813,"F_316071_2871877",973,973,329,"Westfield","4th Hampden District",70000,,,70000,9531.476183,0,"15","KING ST","WESTFIELD","MA","1085",46066,42.12171298,-72.7536619,8,83,,,
2055,245832,"F_316322_2871844",970,970,329,"Westfield","4th Hampden District",94000,344100,15100,453200,40211.88971,17824,"16","WASHINGTON ST","WESTFIELD","MA","1085",46066,42.12163256,-72.75273501,8,83,,,
2056,245853,"F_316148_2871892",973,973,329,"Westfield","4th Hampden District",73200,,,73200,12186.16826,0,"11","KING ST","WESTFIELD","MA","1085",46066,42.12175725,-72.75337892,8,83,,,
2057,246119,"F_319164_2872220",970,970,329,"Westfield","4th Hampden District",54900,118100,5000,178000,6233.517566,3361,"15","DUBOIS ST","WESTFIELD","MA","1085",42934,42.12277832,-72.7422805,7,85,,,
2062,246717,"F_309314_2872689",970,970,329,"Westfield","4th Hampden District",89600,127300,3200,220100,12679.3943,4047,"172","WESTERN AV","WESTFIELD","MA","1085",71509,42.12366578,-72.77861075,2,8,,,
2073,247704,"F_319393_2873718",970,970,329,"Westfield","4th Hampden District",70900,76600,0,147500,11821.25967,2037,"19","HANOVER ST","WESTFIELD","MA","1085",42934,42.1268978,-72.74151684,4,68,,,
2074,247746,"F_317830_2873868",970,970,329,"Westfield","4th Hampden District",79500,474300,0,553800,5915.263444,12592,"306","ELM ST","WESTFIELD","MA","1085",42934,42.12724681,-72.74728611,5,88,,,
2075,247754,"F_317793_2873968",973,973,329,"Westfield","4th Hampden District",69300,,,69300,8252.191131,0,"324","ELM ST","WESTFIELD","MA","1085",42934,42.12751972,-72.74742788,4,88,,,
2079,247908,"F_317607_2874018",970,970,329,"Westfield","4th Hampden District",73600,377000,9200,459800,24447.35235,15296,"10","COWLES CT","WESTFIELD","MA","1085",42934,42.12764944,-72.74811618,3,82,,,
2087,249203,"F_318200_2876556",970,970,329,"Westfield","4th Hampden District",68900,126600,2600,198100,6585.360862,5288,"4","CROWN ST","WESTFIELD","MA","1085",65649,42.1346372,-72.74606704,4,54,,,
2095,250671,"F_321708_2879656",970,970,329,"Westfield","4th Hampden District",109800,1870900,15800,1996500,290925.5037,6164,"50","SOUTHAMPTON RD","WESTFIELD","MA","1085",65649,42.14328313,-72.73330027,3,27,,,
2190,257882,"F_783665_2967100",970,970,57,"Chelsea","2nd Suffolk District",677600,6145700,0,6823300,98041.66112,14976,"170","CENTRAL AV","CHELSEA","MA","2150",57031,42.38890605,-71.02804379,,75,65,"Good Transit","13 nearby routes: 11 bus, 2 rail, 0 other"
2196,259235,"F_781885_2969340",970,970,57,"Chelsea","2nd Suffolk District",271100,533300,0,804400,30257.48198,4488,"230","WALNUT ST","CHELSEA","MA","2150",54800,42.39507943,-71.03458738,,94,62,"Good Transit","10 nearby routes: 9 bus, 1 rail, 0 other"
2199,259749,"F_782506_2970319",973,973,57,"Chelsea","2nd Suffolk District",118100,,,118100,10215.17178,0,"42","EDEN ST","CHELSEA","MA","2150",47366,42.39775647,-71.03226859,,90,62,"Good Transit","9 nearby routes: 8 bus, 1 rail, 0 other"
2200,259895,"F_782135_2970523",970,970,57,"Chelsea","2nd Suffolk District",321500,515800,0,837300,15591.43417,6736,"301","SPRUCE ST","CHELSEA","MA","2150",47366,42.39832182,-71.03363794,,87,61,"Good Transit","9 nearby routes: 8 bus, 1 rail, 0 other"
2201,259906,"F_782494_2970465",970,970,57,"Chelsea","2nd Suffolk District",1995900,14624400,531600,17151900,27451.66118,158868,"14","BLOOMINGDALE ST","CHELSEA","MA","2150",47366,42.39815727,-71.03231005,,90,62,"Good Transit","9 nearby routes: 8 bus, 1 rail, 0 other"
2212,261016,"F_785512_2972017",970,970,57,"Chelsea","2nd Suffolk District",1423300,11642500,626400,13692200,38462.14708,129960,"260","CLARK AV","CHELSEA","MA","2150",59671,42.40236999,-71.02110476,,70,53,"Good Transit","8 nearby routes: 8 bus, 0 rail, 0 other"
2213,261044,"F_787623_2971924",970,970,57,"Chelsea","16th Suffolk District",871900,5138400,10800,6021100,223480.0683,19379,"112","CLINTON ST","CHELSEA","MA","2150",51326,42.40208201,-71.01329101,,50,48,"Some Transit","9 nearby routes: 9 bus, 0 rail, 0 other"
2214,261243,"F_783883_2972726",970,970,57,"Chelsea","2nd Suffolk District",718700,3874300,66400,4659400,225727.5872,5011,"54","LOCKE ST","CHELSEA","MA","2150",59671,42.40434041,-71.02712138,,57,55,"Good Transit","7 nearby routes: 7 bus, 0 rail, 0 other"
2215,261523,"F_783421_2973563",970,970,57,"Chelsea","16th Suffolk District",130600,582300,0,712900,30059.24415,4076,"","BURMA RD","CHELSEA","MA","2150",62960,42.40664414,-71.02881482,,62,55,"Good Transit","7 nearby routes: 7 bus, 0 rail, 0 other"
2216,261554,"F_783550_2973683",970,970,57,"Chelsea","16th Suffolk District",213600,6493200,0,6706800,45387.12189,5272,"44","EXETER ST","CHELSEA","MA","2150",62960,42.40697146,-71.02833472,,57,55,"Good Transit","7 nearby routes: 7 bus, 0 rail, 0 other"
2217,261749,"F_783263_2974528",970,970,57,"Chelsea","16th Suffolk District",187700,659900,0,847600,25129.77968,6520,"","WASHINGTON AV","CHELSEA","MA","2150",62960,42.40929448,-71.02938012,,57,53,"Good Transit","6 nearby routes: 6 bus, 0 rail, 0 other"
2218,261778,"F_783412_2974336",970,970,57,"Chelsea","16th Suffolk District",2052600,6720900,0,8773500,370557.191,6520,"","WASHINGTON AV","CHELSEA","MA","2150",,42.40876538,-71.02883233,,57,53,"Good Transit","6 nearby routes: 6 bus, 0 rail, 0 other"
2221,264541,"M_165969_865444",973,973,80,"Dudley","6th Worcester District",5300,0,0,5300,53704.65496,0,"","WEST MAIN ST","DUDLEY","MA","1571",77480,42.03864873,-71.91101392,,45,,,
2222,264544,"M_165895_865421",970,970,80,"Dudley","6th Worcester District",395100,1995100,69200,2459400,372062.5027,2822,"","WASHINGTON DR","DUDLEY","MA","1571",77480,42.03843844,-71.91190631,,45,,,
2223,264755,"M_167657_865164",970,970,80,"Dudley","6th Worcester District",66100,235500,11500,313100,49017.39794,3891,"107","SCHOFIELD AVE","STURBRIDGE","MA","1566",77480,42.03619925,-71.89061168,,28,,,
2239,274746,"M_204980_875476",970,970,101,"Franklin","10th Norfolk District",168100,223600,0,391700,5749.142533,1590,"3","DERBY LN","FRANKLIN","MA","2038",128605,42.12969152,-71.43976737,,16,,,
2240,274823,"M_205447_875643",970,970,101,"Franklin","10th Norfolk District",326200,698500,10300,1035000,55901.71082,4719,"21","PLAIN ST","FRANKLIN","MA","2038",128605,42.13119194,-71.43411749,,13,,,
2241,275445,"M_208731_874914",970,970,101,"Franklin","10th Norfolk District",225800,141600,0,367400,16060.78198,1512,"245","DANIELS ST","FRANKLIN","MA","2038",128605,42.12459891,-71.39440783,,5,,,
2242,277869,"M_210186_873152",970,970,101,"Franklin","10th Norfolk District",205500,246600,8700,460800,52187.85181,4647,"192","BROOK ST","FRANKLIN","MA","2038",110184,42.10871774,-71.37684195,,7,,,
2259,280853,"M_208886_870374",970,970,101,"Franklin","10th Norfolk District",170100,70600,600,241300,15836.256,1056,"57","RUGGLES ST","FRANKLIN","MA","2038",86642,42.08372264,-71.39260241,6,74,,,
2260,281377,"M_208499_869919",970,970,101,"Franklin","10th Norfolk District",174400,1438100,12100,1624600,37952.58442,21426,"45","WINTER ST","FRANKLIN","MA","2038",86642,42.07963046,-71.39728637,9,79,,,
2261,281503,"M_208239_870085",970,970,101,"Franklin","10th Norfolk District",196600,284700,4600,485900,9289.640548,6335,"14","WALNUT AV","FRANKLIN","MA","2038",86642,42.08112777,-71.40042622,6,81,,,
2271,282134,"M_208652_869384",970,970,101,"Franklin","10th Norfolk District",737700,3250500,13600,4001800,230397.286,55200,"4","EAST PARK ST","FRANKLIN","MA","2038",86642,42.07481206,-71.39544523,3,48,,,
2272,282146,"M_208554_869317",970,970,101,"Franklin","10th Norfolk District",527500,1595900,19700,2143100,152343.0874,24308,"1000","CENTRAL PARK TERR","FRANKLIN","MA","2038",86642,42.07420991,-71.39663049,3,43,,,
2273,282150,"M_208756_869243",970,970,101,"Franklin","10th Norfolk District",479800,1600600,0,2080400,138337.3361,25780,"0","CENTRAL PARK TERR","FRANKLIN","MA","2038",86642,42.07354144,-71.39419057,3,37,,,
2307,285914,"M_121875_867599",973,973,120,"Hampden","2nd Hampden District",64600,0,0,64600,14814.83061,0,"","SPRINGMEADOW LN","HAMPDEN","MA","1036",85943,42.05489741,-72.44382185,,41,,,
2308,285915,"M_121965_867567",970,970,120,"Hampden","2nd Hampden District",117500,2878300,41500,3037300,399755.1752,6196,"","SPRINGMEADOW LN","HAMPDEN","MA","1036",85943,42.05461828,-72.44273039,,38,,,
2314,288276,"F_359717_2963157",970,970,127,"Hatfield","1st Hampshire District",172700,1916100,3200,2092000,74460.25602,26079,"2","SCHOOL ST","HATFIELD","MA","1038",64619,42.37382251,-72.59712052,,26,,,
2331,293040,"M_203927_880798",970,970,136,"Holliston","8th Middlesex District",132000,81000,0,213000,22459.07319,1226,"11","WEDGEWOOD DR","HOLLISTON","MA","1746",123245,42.17761221,-71.45246743,1,23,,,
2332,293112,"M_203302_883244",973,973,136,"Holliston","8th Middlesex District",4100,,,4100,229276.8922,0,"0","CHAMBERLAIN ST","HOLLISTON","MA","1746",147396,42.19963664,-71.46001858,,4,,,
2339,295963,"M_205690_883529",970,970,136,"Holliston","8th Middlesex District",209300,,,209300,107617.863,0,"59","HOLLIS ST","HOLLISTON","MA","1746",117009,42.20218879,-71.43110132,2,61,,,
2342,297395,"M_206146_884269",970,970,136,"Holliston","8th Middlesex District",347800,5447600,0,5795400,403754.0518,0,"492","WASHINGTON ST","HOLLISTON","MA","1746",117009,42.20884761,-71.42557192,,44,,,
2344,297884,"M_203306_883360",973,973,136,"Holliston","8th Middlesex District",203700,93500,0,297200,55832.82141,0,"0","CHAMBERLAIN ST","HOLLISTON","MA","1746",147396,42.20068098,-71.45996949,,5,,,
2345,297885,"M_203297_883306",973,973,136,"Holliston","8th Middlesex District",204300,57500,0,261800,61621.78791,0,"0","CHAMBERLAIN ST","HOLLISTON","MA","1746",147396,42.20019485,-71.46007877,,4,,,
2376,312465,"F_825811_3004548",970,970,168,"Marblehead","8th Essex District",331500,124700,1900,458100,8584.288711,1748,"33","BROUGHTON RD","MARBLEHEAD","MA","1945",159875,42.49091497,-70.87101614,15,32,29,"Some Transit","2 nearby routes: 2 bus, 0 rail, 0 other"
2377,312491,"F_826046_3004509",970,970,168,"Marblehead","8th Essex District",331500,138900,600,471000,7819.174498,2214,"42","BROUGHTON RD","MARBLEHEAD","MA","1945",159875,42.4908032,-70.87014594,13,32,29,"Some Transit","2 nearby routes: 2 bus, 0 rail, 0 other"
