,STOP_ID,STOP_NAME,TRACT_ID,income,income_level,route_ids,revenue_annual,impacted_pop,total_employed
3025,134,Massachusetts Ave @ Columbia Rd,90700,70575,2,"16,8",35394.0,1212,2286
3026,8154,Lincoln St @ Bowdoin St,374200,146094,3,59,0.0,715,2383
3027,8532,Parker St @ Stearns St,373800,156505,3,52,120.9,751,3114
3028,355,Dorchester Ave @ Columbia Rd,90700,70575,2,18,16.1,1212,2286
3029,121,Columbia Rd @ JFK/UMASS Station,91001,97176,2,"5,16,41,8",260649.6,835,1953
3030,1342,Walnut Ave @ Humboldt Ave,81700,36895,1,44,10070.0,667,1746
3031,122,Columbia Rd @ Dorchester Ave,90700,70575,2,"41,8",15423.3,1212,2286
3032,1134,Centre St @ Paul Gore St,120600,103417,2,41,8771.9,1338,1964
3033,1183,Washington St @ Marcella St,81500,34194,1,42,10005.5,576,1136
3034,1169,Washington St @ Brinton St,81500,34194,1,42,11803.4,576,1136
3035,136,Columbia Rd @ Dorchester Ave,90700,70575,2,"41,8",1233.6,1212,2286
3036,302,Dorchester Ave @ Columbia Rd,90700,70575,2,18,8.1,1212,2286
3037,1159,Centre St @ Barbara St,120600,103417,2,41,2571.9,1338,1964
3038,8204,69 Lincoln St,374200,146094,3,59,0.0,715,2383
3039,1580,Blue Hill Ave @ Irwin St,81800,30703,0,45,11980.7,717,1403
3040,1499,Dudley St @ W Cottage St,90400,37283,1,"15,41",54026.2,989,2032
3041,1484,Dudley St @ E Cottage St,90600,44000,2,"15,41",133731.3,743,1368
3042,8203,Walnut St @ Lincoln St - Newton Highland Station,374200,146094,3,59,83816.8,715,2383
3043,85290,Centre St @ Hyde St,374200,146094,3,52,0.0,715,2383
3044,8155,Walnut St @ Lincoln St,374200,146094,3,59,44883.4,715,2383
3045,404,Warren St opp Waverly St,81700,36895,1,"28,66,10,19,23,14",86308.09999999999,667,1746
3046,394,Warren St @ Waverly St,81700,36895,1,"28,66,10,19,23,14",156257.6,667,1746
3047,6570,S Huntington Ave @ Perkins St,120700,96611,2,"35,32,37,36,21,38,34,39",200383.1,804,1457
3048,61365,S Huntington Ave @ Perkins St,120700,96611,2,"35,32,37,36,21,38,34,39",33894.4,804,1457
3049,19661,Mall at Chestnut Hill @ Bloomingdales,373600,200250,4,60,21147.7,1285,2703
3050,1182,Washington St @ Valentine St,81700,36895,1,42,7812.5,667,1746
3051,1170,Washington St @ ML King Blvd,81700,36895,1,42,8796.1,667,1746
3052,301,Dorchester Ave @ Mt Vernon St,90700,70575,2,18,2451.0,1212,2286
3053,2937,Boston St @ Mayhew St,90700,70575,2,"16,17",15165.4,1212,2286
3054,1579,Blue Hill Ave opp Stafford St,90600,44000,2,45,7836.7,743,1368
3055,1135,Centre St @ Sheridan St,120600,103417,2,41,9239.5,1338,1964
3056,19821,Boylston St @ Tully St,401200,153182,3,60,22905.3,595,3047
3057,8531,Parker St @ Athelstane Rd,373800,156505,3,52,5159.9,751,3114
3058,2909,Boston St opp Mayhew St,90700,70575,2,"16,17",16624.7,1212,2286
3059,1158,Centre St @ Creighton St,120700,96611,2,41,3603.9,804,1457
3060,1218,Columbus Ave @ Ritchie St,81300,18003,0,"44,22,29",3531.3,1234,1956
3061,71916,Lee St opp Warren St,401100,167361,3,51,846.6,650,1920
3062,56479,Hyde Park Ave @ Eldridge Rd,110103,83080,2,"33,32",52744.3,1443,3529
3063,330,Dorchester Ave @ Cheverus Rd,92101,56882,2,"18,215",1056.2,1670,4040
3064,375,Talbot Ave @ Bernard St,100100,29483,0,"22,45",49116.2,1170,3222
3065,1857,144 Walter St opp Mendum St,110607,107465,2,51,2813.8,1145,3164
3066,1871,Walter St @ Mendum St,110607,107465,2,51,612.7,1145,3164
3067,8481,Wiswall Rd @ Chinian Path,374000,129848,3,52,886.9,528,2701
3068,422,Talbot Ave @ Bernard St,100100,29483,0,"22,45",51188.2,1170,3222
3069,640,Washington St @ Archdale Rd,110103,83080,2,"40,35,37,70A,36,51,34E,34,50,30",130723.9,1443,3529
3070,85551,Fredette Rd @ Spiers Rd,374000,129848,3,52,0.0,528,2701
3071,84741,Fredette Rd @ Spiers Rd,374000,129848,3,52,967.5,528,2701
3072,325,Park St Busway @ Dorchester Ave,92200,64526,2,"15,215,18,202,19,210,201",31024.2,777,1760
3073,381,Blue Hill Ave @ Wales St,92400,31885,1,"28,22,45,29,14",138068.8,1285,2556
3074,84881,677 Winchester St,374000,129848,3,52,2257.5,528,2701
3075,85288,Opp 677 Winchester St,374000,129848,3,52,241.9,528,2701
3076,8487,Dedham St @ Brookline St,373900,159525,3,52,0.0,327,3065
3077,546,Morton St @ Shattuck Hospital,980300,-666666666,-1,"31,21",32459.2,19,62
3078,8544,Dedham St @ Carlson Ave,373900,159525,3,52,524.1,327,3065
3079,5232,Morton St opp Shattuck Hospital,981100,43333,2,"31,21",23630.9,40,121
3080,3147,Bellevue Rd @ Wegdewood St,417400,92381,2,211,1652.8,163,1331
3081,8493,Dedham St @ Country Club Rd,373900,159525,3,52,161.2,327,3065
3082,1937,South St @ Child St,120201,71743,2,"32,37,36,21,38,34,39",103432.7,1215,2467
3083,61187,Washington St @ Williams St,120201,71743,2,42,38465.8,1215,2467
3084,1739,Seaver St @ Maple St,82100,20386,0,"22,32,36,29,34",76584.8,1298,2282
3085,17391,Seaver St opp Maple St,82100,20386,0,"22,32,36,38,29,34",23252.0,1298,2282
3086,413,Blue Hill Ave @ Wayne St,90100,32702,1,"28,66,22,10,45,23,14",110882.3,937,2061
3087,91835,Newton St @ Grove St,401200,153182,3,51,8.1,595,3047
3088,41916,Newton St @ Grove St,401200,153182,3,51,1822.1,595,3047
3089,3176,Dorchester Ave @ Hecla St,91600,46769,2,18,3023.4,814,1671
3090,567,Geneva Ave @ Jeremiah Burke High School,90200,30500,0,19,2700.9,445,916
3091,83032,Needham St @ Oak St,374100,116094,2,59,354.7,500,2739
3092,11512,Bowdoin opp Mt Ida,91800,38403,1,"15,17",13262.7,597,1486
3093,82033,156 Oak St,374100,116094,2,59,258.0,500,2739
3094,81464,173 Oak St,374100,116094,2,59,9360.5,500,2739
3095,1001,Newton St @ Arlington Rd,401200,153182,3,,0.0,595,3047
3096,51187,Washington St @ Union Ave,120201,71743,2,42,3321.7,1215,2467
3097,385,Blue Hill Ave @ Castlegate Rd,90100,32702,1,"28,14,45",112551.3,937,2061
3098,2916,Columbia Rd @ Devon St,90200,30500,0,16,32757.6,445,916
3099,1740,Seaver St @ Elm Hill Ave,82100,20386,0,"22,32,36,29,34",76246.2,1298,2282
3100,470,Washington St @ Blue Hill Ave,90200,30500,0,23,37812.7,445,916
3101,17401,Seaver St opp Elm Hill Ave,980300,-666666666,-1,"22,32,36,38,29,34",38320.60000000001,19,62
3102,81446,Central Ave @ Noanette Rd,403500,122871,2,59,596.6,433,3256
3103,15235,Washington St @ Rockvale Circle,120201,71743,2,42,20035.1,1215,2467
3104,2928,Columbia Rd @ Devon St,90200,30500,0,16,28661.9,445,916
3105,82130,Central Ave @ Parkland Rd,403500,122871,2,59,48.4,433,3256
3106,1938,South St @ Carolina Ave,120400,91579,2,"39,32,38",0.0,2313,4095
3107,1472,Bowdoin St opp Elba Terr,91600,46769,2,"15,17",34079.8,814,1671
3108,471,Washington St @ Blue Hill Ave,90100,32702,1,"23,19",115695.6,937,2061
3109,8538,Parker St @ Dedham St,374000,129848,3,52,40.3,528,2701
3110,5241,Centre St @ Hillcroft Rd,120105,158542,3,"35,38",540.1,371,1229
3111,8494,Parker St @ Dedham St,374000,129848,3,52,282.2,528,2701
3112,5231,Centre St @ Arborway Rotary,120105,158542,3,"35,38",2821.8,371,1229
3113,1511,Bowdoin St @ Quincy St,91500,54182,2,"15,17",24074.4,1123,2465
3114,15100,St Peters Sq @ Church,91600,46769,2,15,32531.8,814,1671
3115,1473,Bowdoin St @ Quincy St,91500,54182,2,"15,17",28742.4,1123,2465
3116,99991,South St @ Bardwell St,120104,89800,2,"39,38",31233.7,719,1479
3117,317,Dorchester Ave @ Hancock St,91001,97176,2,18,1797.9,835,1953
3118,349,Dorchester Ave @ Hoyt St,91001,97176,2,18,1556.0,835,1953
3119,2915,Columbia Rd opp Wyola Pl,90300,30326,0,16,47495.7,660,1370
3120,1128,South St @ Sedgwick St,120104,89800,2,"32,37,36,21,38,34,39",121936.0,719,1479
3121,1940,Centre St @ Aldworth St,120104,89800,2,"35,38",1185.2,719,1479
3122,568,Geneva Ave @ Blue Hill Ave,90200,30500,0,19,6087.1,445,916
3123,2003,Centre St @ Ballard St,120104,89800,2,"35,38",1225.5,719,1479
3124,1941,Centre St @ Orchard St,120104,89800,2,"35,38",886.8000000000002,719,1479
3125,81447,Central Ave @ Gould St,403500,122871,2,59,2225.2,433,3256
3126,82032,Needham St opp Charlemont St,374100,116094,2,59,1483.5,500,2739
3127,1510,Bowdoin St @ Hendry St,91500,54182,2,"15,17",13956.0,1123,2465
3128,81463,Oak St @ Chestnut St,374100,116094,2,59,9005.7,500,2739
3129,2002,Centre St @ Arborway,120104,89800,2,"35,38",2886.3,719,1479
3130,82047,Needham St @ Charlemont St,374100,116094,2,59,11924.3,500,2739
3131,82135,Central Ave @ Gould St,403500,122871,2,59,483.7,433,3256
3132,84921,Wheeler Rd @ Meadowbrook Rd,373900,159525,3,52,11166.4,327,3065
3133,85371,Wheeler Rd @ Meadowbrook Rd,373900,159525,3,52,645.0,327,3065
3134,8146,Chestnut St @ Oak St,374100,116094,2,59,1007.8,500,2739
3135,8213,Oak St @ Chestnut St,374100,116094,2,59,1499.6,500,2739
3136,14731,Bowdoin St @ Adams St,91500,54182,2,"15,17",32918.8,1123,2465
3137,2929,Columbia Rd @ Intervale St,90300,30326,0,16,40029.9,660,1370
3138,5236,Washington St @ Glen Rd,120201,71743,2,42,23308.4,1215,2467
3139,41187,Washington St @ Green St,120301,95164,2,42,10215.1,1791,3450
3140,11939,Centre St @ Eliot St,120103,143250,3,"35,41,38",32830.1,363,1050
3141,82134,Central Ave @ Saint Mary St,403500,122871,2,59,1443.2,433,3256
3142,111165,Nantasket Ave from Spring St to Y St (FLAG),500101,97151,2,,0.0,380,2342
3143,81448,Central Ave @ Hampton Ave,403500,122871,2,59,4418.2,433,3256
3144,111895,Nantasket Ave from Y St to Spring St (FLAG),500101,97151,2,,0.0,380,2342
3145,1566,Blue Hill Ave opp Warren St,82000,40536,1,45,46520.1,545,1508
3146,17411,Seaver St opp Humboldt Ave,980300,-666666666,-1,"22,32,36,38,29,34",53228.00000000001,19,62
3147,1939,775 Centre St,120400,91579,2,"35,32,37,41,36,21,38,34,39",29097.2,2313,4095
3148,312,Auckland St @ Dewar St,91001,97176,2,18,1370.6,835,1953
3149,1741,Seaver St @ Humboldt Ave,81900,21964,0,"22,29",63870.4,1015,1533
3150,13121,Dewar St @ Dorchester Ave,91001,97176,2,18,2846.0,835,1953
3151,1354,Humboldt Ave @ Seaver St,81900,21964,0,"32,36,38,34,44",21171.9,1015,1533
3152,1325,Humboldt Ave @ Seaver St,81900,21964,0,"44,32,36,34",39989.500000000015,1015,1533
3153,1586,Blue Hill Av @ Stanwood St,90200,30500,0,45,3853.8,445,916
3154,82131,Chestnut St @ Pennsylvania Ave,374100,116094,2,59,153.2,500,2739
3155,1509,Bowdoin St @ Tovar St,91500,54182,2,"15,17",6127.4,1123,2465
3156,350,Dorchester Ave @ Dewar St,91001,97176,2,18,2152.7,835,1953
3157,2930,Columbia Rd @ Hamilton St,91800,38403,1,16,24171.1,597,1486
3158,2914,Columbia Rd @ Hamilton St,90300,30326,0,16,41561.7,660,1370
3159,1474,Bowdoin St @ Winter St,91500,54182,2,"15,17",10666.6,1123,2465
3160,81451,Chestnut St @ Pennsylvania Ave,374100,116094,2,59,3595.8,500,2739
3161,1508,Hancock St @ Bowdoin St,91500,54182,2,"15,17",21575.0,1123,2465
3162,412,Warren St @ Crawford St,82000,40536,1,"28,66,22,10,19,23,14",157547.5,545,1508
3163,386,Warren St @ Sunderland St,82000,40536,1,"28,23,19,14",267010.9,545,1508
3164,15236,Washington St @ Sylvia St,120301,95164,2,42,9868.4,1791,3450
3165,31187,Washington St @ Ophir St,120301,95164,2,42,11448.6,1791,3450
3166,82133,Central Ave @ Reservoir St,403500,122871,2,59,0.0,433,3256
3167,15660,Blue Hill Ave @ Devon St,90300,30326,0,45,38836.6,660,1370
3168,81449,Central Ave @ Reservoir St,403500,122871,2,59,1935.0,433,3256
3169,71835,Clyde St opp Whitney St,401200,153182,3,51,2072.0,595,3047
3170,51917,Clyde St @ Whitney St,401100,167361,3,51,4095.7,650,1920
3171,1353,Humboldt Ave @ Hutchings St,81900,21964,0,"32,36,38,34,44",7191.7,1015,1533
3172,1326,Humboldt Ave @ Hutchings St,81900,21964,0,"44,32,36,34",18454.9,1015,1533
3173,2931,Columbia Rd @ Quincy St,91800,38403,1,16,58823.3,597,1486
3174,2913,Columbia Rd @ Quincy St,90300,30326,0,16,61492.0,660,1370
3175,180,Bay St @ Auckland St,91001,97176,2,18,1201.3,835,1953
3176,11164,Centre St @ Burroughs St,120400,91579,2,"35,32,37,41,36,21,38,34,39",72069.7,2313,4095
3177,1475,Hancock St @ Bowdoin St,91500,54182,2,"15,17",227464.8,1123,2465
3178,1585,Blue Hill Ave @ Brunswick St,82000,40536,1,45,3208.8,545,1508
3179,82031,Needham St @ Jaconett Rd,374100,116094,2,59,951.4,500,2739
3180,82048,Needham St @ Jaconnet St,374100,116094,2,59,9932.9,500,2739
3181,411,Warren St @ Brunswick St,82000,40536,1,"28,66,22,10,19,23,14",72561.70000000001,545,1508
3182,8537,Parker St opp Wheeler Rd,374000,129848,3,52,685.3,528,2701
3183,8495,Parker St @ Wheeler Rd,374000,129848,3,52,2217.2,528,2701
3184,1327,Humboldt Ave @ Homestead St,82100,20386,0,"44,32,36,34",29500.3,1298,2282
3185,1567,Blue Hill Ave @ Intervale St,82000,40536,1,45,34628.1,545,1508
3186,90311,Dorchester Ave @ Melvinside Ter,91001,97176,2,18,2854.1,835,1953
3187,1352,Humboldt Ave @ Homestead St,82100,20386,0,"32,36,38,34,44",25711.0,1298,2282
3188,84883,Winchester St @ Rockland St,374100,116094,2,52,80.6,500,2739
3189,85286,Winchester St @ Rockland St,374100,116094,2,52,120.9,500,2739
3190,17421,Seaver St opp Harold St,81900,21964,0,"44,22,29",35224.700000000004,1015,1533
3191,1742,Seaver St @ Harold St,81900,21964,0,"44,22,29",54679.3,1015,1533
3192,387,Warren St @ Intervale St,82000,40536,1,"28,23,19,14",112164.3,545,1508
3193,1129,Centre St @ Seaverns Ave,120103,143250,3,"35,32,37,41,36,21,38,34,39",208566.6,363,1050
3194,8147,Oak St @ Elliot St,374100,116094,2,59,120.9,500,2739
3195,8212,Oak St @ Elliot St,374100,116094,2,59,80.6,500,2739
3196,11111,UMass Boston Busway,90901,24487,0,"16,8",0.0,875,1631
3197,8145,Chestnut St @ Elliot St,374100,116094,2,59,4619.8,500,2739
3198,82132,Chestnut St @ Elliot St,374100,116094,2,59,830.4,500,2739
3199,8211,Elliot St @ Linden St,374100,116094,2,59,0.0,500,2739
3200,8148,Elliot St @ Linden St,374100,116094,2,59,322.5,500,2739
3201,25236,Washington St @ Montebello Rd,120301,95164,2,42,7401.3,1791,3450
3202,21187,Washington St @ Montebello Rd,120301,95164,2,42,8094.7,1791,3450
3203,8210,Elliot St @ Cottage St,374100,116094,2,59,0.0,500,2739
3204,8149,Elliot St @ Wetherell St,374100,116094,2,59,604.7,500,2739
3205,2912,Columbia Rd @ Glendale St,91500,54182,2,16,36692.0,1123,2465
3206,1478,Hancock St @ Rowell St,91500,54182,2,"15,17",91210.0,1123,2465
3207,1506,Hancock St @ Trull St,91500,54182,2,"15,17",20865.5,1123,2465
3208,2932,Columbia Rd @ Glendale St,91500,54182,2,16,25759.4,1123,2465
3209,1351,Humboldt Ave @ Crawford St,81900,21964,0,"32,36,38,34,44",18978.9,1015,1533
3210,351,Dorchester Ave @ Savin Hill Ave,91100,79087,2,18,1822.1,1310,2930
3211,1164,Centre St @ Myrtle St,120400,91579,2,"35,32,37,41,36,21,38,34,39",32273.7,2313,4095
3212,410,Warren St @ Waumbeck St,82000,40536,1,"28,66,22,10,19,23,14",81535.09999999999,545,1508
3213,11413,Columbus Ave @ Walnut Ave,81300,18003,0,"44,22,29",90807.0,1234,1956
3214,1584,Blue Hill Ave @ Gaston St,90300,30326,0,45,13319.1,660,1370
3215,1328,Humboldt Ave @ Crawford St,82000,40536,1,"44,32,36,34",42940.4,545,1508
3216,15661,Blue Hill Ave @ Lawrence Ave,90300,30326,0,45,54913.1,660,1370
3217,1743,Columbus Ave @ Walnut Ave,81300,18003,0,"44,22,29",100699.5,1234,1956
3218,388,Warren St @ Gaston St,82000,40536,1,"28,23,19,14",134618.0,545,1508
3219,82039,Needham St opp Columbia Ave,374100,116094,2,59,612.7,500,2739
3220,8496,Parker St @ Roosevelt Rd,373900,159525,3,52,2338.1,327,3065
3221,82049,Needham St @ Columbia Ave,374100,116094,2,59,8626.8,500,2739
3222,8150,Elliot St @ Columbia Ave,374100,116094,2,59,80.6,500,2739
3223,8536,Parker St @ Parker Rd,373900,159525,3,52,40.3,327,3065
3224,8209,Elliot St @ Columbia Ave,374100,116094,2,59,40.3,500,2739
3225,1528,High St opp Edgehill Rd,401000,117286,2,60,733.7,918,1811
3226,1178,Washington St @ Bartlett St,81400,47589,2,42,6707.9,1055,1736
3227,1495,Dudley St @ Adams St,80300,35833,1,"15,41,45",52067.09999999999,567,1061
3228,8529,Cypress St @ Braeland Ave,373800,156505,3,52,2620.3,751,3114
3229,1142,Centre St @ Cedar St,81400,47589,2,"14,41",3297.5,1055,1736
3230,1554,High St @ Cumberland Ave,401000,117286,2,60,1886.6,918,1811
3231,8503,Cypress St @ Braeland Ave,373800,156505,3,52,765.9,751,3114
3232,1488,Dudley St @ Adams St,80300,35833,1,"15,41,45",43915.9,567,1061
3233,1260,Columbus Ave @ New Cedar St,81400,47589,2,"22,29",7498.0,1055,1736
3234,1221,Columbus Ave @ Cedar St,81400,47589,2,"22,29",6836.9000000000015,1055,1736
3235,128,1010 Massachusetts Ave opp Magazine St,80100,31222,1,"708,8,10",78052.2,448,838
3236,12940,Boston St @ Fr Songin Way,90700,70575,2,"16,17",604.7,1212,2286
3237,30009,Massachusetts Ave @ Magazine St,80100,31222,1,"708,8,10",25219.2,448,838
3238,1761,Heath St @ S Huntington Ave,120700,96611,2,14,23630.9,804,1457
3239,1532,Cypress St @ Walnut St,401000,117286,2,60,2354.2,918,1811
3240,1549,Cypress St @ Walnut,401000,117286,2,60,5877.5,918,1811
3241,1493,Dudley St @ Greenville St,80401,19194,0,"15,41,45",75859.20000000001,686,1177
3242,1489,Dudley St @ Dearborn St,80300,35833,1,"15,41,45",28041.1,567,1061
3243,2905,Boston St @ Ellery St,61200,130625,3,"16,17",7627.0,2067,3514
3244,6574,S Huntington Ave @ Heath St,81100,50696,2,"35,32,37,36,21,38,34,39",41094.0,1095,1988
3245,1143,Centre St @ Linwood St,81400,47589,2,"14,41",104.8,1055,1736
3246,35201,Old Colony Ave @ McDonough Way,981201,-666666666,-1,"5,16",2515.5,0,0
3247,1491,Dudley St @ Warren St,80300,35833,1,"15,41,45",14415.6,567,1061
3248,1546,Boylston St @ Warren St,401100,167361,3,60,1926.9,650,1920
3249,1534,Boylston St @ Sumner Rd,400600,135893,3,"60,51",354.7,1557,3268
3250,81562,940 Walnut St,373800,156505,3,59,2088.2,751,3114
3251,1147,Dudley St @ Shawmut Ave,80601,15703,0,"44,14,41,45",919.1,1037,1536
3252,22365,105 S Huntington Ave,81100,50696,2,"35,32,37,36,21,38,34,39",36409.8,1095,1988
3253,65741,100 S Huntington Ave,81100,50696,2,"35,32,37,36,21,38,34,39",35329.399999999994,1095,1988
3254,1548,Cypress St @ Milton Rd,401000,117286,2,60,3563.6,918,1811
3255,1150,Centre St @ Gardner St,81400,47589,2,"14,41",4861.7,1055,1736
3256,15201,Preble St @ Rogers St,61200,130625,3,"5,16",80.6,2067,3514
3257,5201,Preble St @ Old Colony Ave,61200,130625,3,"5,16",1846.3,2067,3514
3258,1791,Harrison Ave @ E Lenox St,80401,19194,0,"8,47",50204.7,686,1177
3259,856,Massachusetts Ave @ Albany St,71101,52676,2,1,146268.3,1265,2116
3260,1363,Huntington Ave @ Fenwood Rd,81001,22072,0,"66,35,32,37,36,21,38,34,39",463346.6,1413,2279
3261,1317,Huntington Ave opp Fenwood Rd,81001,22072,0,"66,35,32,37,36,21,38,34,39",171632.5,1413,2279
3262,18,180 Dorchester St opp W 7th St,61000,38950,1,"16,5,11,10",12061.3,704,1438
3263,1319,Tremont St opp Wigglesworth St,80900,61964,2,"66,35,32,37,36,21,38,34,39",198125.6,1603,2148
3264,1362,Tremont St @ Huntington Ave,80900,61964,2,66,104601.7,1603,2148
3265,75,84 Massachusetts Ave,353102,105263,2,"701,1",222248.4,2017,2523
3266,7743,Crafts St @ California St,373300,116094,2,556,2055.9,483,1711
3267,81683,Crafts St @ California St,373300,116094,2,556,201.6,483,1711
3268,1041,Market St @ Centola St,100,79597,2,86,5401.8,1132,3179
3269,97,77 Massachusetts Ave,353102,105263,2,"701,1",143889.8,2017,2523
3270,1118,Magazine St @ Putnam Ave,353300,112632,2,64,8417.2,1624,2856
3271,1813,Brookline St @ Erie St,353200,102891,2,47,14947.7,2260,3320
3272,81684,Crafts St @ North St,373300,116094,2,556,40.3,483,1711
3273,4510,Cambridge St @ Government Ctr Sta,30300,120238,2,"352,354",30658.4,2367,3165
3274,7742,Crafts St @ North St,373300,116094,2,556,3345.9,483,1711
3275,109849,Tafts Ave @ Otis St,180500,72910,2,"713,712",282.1,530,2553
3276,109857,Tafts Ave @ Otis St,180500,72910,2,"713,712",2305.8,530,2553
3277,88346,Sunnyside St @ South St,368400,84811,2,553,443.4,1462,4535
3278,81685,Crafts St @ Albemarle St,373300,116094,2,556,40.3,483,1711
3279,7741,Crafts St @ Albemarle St,374500,125192,2,556,1491.5,360,2336
3280,8170,Watertown St @ Adams St,373200,85833,2,59,5434.1,521,2960
3281,49703,Cambridge St @ Center Plaza - Gov't Ctr,30300,120238,2,,0.0,2367,3165
3282,7802,Adams St @ Watertown St,373200,85833,2,558,1693.1,521,2960
3283,236,Atlantic Ave @ State St,30300,120238,2,4,765.9,2367,3165
3284,76591,Moody St @ Adams Ave,368600,80445,2,"170,553,505,554",522.9,530,3509
3285,224,Atlantic Ave @ State St-Marriott Hotel,30300,120238,2,4,362.8,2367,3165
3286,902,Galen St @ Boyd St,370400,100956,2,"57,502,504,52",66558.09999999999,889,3584
3287,8187,Watertown St @ Adams St,373200,85833,2,"558,59",17173.0,521,2960
3288,989,Galen St @ Maple St,370400,100956,2,"66,502,57,504,52",6729.8,889,3584
3289,81686,Crafts St @ Harding St,374500,125192,2,556,40.3,360,2336
3290,2559,N Harvard St @ Oxford St,802,52573,2,66,42126.1,2439,4165
3291,7740,Crafts St @ Waltham St,374500,125192,2,556,2217.2,360,2336
3292,1763,Magazine St @ Prince St,353300,112632,2,47,0.0,1624,2856
3293,11771,Vassar St @ Mass Ave,353102,105263,2,747,22332.9,2017,2523
3294,1042,Market St @ Lothrop St,100,79597,2,86,2733.2,1132,3179
3295,2555,N Harvard St @ Coolidge Rd,802,52573,2,66,35168.2,2439,4165
3296,191,Congress St @ North St,30300,120238,2,"326,4,93,92,325",26650.6,2367,3165
3297,51317,Huntington Ave @ Ruggles St,10405,16192,0,39,32169.0,2157,2538
3298,8508,Centre St @ Ward St,373500,180694,3,52,806.2,484,2613
3299,1028,Chestnut Hill Ave @ Commonwealth Ave,502,60875,2,"86,51",0.0,2166,3228
3300,71391,Huntington Ave @ Louis Prang St,10300,40446,1,"9,39",79600.2,1957,2365
3301,34,P St @ E 2nd St,60101,119107,2,"9,10,7,5,11",55961.19999999999,882,2420
3302,1310,Harvard St @ Harris St,400800,100046,2,66,37296.7,1989,2952
3303,1253,Tremont St @ Douglas Pk,80500,22500,0,43,3531.3,704,1249
3304,1559,Brookline Ave @ Deaconess Rd,81001,22072,0,"60,65",16326.4,1413,2279
3305,155,W Broadway @ E St,60600,137778,3,9,20293.1,1757,2850
3306,32,Farragut Rd opp E 2nd St,60101,119107,2,"9,10,7,5,11,16",370.9,882,2420
3307,11228,Tremont St @ Lenox St,80500,22500,0,43,11230.9,704,1249
3308,8525,Centre St @ Ward St,373500,180694,3,52,322.5,484,2613
3309,160,W Broadway @ E St,60600,137778,3,9,58605.7,1757,2850
3310,1029,Chestnut Hill Ave @ Commonwealth Ave,502,60875,2,"86,51",38296.5,2166,3228
3311,11803,Longwood Ave @ Binney St,10300,40446,1,"22,9,19,708,747,8,47",197682.1,1957,2365
3312,1371,Harvard St opp Vernon St,400800,100046,2,66,53131.3,1989,2952
3313,1090,Chestnut Hill Ave @ Commonwealth Ave,502,60875,2,"86,51",3297.5,2166,3228
3314,1291,Washington St @ Fairbank St,400500,129712,3,65,2233.3,2028,3556
3315,269,W 7th St @ B St,60700,19189,0,11,6119.4,453,781
3316,1278,Washington St @ Winthrop Path,400500,129712,3,65,17777.6,2028,3556
3317,293,W 7th @ B Street,60700,19189,0,11,13859.3,453,781
3318,8196,Walnut St @ Commonwealth Ave,373700,221750,4,59,693.4,170,2016
3319,1279,Washington St @ Gardner Rd,400500,129712,3,65,6804.7,2028,3556
3320,1290,Washington St opp Gardner Rd,400500,129712,3,65,1918.9,2028,3556
3321,1800,Louis Prang St @ Evans Way,10300,40446,1,"9,19",40.3,1957,2365
3322,8851,East 1st St @ M St,981202,-666666666,-1,"9,7",0.0,69,33
3323,11780,Ave Louis Pasteur @ Longwood Ave,10300,40446,1,"28,35,22,32,57,9,37,36,21,38,19,8,34,39,47",174551.1,1957,2365
3324,11802,Ave Louis Pasteur @ Longwood Ave,10300,40446,1,"22,9,19,708,8,47",70925.0,1957,2365
3325,885,Summer St @ E 1st St,981202,-666666666,-1,7,10432.8,69,33
3326,11158,Harrison Ave @ E Brookline St,71201,53649,2,"8,10",14592.9,934,1600
3327,10012,Albany St @ Wareham St,71201,53649,2,47,4724.6,934,1600
3328,10033,E 1st St @ O St,60501,132750,3,"9,10,7,5,11",66224.59999999999,1572,3165
3329,10032,E 1st St opp O St,60101,119107,2,"9,10,7,5,11,16",1677.0,882,2420
3330,884,Summer St @ E 1st St,981202,-666666666,-1,7,92008.2,69,33
3331,10007,540 Albany St opp Wareham St,71201,53649,2,47,11400.2,934,1600
3332,10031,E 1st St @ P St,981202,-666666666,-1,"9,10,7,5,11,16",475.7000000000001,69,33
3333,8161,Walnut St @ Commonwealth Ave,373700,221750,4,59,1152.9,170,2016
3334,33,City Point Bus Terminal,981202,-666666666,-1,"9,10,7,5,11,16",161957.69999999998,69,33
3335,1521,Brookline Ave @ Longwood Ave,81001,22072,0,"60,65",157442.7,1413,2279
3336,1779,Longwood Ave @ Brookline Ave,81001,22072,0,"57,19,8,47",233495.5,1413,2279
3337,1230,Tremont St @ Northampton St,70900,55875,2,43,8820.3,1094,1716
3338,19402,Washington St @ W Newton St,71101,52676,2,"749,170,751",149696.0,1265,2116
3339,9421,E Newton St @ Washington St,71101,52676,2,10,15633.0,1265,2116
3340,1788,Washington St @ E Newton St,70500,102250,2,"749,8,751,10",439699.6,2358,3578
3341,1804,Brookline Ave @ Longwood Ave,10300,40446,1,"22,9,65,19,8,60,47",197480.7,1957,2365
3342,1252,Tremont St @ Northampton St,70800,90547,2,43,2580.0,1838,2633
3343,154,W Broadway @ D St,60700,19189,0,9,35184.4,453,781
3344,161,W Broadway @ D St,60600,137778,3,9,82091.5,1757,2850
3345,251,B St @ W 6th St,61200,130625,3,11,8.1,2067,3514
