percentage16_Donald_Trump,percentage16_Hillary_Clinton,total_votes16,votes16_Donald_Trump,votes16_Hillary_Clinton,percentage20_Donald_Trump,percentage20_Joe_Biden,total_votes20,votes20_Donald_Trump,votes20_Joe_Biden,Hispanic,White,Black,Native,Asian,Pacific,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,cases_rate,deaths_rate,men_percent,women_percent
38.559269766868134,52.70136918712224,16214.0,6252.0,8545.0,41.05834607073209,55.03610393717389,18973.0,7790.0,10442.0,4.2,91.0,0.5,2.0,0.8,0.0,19.2,25.4,33.8,22.3,21.5,10.1,12.4,81.6,9.3,0.6,2.6,3.0,2.9,15.1,76.4,18.3,5.1,0.3,5.9,2.025265109810512,0.014486874891348438,50.28104537289217,49.71895462710784
75.20198881292728,18.727988398591254,4827.0,3630.0,904.0,77.62397056246715,20.23830383739268,5707.0,4430.0,1155.0,3.5,93.4,0.2,1.0,0.2,0.0,6.5,8.7,31.8,15.6,19.1,19.2,14.3,64.5,14.1,1.8,7.7,3.6,8.3,24.1,76.3,12.7,10.5,0.6,3.6,2.6546777991864703,0.03211303789338471,49.78591308071077,50.214086919289244
75.96153846153845,19.134615384615387,2080.0,1580.0,398.0,75.22485690923958,22.44480784955029,2446.0,1840.0,549.0,1.6,93.9,0.1,0.0,1.0,0.0,10.4,15.9,32.9,11.8,19.8,23.2,12.3,65.2,6.6,7.6,7.4,1.8,11.4,22.1,72.2,16.8,11.0,0.1,0.9,3.017004936917169,0.05485463521667582,48.35436094349973,51.64563905650027
68.20919175911251,25.45166402535658,3155.0,2152.0,803.0,70.58186738836265,27.253044654939107,3695.0,2608.0,1007.0,1.5,94.2,0.2,1.2,0.2,0.0,9.8,10.3,37.3,14.5,19.8,17.6,10.8,66.6,13.0,0.9,8.2,3.6,7.6,18.4,66.9,18.4,14.2,0.5,1.7,1.5562913907284768,0.016556291390728478,49.15562913907285,50.84437086092715
73.86363636363636,19.713438735177867,2024.0,1495.0,399.0,75.17663683466792,21.997173810645307,2123.0,1596.0,467.0,3.5,88.0,0.1,5.1,0.7,0.0,16.6,20.8,31.7,24.8,19.1,15.3,9.1,65.6,10.6,0.0,16.5,0.7,6.6,14.9,69.2,21.5,6.4,2.9,1.0,8.547008547008549,0.1590141125024846,56.946929039952295,43.053070960047705
79.18552036199095,13.348416289592759,442.0,350.0,59.0,81.08695652173913,16.956521739130434,460.0,373.0,78.0,2.4,94.6,0.0,0.0,1.5,0.0,17.0,25.6,35.6,12.4,22.7,25.0,4.4,70.2,5.0,0.0,10.7,2.6,11.5,17.6,66.8,19.1,10.3,3.9,0.0,3.037974683544304,0.12658227848101267,47.72151898734179,52.278481012658226
69.61796592669076,22.870418172431588,3874.0,2697.0,886.0,73.38483146067415,24.11048689138577,4272.0,3135.0,1030.0,2.4,84.9,0.1,8.9,0.4,0.2,7.4,7.1,37.7,14.3,24.5,14.0,9.6,72.9,11.3,0.5,7.3,0.8,7.3,15.4,64.8,20.0,14.3,0.9,4.4,5.303531278931359,0.06612881893929375,49.768549133712476,50.231450866287524
74.4136460554371,19.083155650319828,938.0,698.0,179.0,77.05992509363297,21.06741573033708,1068.0,823.0,225.0,2.8,94.4,0.0,1.3,0.0,0.0,19.8,30.4,32.3,14.3,18.6,26.2,8.6,48.0,4.8,1.3,32.3,0.2,13.4,8.0,65.0,11.7,18.4,4.9,3.4,3.510436432637571,0.14231499051233396,51.423149905123346,48.576850094876654
86.14232209737827,10.299625468164797,534.0,460.0,55.0,86.2876254180602,12.876254180602007,598.0,516.0,77.0,3.7,96.2,0.0,0.2,0.0,0.0,10.8,9.1,41.6,17.6,15.5,15.5,9.9,71.1,7.6,0.0,7.8,0.5,13.0,18.6,54.0,27.7,18.1,0.2,1.6,4.014272970561998,0.0,49.95539696699375,50.04460303300624
59.58892501117051,32.53624639847156,64903.0,38675.0,21117.0,60.59138601511482,36.60821287939932,81774.0,49548.0,29936.0,5.3,87.0,0.6,4.0,0.6,0.1,10.1,11.9,34.0,19.0,23.4,12.2,11.4,81.7,9.7,0.7,2.6,1.3,4.0,18.4,82.0,10.4,7.5,0.2,3.5,4.643962848297214,0.06140777320062432,49.169715733183224,50.830284266816776
69.88308533252354,24.840570907986642,13172.0,9205.0,3272.0,69.0658813861115,28.85221202574989,14602.0,10085.0,4213.0,9.4,86.9,0.6,0.1,1.3,0.0,12.4,18.0,33.4,19.4,20.4,10.1,16.7,83.0,9.3,0.7,1.8,1.3,3.9,15.3,78.0,15.1,6.7,0.1,4.2,3.025598783424154,0.047522493980484096,50.630465086807746,49.36953491319225
84.37888198757764,11.832298136645965,3220.0,2717.0,381.0,86.32430923806865,12.615126988557074,3583.0,3093.0,452.0,3.2,95.3,0.2,0.3,0.4,0.0,11.5,14.6,36.2,15.0,18.9,17.2,12.7,76.7,7.4,0.0,4.9,1.2,9.8,16.0,72.0,13.1,14.8,0.1,1.9,2.919138307836404,0.015610365282547613,50.15610365282548,49.84389634717452
90.11406844106465,6.083650190114068,263.0,237.0,16.0,91.54929577464789,7.394366197183097,284.0,260.0,21.0,0.0,97.6,0.0,0.0,0.0,0.0,10.9,8.3,46.9,9.6,11.3,20.3,11.9,64.5,14.2,0.0,7.7,0.0,13.6,20.8,60.5,16.9,21.5,1.1,0.6,1.187648456057007,0.0,48.45605700712589,51.543942992874115
91.02564102564102,4.615384615384616,390.0,355.0,18.0,88.29268292682926,10.48780487804878,410.0,362.0,43.0,7.8,89.4,0.5,0.0,0.0,0.0,8.9,10.5,52.0,5.5,17.3,13.8,11.3,62.5,10.9,0.0,5.1,0.0,21.5,24.8,50.3,24.6,25.1,0.0,3.2,0.5494505494505495,0.0,48.9010989010989,51.0989010989011
87.22044728434506,9.584664536741213,313.0,273.0,30.0,88.32807570977917,11.041009463722396,317.0,280.0,35.0,0.0,98.0,0.0,0.0,0.6,1.4,9.8,15.1,44.7,9.6,11.7,22.7,11.3,55.6,10.1,0.4,7.6,2.5,23.8,20.6,65.2,16.0,18.8,0.0,1.1,0.796812749003984,0.0,50.99601593625498,49.00398406374502
80.18835019183815,14.440181374258804,2867.0,2299.0,414.0,82.46813801678583,15.511345974510412,3217.0,2653.0,499.0,2.0,96.7,0.5,0.0,0.1,0.1,7.3,6.6,34.3,17.7,17.6,15.1,15.4,75.8,6.9,0.0,3.8,0.7,12.9,15.5,70.4,12.5,17.0,0.2,1.7,3.3040881090162406,0.0,50.23333955572149,49.76666044427851
74.56416719176643,20.016803192606595,4761.0,3550.0,953.0,77.24377533294731,20.285659139162323,5181.0,4002.0,1051.0,12.1,82.3,0.6,2.8,0.3,0.3,10.9,14.3,30.0,12.1,19.4,15.3,23.4,83.7,8.5,0.1,2.3,1.8,3.7,10.8,76.2,14.1,9.6,0.1,5.1,2.5267857142857144,0.008928571428571428,50.63392857142858,49.36607142857143
85.63922942206655,11.208406304728546,1142.0,978.0,128.0,87.59757155247179,11.70858629661752,1153.0,1010.0,135.0,0.7,95.0,0.5,1.5,0.9,0.0,9.8,5.6,43.4,12.0,15.2,17.5,11.9,65.1,5.4,0.0,8.0,1.1,20.5,17.2,54.8,17.5,26.2,1.5,1.6,4.0019521717911175,0.0,50.658857979502194,49.341142020497806
87.39708676377455,9.689677010766307,1579.0,1380.0,153.0,87.58949880668257,11.336515513126493,1676.0,1468.0,190.0,1.2,96.5,0.0,0.2,0.4,0.0,16.0,22.3,40.2,19.2,18.7,12.0,9.9,74.5,6.7,0.0,8.5,1.8,8.4,14.5,66.1,15.8,17.9,0.2,0.6,2.8122956180510137,0.0,48.00523217789405,51.99476782210595
70.44000586023344,22.90374566586902,20477.0,14424.0,4690.0,70.54135402094197,26.91932680486668,23589.0,16640.0,6350.0,8.7,87.4,1.1,0.1,1.3,0.0,14.4,15.0,33.4,18.2,25.4,9.6,13.4,82.0,9.3,0.2,3.5,1.7,3.5,14.6,81.0,13.1,5.7,0.2,3.1,4.230658967113077,0.03890731867141745,49.89761231928575,50.10238768071425
66.98836219131422,26.341186488787965,3523.0,2360.0,928.0,69.15036183328867,28.49102117394801,3731.0,2580.0,1063.0,2.7,93.6,0.6,1.8,0.4,0.0,12.3,15.9,33.2,16.0,23.4,16.4,11.0,82.1,7.6,0.0,3.1,1.1,6.1,22.4,74.8,13.4,10.9,0.9,3.5,2.6275588145432325,0.015276504735716468,49.358386801099904,50.641613198900096
78.38528359734286,17.629024016351558,3914.0,3068.0,690.0,78.74050915587316,19.405984814649397,4478.0,3526.0,869.0,3.0,95.0,0.5,0.2,0.4,0.0,7.8,8.5,27.8,17.0,18.2,14.0,23.0,81.0,7.3,0.2,2.6,1.2,7.6,22.0,76.0,12.6,11.2,0.1,4.4,3.91116594694633,0.024676125848241828,50.40098704503393,49.59901295496607
66.52391149179158,27.44864779126021,12609.0,8388.0,3461.0,66.21957602721801,30.993195498560592,15284.0,10121.0,4737.0,3.1,94.0,0.3,0.2,0.3,0.3,6.3,7.0,34.2,14.8,26.5,12.9,11.6,85.8,8.4,0.1,1.6,0.5,3.6,26.1,79.2,15.5,5.1,0.1,2.8,2.481088072747227,0.015678281660330032,50.221455728452156,49.778544271547844
81.03211009174312,13.119266055045873,4360.0,3533.0,572.0,83.54683746997597,14.511609287429945,4996.0,4174.0,725.0,1.7,97.0,0.0,0.8,0.0,0.0,9.7,13.9,34.9,15.7,21.2,14.1,14.0,76.7,6.7,0.0,5.2,1.5,9.8,16.4,69.5,15.4,14.5,0.6,1.6,1.9974302067515481,0.0,50.80014017054082,49.19985982945917
87.57428417071856,9.238249594813617,1851.0,1621.0,171.0,87.3055694932263,11.339688911189162,1993.0,1740.0,226.0,10.5,88.9,0.1,0.0,0.0,0.0,8.0,8.8,34.3,9.7,22.4,18.8,14.8,76.6,4.9,0.0,3.7,4.0,10.8,12.7,66.6,12.9,20.1,0.5,2.3,4.391270049960557,0.0,49.750197212726796,50.249802787273204
85.10707332900716,10.28552887735237,3082.0,2623.0,317.0,87.10566615620216,11.424196018376724,3265.0,2844.0,373.0,3.1,88.5,0.0,4.0,0.2,0.2,9.0,9.0,39.0,15.3,20.0,18.4,7.3,60.1,9.9,0.2,6.1,0.9,22.9,12.3,61.3,19.4,18.0,1.3,2.6,1.433011049723757,0.06906077348066297,49.56837016574586,50.43162983425415
79.01072444736265,15.36441234405778,4569.0,3610.0,702.0,80.02098635886674,17.94333683105981,4765.0,3813.0,855.0,6.7,89.9,0.4,0.3,0.8,0.0,10.9,16.3,39.3,16.5,25.4,8.0,10.8,81.3,11.7,0.0,1.8,1.5,3.8,13.3,81.8,12.2,6.0,0.0,2.5,1.3783459848182182,0.0,48.93128246104674,51.06871753895326
79.8183652875883,15.80894719138917,2973.0,2373.0,470.0,80.0449690837549,17.762788083192802,3558.0,2848.0,632.0,8.9,89.2,0.4,0.2,0.3,0.0,11.1,17.3,28.7,14.9,19.4,17.9,19.1,82.1,10.1,0.0,3.7,1.4,2.7,20.9,78.4,12.5,8.8,0.3,3.0,3.336526181353768,0.015964240102171137,51.24521072796935,48.75478927203065
68.44262295081968,27.01765447667087,3172.0,2171.0,857.0,70.74610842726786,27.509393451422444,3726.0,2636.0,1025.0,44.8,51.1,2.8,0.0,0.6,0.1,8.2,9.2,24.5,8.9,18.0,11.5,37.0,69.9,16.2,0.0,3.8,3.4,6.6,16.2,84.9,7.6,7.2,0.4,3.5,9.297287113790503,0.06593820648078373,52.06292388847024,47.93707611152976
77.60782347041123,17.853560682046137,3988.0,3095.0,712.0,78.78513145965549,19.53762466001813,4412.0,3476.0,862.0,9.9,88.5,0.1,0.4,0.1,0.2,8.0,12.2,32.2,13.4,19.6,17.0,17.8,79.4,7.2,0.0,5.0,0.4,7.9,15.4,72.7,12.7,13.8,0.8,2.6,3.739351698196703,0.033189512114171926,50.41486890142715,49.58513109857285
84.09546365458189,11.56859172891237,5489.0,4616.0,635.0,85.0093585162498,13.067891781521185,5877.0,4996.0,768.0,2.9,95.0,0.8,0.0,0.8,0.0,11.9,15.9,32.8,19.5,18.9,15.6,13.1,74.4,10.4,0.0,4.6,1.8,8.8,16.2,72.4,12.6,14.6,0.4,2.5,2.4178663713547435,0.04614248800295312,49.437061646363965,50.562938353636035
55.489736878357895,40.00551040088167,7259.0,4028.0,2904.0,57.78628201354135,40.388578157197536,6794.0,3926.0,2744.0,38.4,49.8,4.3,2.3,3.0,0.0,16.8,23.9,20.1,18.3,19.9,13.6,28.1,80.4,12.6,0.2,3.3,0.6,3.0,14.7,86.8,8.0,4.9,0.3,7.3,12.801402893467774,0.2386867358371085,49.07204442495981,50.92795557504019
71.52040245947457,21.93963107881498,3578.0,2559.0,785.0,71.12351371026448,26.25576316428052,4121.0,2931.0,1082.0,4.8,85.3,0.9,2.8,0.9,2.2,14.3,10.8,37.9,22.0,22.7,10.3,7.1,71.7,8.4,0.1,14.4,2.0,3.4,12.8,60.2,30.8,8.5,0.4,1.0,3.0427998216674097,0.055728934462773085,50.10031208203299,49.89968791796701
69.9387226019326,24.935187367428714,8486.0,5935.0,2116.0,71.0830246241011,27.206363042057088,9178.0,6524.0,2497.0,33.1,60.0,5.7,0.4,0.0,0.1,13.7,19.3,25.4,14.7,19.9,11.6,28.4,75.2,18.1,0.0,2.5,0.9,3.4,15.3,79.3,14.2,6.4,0.1,4.2,5.793103448275862,0.06269592476489029,51.13897596656218,48.86102403343782
82.8045035823951,12.282497441146365,977.0,809.0,120.0,84.39922480620154,13.662790697674415,1032.0,871.0,141.0,7.8,89.5,0.1,1.0,0.3,0.0,11.1,17.6,32.9,18.8,23.9,7.1,17.4,75.7,10.4,0.0,4.7,5.9,3.3,21.0,72.1,18.8,9.2,0.0,4.1,0.7890583903208838,0.0,48.13256180957391,51.8674381904261
74.3804664723032,20.262390670553934,2744.0,2041.0,556.0,75.73791761271491,21.115796302302954,3083.0,2335.0,651.0,12.6,85.6,0.3,0.5,0.1,0.1,10.3,16.3,29.3,16.8,19.1,16.3,18.5,81.4,8.7,0.0,4.7,0.4,4.9,21.0,73.8,17.4,8.6,0.2,3.3,3.1049436253252383,0.03469210754553339,50.39028620988725,49.60971379011275
65.08456447623503,29.75466274483589,14959.0,9736.0,4451.0,65.12028512028512,32.82447282447282,16835.0,10963.0,5526.0,11.8,84.9,0.7,0.3,0.6,0.2,13.2,19.7,27.2,17.8,26.4,11.0,17.6,83.2,10.6,0.2,2.5,1.1,2.5,18.5,83.3,10.9,5.3,0.4,4.4,5.049759405074366,0.05741469816272965,49.15791776027997,50.84208223972004
46.53146935968041,47.92352788444457,219531.0,102151.0,105207.0,43.227144762187,54.24248036746185,269960.0,116696.0,146433.0,12.2,70.2,10.9,0.3,3.4,0.0,13.5,18.5,40.5,16.2,25.5,7.5,10.4,82.8,8.8,1.2,2.1,1.3,3.8,19.3,85.8,10.1,4.1,0.1,4.4,4.413268183356193,0.0423862937643031,49.28398089160388,50.71601910839613
86.72286617492097,9.378292939936776,949.0,823.0,89.0,88.38838838838836,10.51051051051051,999.0,883.0,105.0,14.6,84.8,0.1,0.0,0.0,0.0,10.5,19.3,45.1,11.8,18.0,15.9,9.3,84.8,1.6,0.0,2.3,2.2,9.1,14.4,65.9,20.1,14.0,0.0,3.6,1.6360932077342591,0.049578582052553284,49.77689638076351,50.22310361923649
72.94199374782909,21.187912469607504,2879.0,2100.0,610.0,75.27121888959795,22.11231652839821,3134.0,2359.0,693.0,3.9,94.0,0.6,0.4,0.2,0.0,9.9,12.0,34.2,15.3,20.3,15.4,14.8,81.2,7.2,0.1,5.2,1.6,4.8,16.3,72.5,16.5,10.6,0.4,2.5,2.391575941459932,0.03569516330537212,49.97322862752098,50.026771372479026
81.21980676328505,15.096618357487928,1656.0,1345.0,250.0,83.3236490412551,16.037187681580473,1721.0,1434.0,276.0,2.1,96.2,0.5,0.0,0.2,0.0,13.3,18.8,34.8,15.0,18.8,15.0,16.4,82.5,6.2,0.3,4.5,1.0,5.4,18.2,67.3,19.7,12.8,0.3,2.6,3.3786021861543567,0.0,50.149055978800924,49.850944021199076
84.42748091603053,12.290076335877865,1310.0,1106.0,161.0,85.3472222222222,13.125,1440.0,1229.0,189.0,1.4,96.4,0.0,0.6,0.1,0.0,10.9,15.9,35.4,15.9,21.5,18.0,9.2,76.5,7.9,0.4,5.3,1.0,8.9,20.3,64.1,20.8,14.1,1.0,3.2,1.829268292682927,0.0,50.45731707317073,49.54268292682927
82.72138228941685,13.131749460043194,2315.0,1915.0,304.0,83.1603229527105,15.340253748558247,2601.0,2163.0,399.0,3.7,94.2,0.3,0.0,0.1,0.0,13.5,20.1,37.3,17.1,17.6,14.1,13.8,75.0,9.7,0.0,4.3,1.5,9.5,13.2,70.7,15.3,13.1,0.9,2.5,2.5550477773161613,0.062318238471125886,48.94058994599086,51.05941005400914
64.26831743454434,29.73411812461945,9854.0,6333.0,2930.0,67.26599204915071,30.58366461872064,11068.0,7445.0,3385.0,2.3,95.0,0.6,0.4,0.6,0.2,9.1,10.5,33.3,15.4,20.9,10.5,19.8,78.9,12.2,0.1,3.1,0.9,4.8,19.8,74.1,16.1,9.7,0.1,3.2,2.8846153846153846,0.023113905325443787,50.0,50.0
81.74976481655692,14.393226716839134,1063.0,869.0,153.0,85.02092050209205,13.472803347280335,1195.0,1016.0,161.0,3.9,94.2,0.2,0.2,0.9,0.0,11.7,10.5,42.6,13.6,20.5,13.5,9.9,71.8,8.7,0.1,4.9,0.8,13.7,21.4,53.2,26.5,20.3,0.0,1.4,2.561421850496602,0.0,50.18295870360689,49.8170412963931
84.60743801652895,12.5,968.0,819.0,121.0,86.6916588566073,12.46485473289597,1067.0,925.0,133.0,2.1,96.6,0.2,0.0,0.3,0.0,7.2,5.3,34.6,16.6,20.8,14.5,13.5,72.6,5.1,0.5,8.7,2.1,11.0,11.5,62.5,17.2,19.6,0.7,1.9,1.889683350357508,0.0,49.54034729315629,50.45965270684371
79.2,16.5,1000.0,792.0,165.0,79.87477638640429,19.230769230769234,1118.0,893.0,215.0,2.0,96.2,0.0,0.0,0.6,0.0,5.7,10.1,30.7,16.4,24.0,14.8,14.1,82.8,6.9,1.1,4.3,1.3,3.6,16.4,66.3,18.9,13.6,1.3,4.6,3.3184744923229323,0.0,48.93511639425458,51.06488360574542
93.14720812182743,5.076142131979696,394.0,367.0,20.0,93.28358208955223,4.975124378109453,402.0,375.0,20.0,1.9,96.2,0.9,0.0,0.0,0.0,21.1,33.8,38.8,14.5,16.3,21.6,8.9,63.3,6.8,0.0,10.9,3.3,15.7,20.9,65.1,15.1,18.9,0.9,4.5,0.7331378299120235,0.0,50.733137829912025,49.266862170087975
78.19742489270386,18.02575107296137,1165.0,911.0,210.0,80.7631160572337,18.20349761526232,1258.0,1016.0,229.0,2.0,96.2,0.6,0.0,0.4,0.0,9.8,14.3,36.5,14.0,18.9,23.0,7.5,70.4,7.6,1.0,6.9,0.6,13.5,21.7,68.8,9.6,20.9,0.8,1.7,2.134646962233169,0.0,49.38423645320197,50.61576354679803
66.28381229196944,28.793774319066138,21331.0,14139.0,6142.0,66.41913514400589,31.51308771641914,24374.0,16189.0,7681.0,26.8,68.0,2.2,0.3,1.2,0.2,13.5,20.5,26.3,16.4,22.7,11.5,23.1,81.2,12.2,0.9,1.2,1.6,2.9,17.0,82.8,12.2,5.0,0.0,5.4,4.665784789247628,0.08492152924076886,50.369898584096816,49.630101415903184
76.76458588331295,17.809057527539778,4902.0,3763.0,873.0,77.84420289855073,20.23550724637681,5520.0,4297.0,1117.0,3.2,95.2,0.7,0.1,0.1,0.0,7.2,12.3,35.7,16.8,21.6,10.4,15.5,81.3,6.2,0.0,5.3,1.2,5.9,17.6,81.1,10.6,8.3,0.1,2.0,2.8746311072248334,0.1311618756148213,49.907093671439505,50.092906328560495
82.3008849557522,13.843236409608092,1582.0,1302.0,219.0,83.76556016597509,14.626556016597512,1928.0,1615.0,282.0,3.7,94.2,0.9,0.3,0.3,0.0,12.9,19.9,32.9,16.3,21.5,17.4,11.8,78.9,10.1,0.3,4.3,0.6,5.8,16.8,70.1,16.9,12.5,0.5,2.0,1.960219083309311,0.0,52.205246468722976,47.794753531277024
92.35294117647058,5.882352941176469,510.0,471.0,30.0,92.50936329588016,6.367041198501872,534.0,494.0,34.0,5.9,93.8,0.0,0.0,0.0,0.0,9.0,5.2,42.8,13.7,15.5,20.3,7.6,75.8,10.4,0.4,3.8,0.6,9.0,24.5,62.0,19.1,18.9,0.0,1.6,2.8213166144200628,0.0,51.619644723093,48.380355276907
84.44444444444444,10.972222222222221,1440.0,1216.0,158.0,86.04492852280463,11.912865895166776,1469.0,1264.0,175.0,0.8,98.9,0.1,0.0,0.0,0.0,14.2,22.0,26.2,19.4,25.6,13.6,15.2,78.9,8.7,0.2,4.2,0.0,8.0,20.8,66.0,16.8,16.2,1.0,3.1,1.958041958041958,0.0,49.75524475524475,50.24475524475525
85.86061458124121,10.484032938341034,4979.0,4275.0,522.0,86.16886638944133,12.34858072681251,5531.0,4766.0,683.0,4.3,94.0,0.1,0.8,0.5,0.0,8.9,8.0,36.9,17.3,19.9,14.5,11.4,73.4,9.0,0.4,5.0,1.1,11.1,14.3,68.8,15.5,15.4,0.2,1.1,3.3032157777130084,0.0485767026134266,50.102011075488186,49.897988924511814
85.74879227053141,9.661835748792267,414.0,355.0,40.0,85.06787330316742,13.348416289592759,442.0,376.0,59.0,2.9,96.2,0.9,0.0,0.0,0.0,17.4,24.3,38.8,23.0,17.4,10.9,9.9,65.6,5.0,1.0,13.0,6.0,9.4,11.7,51.0,29.3,19.7,0.0,1.0,3.6549707602339176,0.14619883040935672,46.05263157894736,53.94736842105264
77.21433400946586,18.39080459770115,2958.0,2284.0,544.0,79.57726363896029,18.50899742930591,3501.0,2786.0,648.0,2.5,95.6,0.0,0.0,0.0,0.1,10.2,14.0,34.7,13.8,22.7,12.2,16.5,75.8,9.7,0.0,2.6,1.4,10.4,24.2,72.9,14.5,12.5,0.1,4.0,2.8504306969459674,0.07830853563038373,50.3054032889585,49.694596711041505
69.59183673469389,24.22740524781341,3430.0,2387.0,831.0,70.39827771797633,27.341227125941877,3716.0,2616.0,1016.0,3.6,94.2,0.0,0.7,0.1,0.0,10.6,13.6,30.7,16.3,23.5,11.4,18.1,77.0,10.9,0.0,6.0,0.2,5.9,16.0,74.5,10.2,14.8,0.5,2.1,1.5530511269928533,0.0,48.254535459043424,51.74546454095656
65.72403705509508,27.303754266211605,2051.0,1348.0,560.0,68.11854512797485,29.00763358778626,2227.0,1517.0,646.0,9.9,80.8,6.8,0.7,0.9,0.0,10.1,10.3,36.1,21.4,17.2,10.3,15.1,76.1,11.5,0.2,4.6,1.6,6.0,22.1,60.8,25.8,12.9,0.5,2.2,2.3269230769230766,0.0,59.36538461538462,40.634615384615394
77.69895126465146,16.96483652066625,3242.0,2519.0,550.0,78.30188679245283,19.450610432852386,3604.0,2822.0,701.0,5.8,92.7,0.1,0.3,0.2,0.0,9.4,14.5,31.3,16.6,20.9,15.3,16.0,79.5,10.2,0.0,3.1,0.9,6.3,18.4,77.6,11.4,10.4,0.6,3.4,4.124026271574767,0.0,49.32029937375897,50.679700626241036
81.191381495564,14.195183776932824,3945.0,3203.0,560.0,81.20989917506873,17.4839596700275,4364.0,3544.0,763.0,6.8,90.5,0.7,0.4,1.1,0.3,13.1,20.9,30.0,20.1,24.1,12.8,13.1,79.3,5.4,1.4,4.7,3.4,5.8,14.4,76.2,13.5,10.0,0.3,2.8,1.537704514700455,0.0,50.695042440644606,49.304957559355394
89.10505836575877,7.5875486381322945,514.0,458.0,39.0,89.98109640831758,9.262759924385632,529.0,476.0,49.0,1.1,97.8,0.1,0.0,0.1,0.0,7.7,13.3,48.4,11.0,16.6,20.1,4.0,56.0,6.3,0.0,7.7,1.6,28.3,18.8,55.4,12.9,31.8,0.0,1.2,1.25,0.0,51.11111111111111,48.88888888888889
80.50122249388752,13.87530562347188,1636.0,1317.0,227.0,83.49462365591398,14.35483870967742,1860.0,1553.0,267.0,8.8,88.2,0.1,0.1,0.8,0.0,11.4,9.5,28.0,14.1,28.0,9.4,20.4,76.7,12.5,0.4,5.4,1.1,4.0,14.3,72.6,19.4,7.9,0.0,6.0,2.060737527114968,0.0,49.89154013015185,50.108459869848154
78.33046047771484,17.606500861856684,4061.0,3181.0,715.0,79.24568506285958,19.24142339654805,4693.0,3719.0,903.0,2.6,86.2,0.2,9.2,0.3,0.2,12.3,18.5,36.5,16.9,20.1,14.3,12.1,78.9,7.3,0.1,5.9,0.6,7.3,17.2,62.8,19.3,17.6,0.3,3.1,3.5428436911487764,0.011770244821092278,48.811205273069675,51.188794726930325
46.575194718149824,46.63451538100043,129803.0,60456.0,60533.0,44.86521306291358,52.78976100776253,153687.0,68952.0,81131.0,6.7,82.1,3.9,0.4,4.2,0.1,14.0,15.6,40.0,17.1,23.9,7.7,11.3,81.8,8.8,1.2,2.9,1.9,3.3,18.8,77.8,17.8,4.2,0.1,3.9,3.235767421668184,0.015341578615797909,50.19895089715593,49.80104910284407
76.50886818935817,18.361617966058446,15674.0,11992.0,2878.0,76.40731864149178,21.581808616355875,17107.0,13071.0,3692.0,8.2,88.4,0.9,0.2,0.6,0.0,12.6,18.4,29.7,17.3,23.1,13.2,16.6,85.2,7.4,0.3,3.2,0.8,3.1,14.8,80.2,14.2,5.5,0.1,2.7,3.0644662486997105,0.022491495403300626,49.17203182546599,50.827968174534
88.69179600886919,7.095343680709535,451.0,400.0,32.0,90.44444444444444,8.444444444444445,450.0,407.0,38.0,2.9,93.9,0.7,0.2,0.0,0.0,9.7,12.2,28.0,12.9,18.2,24.4,16.4,66.4,10.3,0.0,7.1,0.5,15.8,27.8,74.4,9.6,14.9,1.1,1.1,1.4145810663764962,0.0,51.25136017410229,48.74863982589772
84.55497382198952,12.56544502617801,382.0,323.0,48.0,81.4977973568282,16.519823788546258,454.0,370.0,75.0,0.0,99.6,0.0,0.4,0.0,0.0,8.9,9.6,49.5,10.8,10.5,15.6,13.6,57.3,4.1,0.0,4.9,0.7,33.0,26.7,43.7,17.6,38.0,0.7,0.7,1.48975791433892,0.0,48.4171322160149,51.5828677839851
75.36543422184006,19.08139868157065,13956.0,10518.0,2663.0,75.79671577854222,22.022457324592718,15407.0,11678.0,3393.0,14.5,80.7,1.4,1.3,1.1,0.0,16.0,21.9,29.1,16.9,21.9,12.4,19.6,80.1,11.2,0.4,1.8,2.6,4.0,14.2,80.4,12.5,6.9,0.2,3.2,4.62323883406537,0.031372996406365865,49.73190348525469,50.26809651474531
89.86013986013987,4.895104895104895,286.0,257.0,14.0,91.05960264900664,5.629139072847681,302.0,275.0,17.0,0.9,96.8,0.0,0.0,0.0,0.0,16.0,21.6,33.3,12.0,26.7,9.8,18.2,47.1,10.8,0.0,17.0,4.9,20.2,30.1,69.3,4.4,25.8,0.4,0.0,2.314814814814815,0.0,51.157407407407405,48.8425925925926
78.60803884542756,16.21257081197734,3707.0,2914.0,601.0,79.84532458401688,17.34239512538083,4267.0,3407.0,740.0,4.1,92.9,0.6,0.2,0.1,0.0,10.0,11.1,29.3,17.2,20.8,13.9,18.7,82.3,7.8,0.3,2.6,1.3,5.6,19.5,77.6,10.1,12.2,0.1,3.3,2.2097330438114704,0.012773023374632776,49.78924511431856,50.21075488568144
82.54847645429362,13.019390581717452,2166.0,1788.0,282.0,82.60359655981236,15.089913995308835,2558.0,2113.0,386.0,15.4,82.1,0.8,0.5,0.1,0.0,9.4,11.4,28.9,17.3,21.3,20.7,11.8,73.2,11.6,0.3,4.6,1.1,9.1,17.8,68.5,20.9,10.2,0.5,3.7,2.8961860085661835,0.0,50.17336324699164,49.826636753008366
