,index,mapc_id,parloc_id,luc_adj_1,luc_adj_2,muni_id,muni,District,land_value,bldg_value,othr_value,total_value,lot_areaft,bldg_area,addr_num,addr_str,owner_city,owner_stat,owner_zip,median_hh_income,latitude,longitude,numTransitStops,walkscore,improve_value
2152,11676,1763648,F_776227_2802507,970,970,245,Raynham,8th Plymouth District,414900.0,0.0,0,414900,267293.2532,0,0,MILL ST,RAYNHAM,0,2767,100060.0,41.93735372,-71.05872824,0.0,14.0,0.0
2153,11677,1764079,F_776465_2803593,970,970,245,Raynham,8th Plymouth District,7900.0,0.0,0,7900,79520.77755,0,0,MILL ST,RAYNHAM,0,2767,100060.0,41.94033054,-71.05783281,0.0,11.0,0.0
2155,11683,1765018,F_776270_2803516,970,970,245,Raynham,8th Plymouth District,12800.0,0.0,0,12800,93597.44912,0,0,MILL ST,RAYNHAM,0,2767,100060.0,41.94012201,-71.058551,0.0,11.0,0.0
2157,11690,1768495,M_249136_874589,970,970,251,Rockland,5th Plymouth District,0.0,0.0,0,148100,581529.0824,0,0,ALBION CT,ROCKLAND,MA,2370,86000.0,42.12018061,-70.90578899,2.0,42.0,0.0
2180,12064,1823304,F_746878_2788687,973,973,293,Taunton,3rd Bristol District,0.0,0.0,0,3000,90091.12737999999,0,0,GLEBE STREET,TAUNTON,MA,2780,79375.0,41.89979432,-71.16679519,0.0,0.0,0.0
2181,12065,1823365,F_765072_2788706,973,973,293,Taunton,3rd Bristol District,0.0,0.0,0,685200,276533.785,0,0,OAK STREET,TAUNTON,MA,2780,31162.0,41.89963185,-71.09996477,17.0,71.0,0.0
2183,12089,1824212,F_765710_2790181,973,973,293,Taunton,3rd Bristol District,0.0,0.0,0,86000,3712.601635,0,0,WASHINGTON STREET,TAUNTON,MA,2780,31162.0,41.90367134,-71.09759572,20.0,82.0,0.0
2208,12632,1896868,M_230061_927015,973,973,342,Wilmington,0,134800.0,0.0,0,134800,9005.441459,0,3,VIRGINIA RD,WILMINGTON,MA,1887,0.0,42.5931193,-71.13374054,0.0,8.0,0.0
2209,12633,1897359,M_230044_927096,973,973,342,Wilmington,0,140200.0,0.0,0,140200,9919.658072,0,15,VIRGINIA RD,WILMINGTON,MA,1887,0.0,42.59384913,-71.13394342,0.0,6.0,0.0
2210,12634,1897360,M_230037_927064,973,973,342,Wilmington,19th Middlesex District,137500.0,0.0,0,137500,17930.12617,0,5,VIRGINIA RD,WILMINGTON,MA,1887,113750.0,42.59356133,-71.13403038,0.0,6.0,0.0
2216,12645,1900343,M_224935_922649,973,973,342,Wilmington,19th Middlesex District,0.0,0.0,0,157500,54998.99532,0, ,HOUGHTON RD,WILMINGTON,MA,1887,124602.0,42.55399681,-71.19638385,0.0,14.0,0.0
2217,12646,1900344,M_224894_922614,973,973,342,Wilmington,19th Middlesex District,0.0,0.0,0,68800,21832.80281,0, ,HOUGHTON RD,WILMINGTON,MA,1887,124602.0,42.55368304,-71.19688459,0.0,13.0,0.0
2223,12655,1915159,F_662811_2841106,973,973,25,Bellingham,8th Worcester District,0.0,0.0,0,149900,28332.910969999997,0,0,CENTER ST,BELLINGHAM,MA,2019,101115.0,42.04412761,-71.4755384,0.0,5.0,0.0
2224,12656,1915163,F_662607_2841214,973,973,25,Bellingham,8th Worcester District,120300.0,0.0,0,120300,199420.0831,0,0,CENTER ST,BELLINGHAM,MA,2019,101115.0,42.04442414,-71.47628933,0.0,7.0,0.0
2238,12676,1936620,F_754755_2969862,973,973,49,Cambridge,29th Middlesex District,0.0,0.0,0,240000,5899.994608,0,121,JACKSON ST,BOSTON,MA,2116,71250.0,42.39687417,-71.1350137,0.0,89.0,0.0
2243,12693,1937299,F_754603_2968630,973,973,49,Cambridge,24th Middlesex District,0.0,0.0,0,156800,3939.443272,0,284,RINDGE AVE,CAMBRIDGE,MA,2139,71250.0,42.39349534,-71.1355959,20.0,84.0,0.0
2269,12762,1946680,F_761285_2957727,973,973,49,Cambridge,25th Middlesex District,0.0,0.0,0,97400,2172.1039760000003,0,197,RIVER ST,CAMBRIDGE,MA,2139,79615.0,42.36349637,-71.11104401,0.0,94.0,0.0
2295,12860,1963757,M_207380_893867,970,970,100,Framingham,7th Middlesex District,0.0,0.0,0,150700,10022.7115,0,4,ARSENAL RD,FRAMINGHAM,MA,1702,46125.0,42.29524752,-71.41050623,6.0,71.0,0.0
2296,12862,1963970,M_204211_894361,970,970,100,Framingham,6th Middlesex District,296800.0,0.0,0,296800,32116.985819999998,0,40,TEMPLE PL,FRAMINGHAM,MA,1702,108281.0,42.29971846,-71.4489316,2.0,67.0,0.0
2298,12884,1964476,M_207366_893967,970,970,100,Framingham,7th Middlesex District,0.0,0.0,0,768600,194688.5136,0,1,ST LO STREET,FRAMINGHAM,MA,1702,46125.0,42.29614794,-71.41067473,6.0,71.0,0.0
2299,12890,1964652,M_207333_893821,970,970,100,Framingham,7th Middlesex District,0.0,0.0,0,168400,52916.523160000004,0,3,ARSENAL RD,FRAMINGHAM,MA,1702,46125.0,42.29483383,-71.41107676,6.0,71.0,0.0
2300,12891,1964741,M_207323_893708,970,970,100,Framingham,7th Middlesex District,197900.0,0.0,0,197900,26900.854560000003,0,1,ARSENAL RD,FRAMINGHAM,MA,1701,46125.0,42.29381659,-71.41119945,6.0,63.0,0.0
2301,12892,1964749,M_207379_893693,970,970,100,Framingham,7th Middlesex District,160300.0,0.0,0,160300,30807.060980000002,0,2,ARSENAL RD,FRAMINGHAM,MA,1701,46125.0,42.29368102,-71.41052057,6.0,63.0,0.0
2302,12894,1964835,M_207449_893597,970,970,100,Framingham,7th Middlesex District,0.0,0.0,0,207200,152491.807,0,0,CONCORD ST,FRAMINGHAM,MA,1702,46125.0,42.29281608,-71.40967297,6.0,66.0,0.0
2304,12896,1964986,M_207390_893543,970,970,100,Framingham,7th Middlesex District,0.0,0.0,0,198600,128204.1873,0,27,ARSENAL RD,FRAMINGHAM,MA,1702,46125.0,42.29233048,-71.41038909999999,6.0,61.0,0.0
2312,12954,1971508,M_207875_893495,970,970,100,Framingham,7th Middlesex District,0.0,0.0,0,148200,7138.868139,0,24,UNDERWOOD AVE,FRAMINGHAM,MA,1702,46125.0,42.29189361,-71.40450866,6.0,49.0,0.0
2317,13007,1985329,F_789946_2870856,973,973,133,Holbrook,3rd Norfolk District,104100.0,0.0,0,104100,7307.6427109999995,0,40,LINWOOD ST,HOLBROOK,MA,2343,70288.0,42.12470864,-71.00685387,15.0,42.0,0.0
2318,13008,1985341,F_789648_2871312,973,973,133,Holbrook,3rd Norfolk District,103800.0,0.0,0,103800,6288.339473,0,24,LINWOOD ST,HOLBROOK,MA,2343,70288.0,42.12596468,-71.00794266,16.0,41.0,0.0
2319,13009,1985344,F_789568_2871438,973,973,133,Holbrook,3rd Norfolk District,4900.0,0.0,0,4900,3441.007149,0,20,LINWOOD ST,HOLBROOK,MA,2343,70288.0,42.12631171,-71.00823488,15.0,41.0,0.0
2326,13073,1998610,F_811093_3076289,970,970,144,Ipswich,4th Essex District,264500.0,0.0,0,264500,166989.5406,0,21,LESLIE RD,IPSWICH,MA,1938,108116.0,42.68804475,-70.92378691,0.0,7.0,0.0
2333,13154,2024810,F_757449_2976882,973,973,176,Medford,34th Middlesex District,20400.0,0.0,0,20400,1338.380682,0,0,NORTH ST,MEDFORD,MA,2155,90625.0,42.41610497,-71.12492602,0.0,75.0,0.0
2337,13165,2028335,F_764909_2974772,973,973,176,Medford,34th Middlesex District,219000.0,0.0,0,219000,4524.247232,0,0,FOSTER CT,MEDFORD,MA,2155,90750.0,42.41022183,-71.09733704,0.0,47.0,0.0
2342,13174,2033069,M_206571_878139,970,970,177,Medway,10th Norfolk District,132200.0,0.0,0,132200,30820.457339999997,0,1,MAHAN CIR,MEDWAY,MA,2053,105163.0,42.15365518,-71.42049437,0.0,39.0,0.0
2344,13227,2039924,M_209770_892295,973,973,198,Natick,5th Middlesex District,0.0,0.0,0,250700,27090.86265,0,56,MILL ST,NATICK,MA,1760,82153.0,42.28106871,-71.38155034,2.0,59.0,0.0
2352,13246,2042659,M_212022_891577,973,973,198,Natick,5th Middlesex District,0.0,0.0,0,3300,7727.777306999999,0,0,FOREST AVE EXT END,NATICK,MA,1760,114207.0,42.27457321,-71.35426243,2.0,31.0,0.0
2355,13274,2044183,M_212678_892245,973,973,198,Natick,5th Middlesex District,0.0,0.0,0,3500,7283.795797,0,2,COTTAGE ST,NATICK,MA,1760,156875.0,42.2805768,-71.34629545,5.0,83.0,0.0
2359,13278,2044742,M_211861_891758,973,973,198,Natick,5th Middlesex District,0.0,0.0,0,261700,9932.576151000001,0,4,CEDAR AVE,NATICK,MA,1760,114207.0,42.2762052,-71.35621046,2.0,33.0,0.0
2362,13282,2045148,M_212088_891729,973,973,198,Natick,5th Middlesex District,0.0,0.0,0,219400,4363.128781,0,15,BENNETT ST,NATICK,MA,1760,114207.0,42.27594064,-71.35345918,3.0,47.0,0.0
2384,13411,2055215,F_725849_2924734,970,970,199,Needham,13th Norfolk District,0.0,0.0,0,429100,31433.62755,0,0,SYLVAN RD,NEEDHAM,MA,2492,135161.0,42.27333009,-71.24253083,4.0,51.0,0.0
2453,13563,2082617,F_821084_3012633,970,970,258,Salem,7th Essex District,0.0,0.0,0,232400,58299.121770000005,0, ,PIONEER TERRACE,SALEM,MA,1970,50729.0,42.51319361,-70.88832669,0.0,75.0,0.0
2461,13571,2084574,F_820098_3015416,970,970,258,Salem,7th Essex District,0.0,0.0,0,82800,5273.3635189999995,0,43,CHARTER STREET,SALEM,MA,1970,33699.0,42.52084917,-70.89191002,0.0,99.0,0.0
2473,13604,2086596,F_820511_3017861,970,970,258,Salem,7th Essex District,0.0,0.0,0,76300,3034.593532,0,121 1/2,BRIDGE STREET,SALEM,MA,1970,72829.0,42.52754984,-70.89031326,0.0,86.0,0.0
2482,13669,2096344,F_765826_2963260,973,973,274,Somerville,26th Middlesex District,0.0,0.0,0,982100,25943.96743,0,266,SOMERVILLE AVE,SOMERVILLE,MA,99999,77539.0,42.37862096,-71.09414436,0.0,96.0,0.0
2486,13678,2097651,F_768375_2962293,973,973,274,Somerville,26th Middlesex District,0.0,0.0,0,344600,4370.172729999999,0, ,FITCHBURG ST,SOMERVILLE,MA,2143,77539.0,42.37593383,-71.08472793,0.0,80.0,0.0
2494,13717,2103660,F_766100_2962242,973,973,274,Somerville,26th Middlesex District,0.0,0.0,0,235100,1769.293462,0,0,WINDSOR PL,SOMERVILLE,MA,2143,77539.0,42.37582397,-71.09314825,0.0,89.0,0.0
2496,13719,2103747,F_767417_2961666,973,973,274,Somerville,26th Middlesex District,0.0,0.0,0,173600,1599.2665869999998,0,24,MEDFORD ST,SOMERVILLE,MA,2143,77539.0,42.37422608,-71.08828454,0.0,96.0,0.0
2500,13724,2104104,F_767687_2961357,973,973,274,Somerville,26th Middlesex District,0.0,0.0,0,39600,563.213568,0,999,MEDFORD ST,CAMBRIDGE,MA,2139,0.0,42.373374600000005,-71.08729087,0.0,96.0,0.0
2507,13773,2108697,F_672291_2957720,970,970,288,Sudbury,13th Middlesex District,370400.0,0.0,0,370400,96714.07569,0,0,HORSE POND RD,SUDBURY,MA,1776,148947.0,42.36411936,-71.4403368,0.0,22.0,0.0
2520,13825,2129244,M_249319_822487,970,970,94,Fairhaven,10th Bristol District,0.0,0.0,0,144100,92689.55787,0,0,MAIN STREET,FAIRHAVEN,MA,2719,53240.0,41.65108515,-70.9079494,11.0,40.0,0.0
2522,13827,2129529,M_249270_822266,973,973,94,Fairhaven,10th Bristol District,64700.0,0.0,0,64700,10538.25352,0,0,MAIN STREET,FAIRHAVEN,MA,2719,53240.0,41.64909848,-70.908556,15.0,39.0,0.0
2523,13828,2129535,M_249247_822261,973,973,94,Fairhaven,10th Bristol District,0.0,0.0,0,59800,5197.2607880000005,0,0,MAIN STREET,FAIRHAVEN,MA,2719,53240.0,41.6490549,-70.90883249999999,15.0,40.0,0.0
2524,13831,2130715,M_250361_821350,973,973,94,Fairhaven,10th Bristol District,20700.0,0.0,0,20700,4731.569158,0,0,SPRING STREET,FAIRHAVEN,MA,2719,60714.0,41.64078259,-70.89553784,15.0,65.0,0.0
2529,13932,2146985,F_787664_2976405,970,970,248,Revere,19th Suffolk District,0.0,0.0,0,252500,13694.27698,0,0,CONSTITUTION AVE,REVERE,MA,0,48250.0,42.41437713,-71.01304449999999,0.0,81.0,0.0
2546,13949,2147153,F_788088_2976687,970,970,248,Revere,19th Suffolk District,0.0,0.0,0,140400,7336.898192000001,0,0,CUSHMAN AVE,REVERE,MA,0,48250.0,42.41514428,-71.01146842,0.0,84.0,0.0
2547,13950,2147167,F_788026_2976711,970,970,248,Revere,19th Suffolk District,0.0,0.0,0,141800,8524.74181,0,0,CUSHMAN AVE,REVERE,MA,0,48250.0,42.41521111,-71.0116975,0.0,84.0,0.0
2624,14201,2168064,M_263075_836846,970,970,310,Wareham,2nd Plymouth District,5800.0,0.0,0,5800,10606.2325,0,0,CRAN HWY  OFF,WAREHAM,MA,2571,78724.0,41.77938188,-70.74128984,5.0,44.0,0.0
2627,14261,2177089,M_261919_837284,970,970,310,Wareham,2nd Plymouth District,12700.0,0.0,0,12700,64501.91156,0,0,LITTLE BROOK RD,WAREHAM,MA,2571,78724.0,41.78341699,-70.75514829,0.0,19.0,0.0
2628,14262,2177199,M_262391_837546,970,970,310,Wareham,2nd Plymouth District,17500.0,0.0,0,17500,40739.797589999995,0,2,PATTERSONS BROOK RD,WAREHAM,MA,2571,78724.0,41.78573856,-70.74944295,1.0,38.0,0.0
