,index,mapc_id,parloc_id,luc_adj_1,luc_adj_2,muni_id,muni,District,land_value,bldg_value,othr_value,total_value,lot_areaft,bldg_area,addr_num,addr_str,owner_city,owner_stat,owner_zip,median_hh_income,latitude,longitude,numTransitStops,walkscore,improve_value
1945,10959,1667548,F_814159_2704552,970,970,201,New Bedford,11th Bristol District,0.0,101300.0,0,170900,7671.632219,2472,30,WHITMAN ST,NEW BEDFORD,MA,2740,47028.0,41.66792202,-70.92175677,0.0,83.0,101300.0
1946,10960,1667616,F_813943_2704653,970,970,201,New Bedford,11th Bristol District,0.0,105800.0,0,169200,5112.583767,2472,49,WHITMAN ST,NEW BEDFORD,MA,2740,47028.0,41.6682032,-70.92254479,0.0,86.0,105800.0
1948,10962,1667621,F_814164_2704658,970,970,201,New Bedford,11th Bristol District,0.0,167800.0,0,238400,7534.2098049999995,4908,21,WHITMAN ST,NEW BEDFORD,MA,2740,47028.0,41.66821281,-70.92173584,0.0,83.0,167800.0
1949,10963,1667720,F_814018_2704737,970,970,201,New Bedford,11th Bristol District,97800.0,382200.0,4500,484500,16203.26963,12270,41,WHITMAN ST,NEW BEDFORD,MA,2740,47028.0,41.66843232,-70.92226822,0.0,86.0,386700.0
1950,10964,1668085,F_809959_2706532,970,970,201,New Bedford,11th Bristol District,89700.0,134800.0,0,224500,6383.783562,2188,342,CHURCH ST,NEW BEDFORD,MA,2740,58768.0,41.67343267,-70.93708026,0.0,67.0,134800.0
1951,10965,1668462,F_811337_2714638,970,970,201,New Bedford,11th Bristol District,85900.0,101100.0,0,187000,6246.360049,1976,970,CHAFFEE ST,NEW BEDFORD,MA,2740,75451.0,41.69565222,-70.93183894,20.0,55.0,101100.0
1952,10966,1668463,F_811413_2714663,970,970,201,New Bedford,11th Bristol District,85900.0,101100.0,0,187000,6339.73911,1976,962,CHAFFEE ST,NEW BEDFORD,MA,2740,75451.0,41.69571944,-70.93156006,20.0,55.0,101100.0
1953,10968,1668906,F_814654_2707843,970,970,201,New Bedford,11th Bristol District,107000.0,142300.0,0,249300,14408.21876,2566,86,SYLVIA ST,NEW BEDFORD,MA,2740,53539.0,41.676944,-70.91986323,20.0,70.0,142300.0
1954,10970,1669224,F_806694_2709696,970,970,201,New Bedford,8th Bristol District,74100.0,130300.0,0,204400,6534.811388,2280,33,NEW PLAINVILLE RD,NEW BEDFORD,MA,2740,82500.0,41.68217389,-70.94895585,2.0,21.0,130300.0
1955,10971,1669360,F_807168_2708670,970,970,201,New Bedford,8th Bristol District,0.0,234600.0,600,462800,73017.0101,4748,1068,MT PLEASANT ST,DARTMOUTH,MA,2747,82500.0,41.6793499,-70.94724504,6.0,37.0,235200.0
1956,10972,1669566,F_806700_2709637,970,970,201,New Bedford,8th Bristol District,74200.0,130300.0,0,204500,6767.174384,2280,29,NEW PLAINVILLE RD,NEW BEDFORD,MA,2740,82500.0,41.68201187,-70.94893528,2.0,21.0,130300.0
1958,10974,1669606,F_806732_2709385,970,970,201,New Bedford,8th Bristol District,73800.0,130300.0,0,204100,7397.756606,2280,13,NEW PLAINVILLE RD,NEW BEDFORD,MA,2740,82500.0,41.68131976,-70.9488241,2.0,21.0,130300.0
1959,10975,1669661,F_806707_2709578,970,970,201,New Bedford,8th Bristol District,74200.0,130300.0,0,204500,5756.423258,2280,25,NEW PLAINVILLE RD,NEW BEDFORD,MA,2740,82500.0,41.68184984,-70.94891105,2.0,21.0,130300.0
1960,10976,1669734,F_806685_2709755,970,970,201,New Bedford,8th Bristol District,73400.0,130300.0,0,203700,7089.297782,2280,37,NEW PLAINVILLE RD,NEW BEDFORD,MA,2740,82500.0,41.68233596,-70.94898740000001,2.0,21.0,130300.0
1961,10977,1669770,F_806733_2709328,970,970,201,New Bedford,8th Bristol District,73900.0,144400.0,0,218300,6482.24368,2690,9,NEW PLAINVILLE RD,NEW BEDFORD,MA,2740,82500.0,41.68116332,-70.94882179,2.0,28.0,144400.0
1962,10978,1669799,F_806730_2709447,970,970,201,New Bedford,8th Bristol District,73500.0,145900.0,0,219400,6692.781695000001,2598,17,NEW PLAINVILLE RD,NEW BEDFORD,MA,2740,82500.0,41.68148994,-70.94882996,2.0,21.0,145900.0
1963,10979,1669815,F_806715_2709514,970,970,201,New Bedford,8th Bristol District,73400.0,150200.0,0,223600,7406.009272,2726,21,NEW PLAINVILLE RD,NEW BEDFORD,MA,2740,82500.0,41.68167407,-70.94888328,2.0,21.0,150200.0
1964,10981,1670421,F_809066_2711162,970,970,201,New Bedford,8th Bristol District,76100.0,104900.0,0,181000,3695.037618,1976,711,CHURCH ST,NEW BEDFORD,MA,2740,75451.0,41.68615453,-70.94023756,11.0,46.0,104900.0
1965,10982,1670435,F_809059_2711201,970,970,201,New Bedford,8th Bristol District,76100.0,103600.0,0,179700,3794.502038,1976,717,CHURCH ST,NEW BEDFORD,MA,2740,75451.0,41.68626168,-70.94026225,11.0,41.0,103600.0
1966,10983,1670951,F_808837_2718325,970,970,201,New Bedford,11th Bristol District,64800.0,79700.0,0,144500,6608.192854999999,1940,67,SATURN DR,NEW BEDFORD,MA,2740,57708.0,41.70581548,-70.94090401,8.0,26.0,79700.0
1967,10984,1670952,F_808759_2718322,970,970,201,New Bedford,11th Bristol District,59800.0,94600.0,0,154400,5229.356417,2476,69,SATURN DR,NEW BEDFORD,MA,2740,57708.0,41.70580865,-70.94118972,7.0,26.0,94600.0
1968,10985,1670953,F_808636_2718264,970,970,201,New Bedford,11th Bristol District,138800.0,94600.0,0,233400,31897.3582,2476,73,SATURN DR,NEW BEDFORD,MA,2740,57708.0,41.705651700000004,-70.94164154,7.0,26.0,94600.0
1969,10986,1671035,F_811506_2714614,970,970,201,New Bedford,11th Bristol District,82900.0,101100.0,0,184000,4859.266558,1976,959,FAIRFIELD ST,NEW BEDFORD,MA,2740,75451.0,41.69558327,-70.93122074,19.0,49.0,101100.0
1970,10987,1671043,F_808341_2715541,970,970,201,New Bedford,11th Bristol District,79600.0,325300.0,500,405400,11229.99004,5893,8,AMANDA AVE,NEW BEDFORD,MA,2740,57708.0,41.69818449,-70.94278697,15.0,46.0,325800.0
1971,10988,1671151,F_811362_2714566,970,970,201,New Bedford,11th Bristol District,84400.0,101100.0,0,185500,6301.450379,1976,975,FAIRFIELD ST,NEW BEDFORD,MA,2740,75451.0,41.69545418,-70.93174916,20.0,55.0,101100.0
1972,10989,1671160,F_811438_2714591,970,970,201,New Bedford,11th Bristol District,84400.0,101100.0,0,185500,6319.04136,1976,967,FAIRFIELD ST,NEW BEDFORD,MA,2740,75451.0,41.6955214,-70.93147028,19.0,55.0,101100.0
1973,10990,1671167,F_811568_2714635,970,970,201,New Bedford,11th Bristol District,82900.0,101100.0,0,184000,5388.028865,1976,951,FAIRFIELD ST,NEW BEDFORD,MA,2740,75451.0,41.69563976,-70.93099322,18.0,49.0,101100.0
1974,10991,1671169,F_811481_2714686,970,970,201,New Bedford,11th Bristol District,81600.0,101100.0,0,182700,4956.113224000001,1976,954,CHAFFEE ST,NEW BEDFORD,MA,2740,75451.0,41.69578131,-70.93131052,19.0,55.0,101100.0
1975,10992,1671175,F_811543_2714707,970,970,201,New Bedford,11th Bristol District,81600.0,101100.0,0,182700,5621.8751409999995,1976,946,CHAFFEE ST,NEW BEDFORD,MA,2740,75451.0,41.6958378,-70.931083,19.0,49.0,101100.0
1976,10993,1671263,F_808503_2717801,970,970,201,New Bedford,11th Bristol District,60100.0,94600.0,0,154700,5261.993097,2476,109,ARIES DR,NEW BEDFORD,MA,2740,57708.0,41.70438351,-70.94213968,10.0,27.0,94600.0
1977,10994,1671264,F_808607_2717808,970,970,201,New Bedford,11th Bristol District,59200.0,87800.0,0,147000,5259.39489,2244,105,ARIES DR,NEW BEDFORD,MA,2740,57708.0,41.70440086,-70.94175867,10.0,27.0,87800.0
1978,10995,1671265,F_808655_2717818,970,970,201,New Bedford,11th Bristol District,59000.0,94800.0,0,153800,4873.038904,2530,103,ARIES DR,NEW BEDFORD,MA,2740,57708.0,41.70442744,-70.94158266,10.0,35.0,94800.0
1979,10996,1671266,F_808555_2717814,970,970,201,New Bedford,11th Bristol District,62700.0,81200.0,0,143900,5649.843459000001,2002,107,ARIES DR,NEW BEDFORD,MA,2740,57708.0,41.70441825,-70.94194894,10.0,27.0,81200.0
1981,10998,1671281,F_807905_2715486,970,970,201,New Bedford,11th Bristol District,854700.0,2713300.0,0,3568000,228907.09399999998,61751,34,AMANDA AVE,NEW BEDFORD,MA,2740,57708.0,41.69804136,-70.94438473,11.0,37.0,2713300.0
1982,10999,1671316,F_808438_2717705,970,970,201,New Bedford,11th Bristol District,60000.0,79700.0,0,139700,5204.598537,1940,113,ARIES DR,NEW BEDFORD,MA,2740,57708.0,41.70412123,-70.94238,10.0,27.0,79700.0
1984,11001,1671333,F_808901_2718246,970,970,201,New Bedford,11th Bristol District,62300.0,94100.0,0,156400,5486.500361,2460,63,SATURN DR,NEW BEDFORD,MA,2740,57708.0,41.70559754,-70.94067154,9.0,26.0,94100.0
1985,11002,1671335,F_809175_2718294,970,970,201,New Bedford,11th Bristol District,62700.0,79700.0,0,142400,5514.2999469999995,1940,43,VENUS DR,NEW BEDFORD,MA,2740,57708.0,41.70572432,-70.939667,8.0,31.0,79700.0
1987,11004,1671341,F_808724_2718285,970,970,201,New Bedford,11th Bristol District,60000.0,79700.0,0,139700,5054.137194,1940,71,SATURN DR,NEW BEDFORD,MA,2740,57708.0,41.70570775,-70.94131878,7.0,26.0,79700.0
1988,11005,1671342,F_808986_2718317,970,970,201,New Bedford,11th Bristol District,59900.0,79700.0,0,139600,5036.426355,1940,55,VENUS DR,NEW BEDFORD,MA,2740,57708.0,41.70579085,-70.94035857,8.0,26.0,79700.0
1989,11006,1671349,F_808881_2718295,970,970,201,New Bedford,11th Bristol District,62800.0,79700.0,0,142500,6031.5705960000005,1940,65,SATURN DR,NEW BEDFORD,MA,2740,57708.0,41.70573236,-70.94074361,8.0,26.0,79700.0
1990,11007,1671561,F_809265_2717778,970,970,201,New Bedford,11th Bristol District,59200.0,92800.0,0,152000,4812.102286,2452,1,GEMINI DR,NEW BEDFORD,MA,2740,57708.0,41.70430669,-70.93934984,10.0,38.0,92800.0
1991,11008,1671603,F_808320_2715733,970,970,201,New Bedford,11th Bristol District,110500.0,248500.0,0,359000,24203.93186,4400,1177,CHURCH ST,NEW BEDFORD,MA,2740,57708.0,41.69871175,-70.94285927,15.0,46.0,248500.0
1992,11009,1671614,F_808028_2715697,970,970,201,New Bedford,11th Bristol District,375700.0,1693800.0,1000,2070500,110528.4512,39063,11,AMANDA AVE,NEW BEDFORD,MA,2740,57708.0,41.69861819,-70.94392932,12.0,37.0,1694800.0
1994,11011,1671654,F_808068_2715983,970,970,201,New Bedford,11th Bristol District,159500.0,286500.0,0,446000,24700.04467,6348,188,AMANDA AVE,NEW BEDFORD,MA,2740,57708.0,41.69940232,-70.94377603,11.0,38.0,286500.0
1995,11012,1671694,F_809125_2717886,970,970,201,New Bedford,11th Bristol District,60000.0,79700.0,0,139700,5070.933811,1940,29,APOLLO DR,NEW BEDFORD,MA,2740,57708.0,41.70460559,-70.93985991,10.0,38.0,79700.0
1997,11014,1671696,F_809174_2717895,970,970,201,New Bedford,11th Bristol District,60000.0,79700.0,0,139700,4977.092589,1940,31,APOLLO DR,NEW BEDFORD,MA,2740,57708.0,41.7046294,-70.93968026,10.0,38.0,79700.0
1998,11015,1671712,F_808984_2718400,970,970,201,New Bedford,11th Bristol District,74600.0,79700.0,0,154300,9775.832075,1940,53,VENUS DR,NEW BEDFORD,MA,2740,57708.0,41.70601865,-70.94036390000001,7.0,26.0,79700.0
1999,11016,1671713,F_809041_2718414,970,970,201,New Bedford,11th Bristol District,60000.0,79700.0,0,139700,5015.244991,1940,51,VENUS DR,NEW BEDFORD,MA,2740,57708.0,41.70605605,-70.94015483,7.0,31.0,79700.0
2000,11017,1671717,F_809090_2718423,970,970,201,New Bedford,11th Bristol District,60000.0,79700.0,0,139700,4947.055784,1940,49,VENUS DR,NEW BEDFORD,MA,2740,57708.0,41.70607986,-70.93997517,7.0,31.0,79700.0
2001,11018,1671719,F_809165_2718419,970,970,201,New Bedford,11th Bristol District,74600.0,109900.0,0,184500,9878.965766,3052,47,VENUS DR,NEW BEDFORD,MA,2740,57708.0,41.70606753,-70.93970061,7.0,31.0,109900.0
2004,11021,1671866,F_808671_2718083,970,970,201,New Bedford,11th Bristol District,62700.0,94600.0,0,157300,6083.269901,2476,85,LIBRA DR,NEW BEDFORD,MA,2740,57708.0,41.70515437,-70.94151771,10.0,35.0,94600.0
2006,11023,1671868,F_808814_2718104,970,970,201,New Bedford,11th Bristol District,57500.0,79700.0,0,137200,3967.3244210000003,1940,79,SATURN DR,NEW BEDFORD,MA,2740,57708.0,41.70520942,-70.94099354,10.0,35.0,79700.0
2007,11024,1671869,F_808624_2718110,970,970,201,New Bedford,11th Bristol District,60100.0,81200.0,0,141300,5482.784321,2002,87,LIBRA DR,NEW BEDFORD,MA,2740,57708.0,41.70522929999999,-70.94168918,10.0,35.0,81200.0
2008,11025,1671871,F_808767_2718134,970,970,201,New Bedford,11th Bristol District,61900.0,79700.0,0,141600,5223.8357909999995,1940,77,SATURN DR,NEW BEDFORD,MA,2740,57708.0,41.70529260000001,-70.94116494,10.0,26.0,79700.0
2009,11026,1671874,F_808545_2718132,970,970,201,New Bedford,11th Bristol District,74500.0,81200.0,0,155700,10336.9175,2002,89,LIBRA DR,NEW BEDFORD,MA,2740,57708.0,41.705291100000004,-70.94197794,10.0,21.0,81200.0
2010,11027,1671898,F_809005_2718269,970,970,201,New Bedford,11th Bristol District,62900.0,94100.0,0,157000,5955.382417,2460,57,VENUS DR,NEW BEDFORD,MA,2740,57708.0,41.70565878,-70.94029014,9.0,26.0,94100.0
2011,11028,1671922,F_809088_2717780,970,970,201,New Bedford,11th Bristol District,74600.0,94600.0,0,169200,10077.575,2476,7,GEMINI DR,NEW BEDFORD,MA,2740,57708.0,41.70431536,-70.93999795,10.0,38.0,94600.0
2012,11029,1671923,F_809161_2717789,970,970,201,New Bedford,11th Bristol District,60100.0,79700.0,0,139800,5107.068794,1940,5,GEMINI DR,NEW BEDFORD,MA,2740,57708.0,41.70433875,-70.93973042,10.0,38.0,79700.0
2013,11030,1671924,F_808443_2717785,970,970,201,New Bedford,11th Bristol District,72400.0,94600.0,0,167000,9278.29655,2476,111,ARIES DR,NEW BEDFORD,MA,2740,57708.0,41.70434068,-70.94235977,10.0,27.0,94600.0
2014,11031,1671925,F_809212_2717791,970,970,201,New Bedford,11th Bristol District,63400.0,94600.0,0,158000,5761.878053,2476,3,GEMINI DR,NEW BEDFORD,MA,2740,57708.0,41.70434332,-70.93954361,10.0,38.0,94600.0
2015,11032,1671948,F_808775_2717422,970,970,201,New Bedford,11th Bristol District,70600.0,79700.0,0,150300,8627.944573,1940,139,VIRGO DR,NEW BEDFORD,MA,2740,57708.0,41.70333857,-70.94115272,10.0,43.0,79700.0
2016,11033,1671954,F_808844_2717417,970,970,201,New Bedford,11th Bristol District,67700.0,79700.0,0,147400,7803.8914859999995,1940,141,VIRGO DR,NEW BEDFORD,MA,2740,57708.0,41.70332361,-70.94090018,10.0,43.0,79700.0
2017,11034,1671958,F_808707_2717442,970,970,201,New Bedford,11th Bristol District,62600.0,79700.0,0,142300,6671.546114,1940,137,VIRGO DR,NEW BEDFORD,MA,2740,57708.0,41.70339468,-70.94140125,10.0,43.0,79700.0
2018,11035,1671966,F_808878_2717459,970,970,201,New Bedford,11th Bristol District,63100.0,88100.0,0,151200,5457.6847609999995,2176,143,VIRGO DR,NEW BEDFORD,MA,2740,57708.0,41.70343825,-70.94077466,10.0,43.0,88100.0
2019,11036,1671967,F_808690_2717493,970,970,201,New Bedford,11th Bristol District,58900.0,79700.0,0,138600,5216.187666,1940,135,VIRGO DR,NEW BEDFORD,MA,2740,57708.0,41.70353494,-70.94146228,10.0,43.0,79700.0
2020,11037,1671976,F_808909_2717506,970,970,201,New Bedford,11th Bristol District,59200.0,92800.0,0,152000,4319.198648,2452,145,VIRGO DR,NEW BEDFORD,MA,2740,57708.0,41.70356667,-70.94066002,10.0,43.0,92800.0
2022,11039,1672000,F_808623_2717541,970,970,201,New Bedford,11th Bristol District,86400.0,94600.0,0,181000,16897.88985,2476,133,VIRGO DR,NEW BEDFORD,MA,2740,57708.0,41.70366786,-70.94170648,10.0,43.0,94600.0
2023,11040,1672004,F_809193_2717593,970,970,201,New Bedford,11th Bristol District,60100.0,79700.0,0,139800,5052.9681,1940,15,GEMINI DR,NEW BEDFORD,MA,2740,57708.0,41.7038003,-70.93961795,10.0,38.0,79700.0
2024,11041,1672006,F_808736_2717601,970,970,201,New Bedford,11th Bristol District,59300.0,94600.0,0,153900,4923.000768999999,2476,131,VIRGO DR,NEW BEDFORD,MA,2740,57708.0,41.70383048,-70.94129124,10.0,35.0,94600.0
2025,11042,1672008,F_809111_2717584,970,970,201,New Bedford,11th Bristol District,74600.0,94600.0,0,169200,10125.37039,2476,13,GEMINI DR,NEW BEDFORD,MA,2740,57708.0,41.70377708,-70.93991844,10.0,38.0,94600.0
2026,11043,1672011,F_808566_2717617,970,970,201,New Bedford,11th Bristol District,60100.0,81200.0,0,141300,4868.812473,2002,119,ARIES DR,NEW BEDFORD,MA,2740,57708.0,41.70387745,-70.94191338,10.0,27.0,81200.0
2027,11044,1672014,F_809242_2717616,970,970,201,New Bedford,11th Bristol District,62700.0,94600.0,0,157300,5482.4625049999995,2476,17,GEMINI DR,NEW BEDFORD,MA,2740,57708.0,41.70386254,-70.93943796,10.0,38.0,94600.0
2028,11045,1672015,F_808785_2717618,970,970,201,New Bedford,11th Bristol District,62700.0,79700.0,0,142400,5750.454022999999,1940,129,VIRGO DR,NEW BEDFORD,MA,2740,57708.0,41.70387626,-70.94111140000001,10.0,35.0,79700.0
2029,11046,1672017,F_809288_2717635,970,970,201,New Bedford,11th Bristol District,59200.0,92800.0,0,152000,4667.0051539999995,2452,19,GEMINI DR,NEW BEDFORD,MA,2740,57708.0,41.70391385,-70.93926906,10.0,38.0,92800.0
2030,11047,1672018,F_808835_2717630,970,970,201,New Bedford,11th Bristol District,59200.0,109900.0,0,169100,5106.374326,3052,127,VIRGO DR,NEW BEDFORD,MA,2740,57708.0,41.70390829,-70.94092802,10.0,35.0,109900.0
2032,11049,1672020,F_809094_2717654,970,970,201,New Bedford,11th Bristol District,60000.0,94600.0,0,154600,5095.752269,2476,11,GEMINI DR,NEW BEDFORD,MA,2740,57708.0,41.70396949,-70.93997901,10.0,38.0,94600.0
2033,11050,1672021,F_808456_2717658,970,970,201,New Bedford,11th Bristol District,60000.0,79700.0,0,139700,5469.998936999999,1940,115,ARIES DR,NEW BEDFORD,MA,2740,57708.0,41.70399193,-70.94231521,10.0,27.0,79700.0
2034,11051,1672022,F_808611_2717645,970,970,201,New Bedford,11th Bristol District,62200.0,94600.0,0,156800,4890.938917,2476,121,ARIES DR,NEW BEDFORD,MA,2740,57708.0,41.70395348,-70.94174793,10.0,35.0,94600.0
2035,11052,1672029,F_808447_2717595,970,970,201,New Bedford,11th Bristol District,89400.0,94600.0,0,184000,17637.921980000003,2476,117,ARIES DR,NEW BEDFORD,MA,2740,57708.0,41.70381921,-70.94234968,10.0,27.0,94600.0
2036,11053,1672030,F_808653_2717663,970,970,201,New Bedford,11th Bristol District,60800.0,87800.0,0,148600,4844.613677,2244,123,ARIES DR,NEW BEDFORD,MA,2740,57708.0,41.70400212,-70.9415937,10.0,35.0,87800.0
2037,11054,1672037,F_808698_2717683,970,970,201,New Bedford,11th Bristol District,59100.0,94800.0,0,153900,4078.055168,2530,125,ARIES DR,NEW BEDFORD,MA,2740,57708.0,41.70405619,-70.94142843,10.0,35.0,94800.0
2038,11055,1672039,F_809085_2717704,970,970,201,New Bedford,11th Bristol District,60000.0,79700.0,0,139700,5237.972186,1940,9,GEMINI DR,NEW BEDFORD,MA,2740,57708.0,41.70410686,-70.94001077,10.0,38.0,79700.0
2039,11056,1672041,F_809176_2718345,970,970,201,New Bedford,11th Bristol District,60100.0,94600.0,0,154700,4716.05916,2476,45,VENUS DR,NEW BEDFORD,MA,2740,57708.0,41.70586426,-70.93966211,7.0,31.0,94600.0
2040,11058,1672089,F_809041_2718017,970,970,201,New Bedford,11th Bristol District,62700.0,94100.0,0,156800,5882.426315,2460,23,APOLLO DR,NEW BEDFORD,MA,2740,57708.0,41.70496659,-70.94016437,10.0,38.0,94100.0
2041,11059,1672090,F_808500_2718016,970,970,201,New Bedford,11th Bristol District,59800.0,81200.0,0,141000,5014.326215,2002,93,LIBRA DR,NEW BEDFORD,MA,2740,57708.0,41.70497357,-70.94214551,10.0,27.0,81200.0
2042,11060,1672093,F_809211_2718042,970,970,201,New Bedford,11th Bristol District,62700.0,94600.0,0,157300,5514.363607,2476,37,APOLLO DR,NEW BEDFORD,MA,2740,57708.0,41.70503213,-70.93954123,10.0,38.0,94600.0
2043,11061,1672095,F_808763_2718045,970,970,201,New Bedford,11th Bristol District,59200.0,87700.0,0,146900,5432.905788,2244,81,LIBRA DR,NEW BEDFORD,MA,2740,57708.0,41.70504843,-70.94118172,10.0,35.0,87700.0
2044,11062,1672096,F_808517_2718063,970,970,201,New Bedford,11th Bristol District,58800.0,94600.0,0,153400,4908.83722,2476,91,LIBRA DR,NEW BEDFORD,MA,2740,57708.0,41.70510225,-70.94208213,10.0,27.0,94600.0
2045,11063,1672098,F_809048_2718069,970,970,201,New Bedford,11th Bristol District,59200.0,109500.0,0,168700,5575.4571399999995,3036,21,APOLLO DR,NEW BEDFORD,MA,2740,57708.0,41.70510916,-70.94013748,10.0,38.0,109500.0
2047,11065,1672102,F_808714_2718058,970,970,201,New Bedford,11th Bristol District,59200.0,87700.0,0,146900,5339.153507,2244,83,LIBRA DR,NEW BEDFORD,MA,2740,57708.0,41.70508499,-70.94136085,10.0,35.0,87700.0
2049,11067,1672104,F_809190_2718090,970,970,201,New Bedford,11th Bristol District,59200.0,92800.0,0,152000,5262.2616450000005,2452,39,APOLLO DR,NEW BEDFORD,MA,2740,57708.0,41.70516423,-70.93961698,10.0,38.0,92800.0
2051,11069,1672139,F_808721_2718164,970,970,201,New Bedford,11th Bristol District,60800.0,94600.0,0,155400,5128.680294,2476,75,SATURN DR,NEW BEDFORD,MA,2740,57708.0,41.70537575,-70.94133267,10.0,26.0,94600.0
2052,11070,1672143,F_809026_2718220,970,970,201,New Bedford,11th Bristol District,59200.0,94600.0,0,153800,4798.419514,2476,59,VENUS DR,NEW BEDFORD,MA,2740,57708.0,41.70552394,-70.94021442,9.0,31.0,94600.0
2053,11071,1672144,F_808925_2718200,970,970,201,New Bedford,11th Bristol District,60900.0,79700.0,0,140600,5693.656217,1940,61,SATURN DR,NEW BEDFORD,MA,2740,57708.0,41.70547087,-70.94058476,10.0,26.0,79700.0
2054,11072,1672146,F_809169_2718241,970,970,201,New Bedford,11th Bristol District,59200.0,79700.0,0,138900,4678.218853,1940,41,VENUS DR,NEW BEDFORD,MA,2740,57708.0,41.70557899,-70.93969025,9.0,31.0,79700.0
2055,11078,1674998,F_808736_2699799,970,970,201,New Bedford,9th Bristol District,75900.0,94000.0,0,169900,6675.5803909999995,2970,24,TOWNSEND ST,NEW BEDFORD,MA,2740,29482.0,41.6549779,-70.94171793,0.0,59.0,94000.0
2056,11079,1675097,F_809035_2711346,970,970,201,New Bedford,8th Bristol District,83300.0,104900.0,0,188200,5832.916828,1976,725,CHURCH ST,NEW BEDFORD,MA,2740,75451.0,41.68666002,-70.94034663,11.0,41.0,104900.0
2057,11080,1675103,F_809046_2711281,970,970,201,New Bedford,8th Bristol District,90500.0,104900.0,0,195400,7584.766052,1976,721,CHURCH ST,NEW BEDFORD,MA,2740,75451.0,41.68648145,-70.94030792,12.0,41.0,104900.0
2058,11081,1675227,F_809338_2700865,970,970,201,New Bedford,9th Bristol District,64100.0,104400.0,0,168500,6369.618339,2816,166,FILLMORE ST,NEW BEDFORD,MA,2740,29482.0,41.6578924,-70.93948952,0.0,72.0,104400.0
2059,11082,1675354,F_809603_2688439,970,970,201,New Bedford,13th Bristol District,84300.0,131800.0,0,216100,4402.129845,2900,20,ALEC ST,NEW BEDFORD,MA,2740,44107.0,41.62378795,-70.93881897,0.0,55.0,131800.0
2060,11083,1675355,F_809609_2688356,970,970,201,New Bedford,13th Bristol District,84300.0,129400.0,0,213700,4251.958305,2900,12,ALEC ST,NEW BEDFORD,MA,2740,44107.0,41.62356007,-70.93879903,0.0,55.0,129400.0
2061,11084,1675358,F_809614_2688272,970,970,201,New Bedford,13th Bristol District,84600.0,114100.0,0,198700,4346.82581,2900,6,ALEC ST,NEW BEDFORD,MA,2740,44107.0,41.62332946,-70.93878276,0.0,55.0,114100.0
2062,11085,1676081,F_811000_2687802,973,973,201,New Bedford,13th Bristol District,108900.0,379900.0,4000,492800,14410.34001,12000,51,BOURNE ST,NEW BEDFORD,MA,2740,44107.0,41.62201454,-70.93372518,0.0,82.0,383900.0
2063,11086,1676304,F_811550_2700748,970,970,201,New Bedford,11th Bristol District,97900.0,394600.0,8400,500900,16596.87384,12528,353,SAWYER ST,NEW BEDFORD,MA,2740,34810.0,41.65753115,-70.93139809,0.0,86.0,403000.0
2064,11087,1676655,F_812615_2693480,970,970,201,New Bedford,13th Bristol District,529300.0,6098600.0,3800,6631700,54132.52032999999,91660,725,PLEASANT ST,NEW BEDFORD,MA,2740,13845.0,41.63756663,-70.92767945,0.0,78.0,6102400.0
2065,11088,1677017,F_813898_2690658,973,973,201,New Bedford,13th Bristol District,220100.0,0.0,11200,231300,62057.447439999996,0,134,S SECOND ST,NEW BEDFORD,MA,2740,27134.0,41.62979873,-70.92305594,0.0,80.0,11200.0
2066,11185,1698930,M_102332_898906,970,970,214,Northampton,1st Hampshire District,0.0,86900.0,0,167500,8540.770018000001,960,163,SPRING ST,FLORENCE,MA,1062,73125.0,42.33453907,-72.68514685,3.0,23.0,86900.0
2067,11188,1699079,M_103502_899240,970,970,214,Northampton,1st Hampshire District,0.0,3561800.0,0,3993800,132771.0071,41040,0,HIGH ST,FLORENCE,MA,1062,53029.0,42.33769121,-72.67100699,12.0,71.0,3561800.0
2068,11189,1699289,M_102372_898886,970,970,214,Northampton,1st Hampshire District,0.0,85800.0,0,165500,7992.137951000001,982,151,SPRING ST,FLORENCE,MA,1062,73125.0,42.33436403,-72.68465817,4.0,27.0,85800.0
2069,11191,1699303,M_102392_898874,970,970,214,Northampton,1st Hampshire District,0.0,86900.0,0,164300,6881.900801000001,960,145,SPRING ST,FLORENCE,MA,1062,73125.0,42.33425851,-72.68441349,4.0,27.0,86900.0
2070,11192,1699327,M_103351_898831,970,970,214,Northampton,1st Hampshire District,0.0,3593900.0,0,4189900,65214.712020000006,36263,56,MAPLE ST,NORTHAMPTON,MA,1060,53029.0,42.33399072,-72.67277091,17.0,67.0,3593900.0
2071,11196,1699644,M_102981_898627,970,970,214,Northampton,1st Hampshire District,0.0,85300.0,0,197600,5888.377928,1072,18,CORTICELLI ST,NORTHAMPTON,MA,1060,53029.0,42.33210843,-72.67722588,14.0,55.0,85300.0
2073,11201,1700661,M_106386_898003,970,970,214,Northampton,1st Hampshire District,0.0,432480.0,0,502980,58847.88777,4906,256,STATE ST,NORTHAMPTON,MA,1060,76786.0,42.326906799999996,-72.63581386,6.0,81.0,432480.0
2074,11204,1701507,M_107222_897568,970,970,214,Northampton,1st Hampshire District,0.0,418330.0,0,555680,29839.42137,6735,96,BRIDGE ST,NORTHAMPTON,MA,1060,68092.0,42.32309068,-72.62560225,16.0,92.0,418330.0
