state,date,rep_poll_2020,dem_poll_2020
Michigan,2020-03-24,42.92575,47.16065
Michigan,2020-03-25,43.15397,47.29182
Michigan,2020-03-26,43.15634,47.396209999999996
Michigan,2020-03-27,43.15634,47.396209999999996
Michigan,2020-03-28,43.05707,47.34533
Michigan,2020-03-29,43.01392,47.313190000000006
Michigan,2020-03-30,42.99158,47.1645
Michigan,2020-03-31,42.91825,47.04953
Michigan,2020-04-01,43.87019,47.17861
Michigan,2020-04-02,43.87019,47.17861
Michigan,2020-04-03,43.779379999999996,46.96283
Michigan,2020-04-04,43.75943,46.9786
Michigan,2020-04-05,43.78812,47.02066
Michigan,2020-04-06,43.69014,47.149879999999996
Michigan,2020-04-07,43.69637,46.83291
Michigan,2020-04-08,43.45252,47.25238
Michigan,2020-04-09,43.45237,47.25244
Michigan,2020-04-10,43.414159999999995,47.0602
Michigan,2020-04-11,43.26163,47.23471
Michigan,2020-04-12,43.77114,47.00786
Michigan,2020-04-13,43.77112,47.00752
Michigan,2020-04-14,43.807590000000005,47.217240000000004
Michigan,2020-04-15,43.67348,47.46368
Michigan,2020-04-16,43.89161,47.71454
Michigan,2020-04-17,43.908570000000005,47.72153
Michigan,2020-04-18,43.93476,47.79318
Michigan,2020-04-19,43.80072,47.81783
Michigan,2020-04-20,42.91811,47.823609999999995
Michigan,2020-04-21,43.013009999999994,48.87457
Michigan,2020-04-22,43.013009999999994,48.87457
Michigan,2020-04-23,43.013020000000004,48.87457
Michigan,2020-04-24,43.013020000000004,48.87457
Michigan,2020-04-25,42.91101,48.87032
Michigan,2020-04-26,42.8773,48.87988
Michigan,2020-04-27,42.88432,48.86462
Michigan,2020-04-28,43.104420000000005,49.11056
Michigan,2020-04-29,42.63305,49.45219
Michigan,2020-04-30,42.6344,49.45205
Michigan,2020-05-01,42.64233,49.47733
Michigan,2020-05-02,42.61722,49.50093
Michigan,2020-05-03,42.63243,49.45527
Michigan,2020-05-04,42.58311,49.56971
Michigan,2020-05-05,42.307759999999995,49.91395
Michigan,2020-05-06,42.29818,49.822359999999996
Michigan,2020-05-07,42.298559999999995,49.79699
Michigan,2020-05-08,42.28835,49.81307
Michigan,2020-05-09,42.18379,49.73975
Michigan,2020-05-10,42.29381,49.84279
Michigan,2020-05-11,42.29797,49.84324
Michigan,2020-05-12,42.28034,49.86578
Michigan,2020-05-13,42.40696,49.79805
Michigan,2020-05-14,41.94262,49.34272
Michigan,2020-05-15,41.95588,49.360820000000004
Michigan,2020-05-16,41.9002,49.38319
Michigan,2020-05-17,42.87538,49.25574
Michigan,2020-05-18,42.656259999999996,49.10168
Michigan,2020-05-19,43.05259,49.63074
Michigan,2020-05-20,42.9676,49.60477
Michigan,2020-05-21,42.95122,49.5399
Michigan,2020-05-22,42.95378,49.5469
Michigan,2020-05-23,42.8902,49.53663
Michigan,2020-05-24,42.87475,49.47327
Michigan,2020-05-25,42.87475,49.47327
Michigan,2020-05-26,42.88942,49.67266
Michigan,2020-05-27,42.759609999999995,49.37379
Michigan,2020-05-28,42.96268,49.46365
Michigan,2020-05-29,42.96268,49.46365
Michigan,2020-05-30,43.01979,49.3266
Michigan,2020-05-31,43.52659,49.21372
Michigan,2020-06-01,43.51944,49.31345
Michigan,2020-06-02,43.5282,49.36105
Michigan,2020-06-03,43.36837,50.09086
Michigan,2020-06-04,43.29789,50.08514
Michigan,2020-06-05,43.29188,50.22633
Michigan,2020-06-06,43.203790000000005,50.32391
Michigan,2020-06-07,42.27216,50.2857
Michigan,2020-06-08,42.27075,50.29057
Michigan,2020-06-09,42.204679999999996,50.36427
Michigan,2020-06-10,42.17876,50.38725
Michigan,2020-06-11,42.178309999999996,50.39033
Michigan,2020-06-12,42.1793,50.38528
Michigan,2020-06-13,40.70967,50.94254
Michigan,2020-06-14,40.87169,50.65565
Michigan,2020-06-15,40.874629999999996,50.658570000000005
Michigan,2020-06-16,40.789359999999995,50.90045
Michigan,2020-06-17,40.714909999999996,50.88005
Michigan,2020-06-18,40.6882,50.76437
Michigan,2020-06-19,40.62447,50.82493
Michigan,2020-06-20,40.66595,50.873290000000004
Michigan,2020-06-21,41.19327,50.233540000000005
Michigan,2020-06-22,41.18977,50.413340000000005
Michigan,2020-06-23,41.21167,50.58229
Michigan,2020-06-24,41.00625,50.56465
Michigan,2020-06-25,39.70417,50.40667
Michigan,2020-06-26,39.85635,50.52922
Michigan,2020-06-27,39.87579,50.49392
Michigan,2020-06-28,39.87579,50.49392
Michigan,2020-06-29,39.8247,50.405390000000004
Michigan,2020-06-30,39.88362,50.54505
Michigan,2020-07-01,40.4317,50.15809
Michigan,2020-07-02,40.45563,50.189040000000006
Michigan,2020-07-03,40.4626,50.185390000000005
Michigan,2020-07-04,40.46269,50.185390000000005
Michigan,2020-07-05,40.46247,50.18795
Michigan,2020-07-06,40.46478,50.17885
Michigan,2020-07-07,40.48428,50.211040000000004
Michigan,2020-07-08,40.31219,49.97039
Michigan,2020-07-09,40.31655,50.02583
Michigan,2020-07-10,40.33675,50.051159999999996
Michigan,2020-07-11,40.33713,50.05454
Michigan,2020-07-12,40.36245,50.00866
Michigan,2020-07-13,40.30089,49.68248
Michigan,2020-07-14,40.28372,49.738240000000005
Michigan,2020-07-15,40.40403,49.54663
Michigan,2020-07-16,40.40292,49.54813
Michigan,2020-07-17,40.42846,49.54679
Michigan,2020-07-18,40.72623,49.81308
Michigan,2020-07-19,40.86869,49.88616
Michigan,2020-07-20,40.8871,49.87632
Michigan,2020-07-21,40.885459999999995,49.871829999999996
Michigan,2020-07-22,41.50144,48.46072
Michigan,2020-07-23,41.37656,49.01405
Michigan,2020-07-24,41.70055,49.10873
Michigan,2020-07-25,41.70353,49.11101
Michigan,2020-07-26,41.82162,49.48428
Michigan,2020-07-27,41.78257,49.4278
Michigan,2020-07-28,42.09108,49.96648
Michigan,2020-07-29,41.73752,49.60308
Michigan,2020-07-30,41.506809999999994,49.61869
Michigan,2020-07-31,41.648990000000005,49.69182
Michigan,2020-08-01,41.648990000000005,49.69182
Michigan,2020-08-02,41.64464,49.6968
Michigan,2020-08-03,42.13688,49.620470000000005
Michigan,2020-08-04,42.189009999999996,49.60131
Michigan,2020-08-05,42.22343,49.653259999999996
Michigan,2020-08-06,42.02855,49.6082
Michigan,2020-08-07,41.72691,49.53908
Michigan,2020-08-08,41.72691,49.53908
Michigan,2020-08-09,41.73247,49.53416
Michigan,2020-08-10,41.72987,49.540690000000005
Michigan,2020-08-11,41.926159999999996,49.68157
Michigan,2020-08-12,42.134409999999995,49.57108
Michigan,2020-08-13,42.219559999999994,49.76325
Michigan,2020-08-14,42.244279999999996,49.93121
Michigan,2020-08-15,42.2445,49.93122
Michigan,2020-08-16,42.5457,49.97488
Michigan,2020-08-17,42.47385,50.09933
Michigan,2020-08-18,42.663790000000006,50.034040000000005
Michigan,2020-08-19,42.67027,49.9861
Michigan,2020-08-20,42.56446,50.005109999999995
Michigan,2020-08-21,42.241479999999996,49.904759999999996
Michigan,2020-08-22,42.12672,49.891909999999996
Michigan,2020-08-23,42.04698,49.974540000000005
Michigan,2020-08-24,41.96728,49.99471
Michigan,2020-08-25,41.99543,49.94723
Michigan,2020-08-26,42.03698,49.63589
Michigan,2020-08-27,42.04857,49.64331
Michigan,2020-08-28,42.05389,49.31276
Michigan,2020-08-29,42.20324,49.28051
Michigan,2020-08-30,42.233709999999995,49.17281
Michigan,2020-08-31,42.993809999999996,49.28208
Michigan,2020-09-01,42.99102,49.43122
Michigan,2020-09-02,42.8936,49.43432
Michigan,2020-09-03,42.92283,49.40705
Michigan,2020-09-04,42.89093,49.57953
Michigan,2020-09-05,42.92455,49.58231
Michigan,2020-09-06,42.94181,49.593990000000005
Michigan,2020-09-07,43.04866,49.60423
Michigan,2020-09-08,42.7852,49.36707
Michigan,2020-09-09,42.20365,49.68051
Michigan,2020-09-10,42.53265,50.1887
Michigan,2020-09-11,42.56107,50.20857
Michigan,2020-09-12,42.533120000000004,50.17674
Michigan,2020-09-13,42.63425,50.21281
Michigan,2020-09-14,42.669090000000004,50.1848
Michigan,2020-09-15,42.616859999999996,50.136140000000005
Michigan,2020-09-16,42.64315,50.12596
Michigan,2020-09-17,42.71152,50.100359999999995
Michigan,2020-09-18,42.10528,49.783879999999996
Michigan,2020-09-19,42.11508,49.77722
Michigan,2020-09-20,42.22468,49.86507
Michigan,2020-09-21,42.22759,49.86847
Michigan,2020-09-22,42.377340000000004,49.616640000000004
Michigan,2020-09-23,42.228840000000005,49.651759999999996
Michigan,2020-09-24,42.74365,49.71963
Michigan,2020-09-25,42.90527,49.67471
Michigan,2020-09-26,42.91574,49.69003
Michigan,2020-09-27,42.98757,49.93168
Michigan,2020-09-28,43.01325,49.894259999999996
Michigan,2020-09-29,43.03887,49.91239
Michigan,2020-09-30,43.06645,50.0424
Michigan,2020-10-01,42.98802,50.141490000000005
Michigan,2020-10-02,43.38239,50.03698
Michigan,2020-10-03,43.2996,50.041129999999995
Michigan,2020-10-04,43.19721,50.10392
Michigan,2020-10-05,42.84785,49.88361
Michigan,2020-10-06,42.79645,50.34827
Michigan,2020-10-07,42.6795,50.372170000000004
Michigan,2020-10-08,42.606120000000004,50.86757
Michigan,2020-10-09,42.645959999999995,50.8844
Michigan,2020-10-10,42.634809999999995,50.873000000000005
Michigan,2020-10-11,43.16796,51.15482
Michigan,2020-10-12,42.87243,50.929120000000005
Michigan,2020-10-13,43.021840000000005,50.98303
Michigan,2020-10-14,42.72526,50.584959999999995
Michigan,2020-10-15,42.691320000000005,50.498129999999996
Michigan,2020-10-16,42.7912,50.61756
Michigan,2020-10-17,42.77513,50.6576
Michigan,2020-10-18,42.78379,50.67803
Michigan,2020-10-19,42.72443,50.65983
Michigan,2020-10-20,42.7548,50.75436
Michigan,2020-10-21,42.6567,50.74179
Michigan,2020-10-22,42.69129,50.68132
Michigan,2020-10-23,42.76859,50.35471
Michigan,2020-10-24,42.71065,50.115140000000004
Michigan,2020-10-25,42.687529999999995,50.64993
Michigan,2020-10-26,42.53533,50.86634
Michigan,2020-10-27,42.5818,50.86464
Michigan,2020-10-28,42.60967,50.7028
Michigan,2020-10-29,42.58124,50.6771
Michigan,2020-10-30,42.63648,51.43192
Michigan,2020-10-31,42.52818,51.46582
Michigan,2020-11-01,42.9906,51.15535
Michigan,2020-11-02,43.233259999999994,51.15482
Michigan,2020-11-03,43.233259999999994,51.15482
Minnesota,2020-05-20,45.20596,49.77745
Minnesota,2020-05-21,45.238820000000004,49.82888
Minnesota,2020-05-22,45.2569,49.84447
Minnesota,2020-05-23,45.2086,49.841879999999996
Minnesota,2020-05-24,45.209740000000004,49.8353
Minnesota,2020-05-25,45.209740000000004,49.8353
Minnesota,2020-05-26,45.16964,49.9488
Minnesota,2020-05-27,45.08025,49.79529
Minnesota,2020-05-28,45.199329999999996,49.76222
Minnesota,2020-05-29,45.199329999999996,49.76222
Minnesota,2020-05-30,45.16552,49.7502
Minnesota,2020-05-31,45.15999,49.63562
Minnesota,2020-06-01,45.15002,49.73044
Minnesota,2020-06-02,45.17589,49.77382
Minnesota,2020-06-03,45.56100000000001,50.00972
Minnesota,2020-06-04,45.45073,50.023140000000005
Minnesota,2020-06-05,45.43703,50.25438
Minnesota,2020-06-06,45.28996,50.397059999999996
Minnesota,2020-06-07,45.10859,50.31365
Minnesota,2020-06-08,45.1076,50.31668
Minnesota,2020-06-09,44.99065,50.43047
Minnesota,2020-06-10,44.95046,50.45537
Minnesota,2020-06-11,44.94985,50.45811
Minnesota,2020-06-12,44.95085,50.453070000000004
Minnesota,2020-06-13,44.58126,50.55684
Minnesota,2020-06-14,44.53991,50.57812
Minnesota,2020-06-15,44.54087,50.57897
Minnesota,2020-06-16,44.34166,50.86504
Minnesota,2020-06-17,44.20213,50.81691
Minnesota,2020-06-18,44.159440000000004,50.69426
Minnesota,2020-06-19,44.15064,50.68524
Minnesota,2020-06-20,43.91523,54.13896
Minnesota,2020-06-21,43.94025,54.102669999999996
Minnesota,2020-06-22,43.978359999999995,54.28827
Minnesota,2020-06-23,43.98042,54.42508
Minnesota,2020-06-24,43.77057,54.349030000000006
Minnesota,2020-06-25,43.54401,54.31675
Minnesota,2020-06-26,43.71164,54.45097
Minnesota,2020-06-27,43.741209999999995,54.40654
Minnesota,2020-06-28,43.741209999999995,54.40654
Minnesota,2020-06-29,43.696709999999996,54.30543
Minnesota,2020-06-30,43.79165,54.46715
Minnesota,2020-07-01,43.82397,54.3653
Minnesota,2020-07-02,43.86053,54.40781
Minnesota,2020-07-03,43.86105,54.41112
Minnesota,2020-07-04,43.86105,54.41112
Minnesota,2020-07-05,43.86087,54.41381
Minnesota,2020-07-06,43.86588,54.40194
Minnesota,2020-07-07,43.89413,54.4508
Minnesota,2020-07-08,43.68649,54.203630000000004
Minnesota,2020-07-09,43.68326,54.245509999999996
Minnesota,2020-07-10,43.70499,54.27646
Minnesota,2020-07-11,43.71053,54.28609
Minnesota,2020-07-12,43.730509999999995,54.25383000000001
Minnesota,2020-07-13,43.66243,53.91339
Minnesota,2020-07-14,43.653290000000005,53.9471
Minnesota,2020-07-15,43.674279999999996,53.90455
Minnesota,2020-07-16,43.674279999999996,53.90478
Minnesota,2020-07-17,43.7127,53.90175
Minnesota,2020-07-18,43.734320000000004,53.94934
Minnesota,2020-07-19,43.985459999999996,54.047959999999996
Minnesota,2020-07-20,43.994479999999996,54.045359999999995
Minnesota,2020-07-21,43.99543,54.03722
Minnesota,2020-07-22,44.1946,53.33161
Minnesota,2020-07-23,41.94914,52.890719999999995
Minnesota,2020-07-24,41.8887,52.94217
Minnesota,2020-07-25,41.88671,52.95049
Minnesota,2020-07-26,41.88366,52.94834
Minnesota,2020-07-27,42.42708,51.624590000000005
Minnesota,2020-07-28,42.568709999999996,50.67732
Minnesota,2020-07-29,42.56234,50.57248
Minnesota,2020-07-30,42.57496,50.56191
Minnesota,2020-07-31,42.943909999999995,50.58096
Minnesota,2020-08-01,42.943909999999995,50.58096
Minnesota,2020-08-02,42.94188,50.585879999999996
Minnesota,2020-08-03,42.85584,51.02393
Minnesota,2020-08-04,42.93087,50.997170000000004
Minnesota,2020-08-05,43.115359999999995,50.89185
Minnesota,2020-08-06,42.6464,49.67042
Minnesota,2020-08-07,42.53394,49.629509999999996
Minnesota,2020-08-08,42.53394,49.629509999999996
Minnesota,2020-08-09,42.53808,49.623999999999995
Minnesota,2020-08-10,42.46914,49.733740000000004
Minnesota,2020-08-11,44.69269,50.15603
Minnesota,2020-08-12,44.69382,50.07909
Minnesota,2020-08-13,44.789609999999996,50.22489
Minnesota,2020-08-14,44.80822,50.375240000000005
Minnesota,2020-08-15,44.80838,50.3753
Minnesota,2020-08-16,45.09274,50.448209999999996
Minnesota,2020-08-17,45.013009999999994,50.56708
Minnesota,2020-08-18,44.989740000000005,50.52127
Minnesota,2020-08-19,45.28402,50.34648
Minnesota,2020-08-20,45.191340000000004,50.359320000000004
Minnesota,2020-08-21,44.96403,50.3983
Minnesota,2020-08-22,44.868959999999994,50.39848
Minnesota,2020-08-23,44.77015,50.487629999999996
Minnesota,2020-08-24,44.67575,50.49053
Minnesota,2020-08-25,44.7003,50.44341
Minnesota,2020-08-26,44.70752,49.86743
Minnesota,2020-08-27,44.72015,49.875370000000004
Minnesota,2020-08-28,44.33895,50.0054
Minnesota,2020-08-29,44.52603,49.97112
Minnesota,2020-08-30,44.55836,49.85073
Minnesota,2020-08-31,45.38807,49.960570000000004
Minnesota,2020-09-01,44.486129999999996,50.34559
Minnesota,2020-09-02,44.33797,50.35303
Minnesota,2020-09-03,44.18923,50.222159999999995
Minnesota,2020-09-04,44.390209999999996,50.66843
Minnesota,2020-09-05,44.417190000000005,50.67002
Minnesota,2020-09-06,44.432320000000004,50.67745
Minnesota,2020-09-07,44.5073,50.69408
Minnesota,2020-09-08,44.46083,50.66825
Minnesota,2020-09-09,43.61714,50.05557
Minnesota,2020-09-10,43.70476,50.09856
Minnesota,2020-09-11,43.717490000000005,50.10907
Minnesota,2020-09-12,42.650079999999996,50.00685
Minnesota,2020-09-13,42.4061,50.10168
Minnesota,2020-09-14,42.41917,50.07793
Minnesota,2020-09-15,42.39232,49.96702
Minnesota,2020-09-16,42.17698,51.04821
Minnesota,2020-09-17,42.25127,51.04517
Minnesota,2020-09-18,42.19662,51.0452
Minnesota,2020-09-19,42.20084,51.03371
Minnesota,2020-09-20,42.135459999999995,51.23242
Minnesota,2020-09-21,42.13154,51.2265
Minnesota,2020-09-22,42.14842,51.25589
Minnesota,2020-09-23,42.05245,51.23669
Minnesota,2020-09-24,42.13496,51.19652
Minnesota,2020-09-25,42.13771,51.209720000000004
Minnesota,2020-09-26,41.99398,50.71962
Minnesota,2020-09-27,41.93618,50.76278
Minnesota,2020-09-28,41.97882,50.7154
Minnesota,2020-09-29,41.975840000000005,50.73555
Minnesota,2020-09-30,41.834509999999995,50.78882
Minnesota,2020-10-01,41.75052,50.91428
Minnesota,2020-10-02,41.98981,50.81916
Minnesota,2020-10-03,42.06105,50.95348
Minnesota,2020-10-04,41.926790000000004,51.0385
Minnesota,2020-10-05,41.86943,51.03785
Minnesota,2020-10-06,41.493840000000006,50.78157
Minnesota,2020-10-07,41.22958,49.989309999999996
Minnesota,2020-10-08,41.190059999999995,50.1019
Minnesota,2020-10-09,41.13173,50.1761
Minnesota,2020-10-10,41.11877,50.16427
Minnesota,2020-10-11,41.107659999999996,50.29701
Minnesota,2020-10-12,41.1082,50.3415
Minnesota,2020-10-13,41.492470000000004,50.63058
Minnesota,2020-10-14,41.497840000000004,50.548320000000004
Minnesota,2020-10-15,41.5747,50.68196
Minnesota,2020-10-16,41.70691,50.615559999999995
Minnesota,2020-10-17,41.59219,50.73669
Minnesota,2020-10-18,41.65916,50.74978
Minnesota,2020-10-19,41.6153,50.73041
Minnesota,2020-10-20,42.286120000000004,49.51623
Minnesota,2020-10-21,42.17711,50.20564
Minnesota,2020-10-22,42.239979999999996,50.150890000000004
Minnesota,2020-10-23,42.31037,50.1992
Minnesota,2020-10-24,42.59387,50.55622
Minnesota,2020-10-25,42.63747,50.65189
Minnesota,2020-10-26,42.65947,50.74621
Minnesota,2020-10-27,41.917790000000004,51.061840000000004
Minnesota,2020-10-28,42.11333,50.16655
Minnesota,2020-10-29,42.03867,50.213570000000004
Minnesota,2020-10-30,41.976290000000006,50.44745
Minnesota,2020-10-31,42.34762,51.23924
Minnesota,2020-11-01,42.55867,51.721090000000004
Minnesota,2020-11-02,42.66826,51.84517
Minnesota,2020-11-03,42.66826,51.84517
Mississippi,2020-02-28,57.221340000000005,41.74306
Mississippi,2020-02-29,57.22068,41.74313
Mississippi,2020-03-01,57.22068,41.74313
Mississippi,2020-03-02,57.232369999999996,41.735079999999996
Mississippi,2020-03-03,57.23263000000001,41.73516
Mississippi,2020-03-04,57.232690000000005,41.735009999999996
Mississippi,2020-03-05,57.232690000000005,41.73403
Mississippi,2020-03-06,57.23218000000001,41.7345
Mississippi,2020-03-07,57.22846,41.66359
Mississippi,2020-03-08,57.0537,41.76453
Mississippi,2020-03-09,56.947390000000006,41.76848
Mississippi,2020-03-10,56.90948,41.77312
Mississippi,2020-03-11,57.019180000000006,41.7011
Mississippi,2020-03-12,56.99965,41.71967
Mississippi,2020-03-13,56.97465,41.7976
Mississippi,2020-03-14,56.97493000000001,41.79717
Mississippi,2020-03-15,56.949740000000006,41.783159999999995
Mississippi,2020-03-16,56.82779,41.73899
Mississippi,2020-03-17,56.81162,41.73884
Mississippi,2020-03-18,56.81162,41.73884
Mississippi,2020-03-19,56.98796,41.91232
Mississippi,2020-03-20,56.96785,41.894059999999996
Mississippi,2020-03-21,56.97279,41.892790000000005
Mississippi,2020-03-22,57.034459999999996,41.8466
Mississippi,2020-03-23,56.945209999999996,41.80834
Mississippi,2020-03-24,56.508990000000004,41.62325
Mississippi,2020-03-25,56.68335,41.64571
Mississippi,2020-03-26,56.71416,41.75306
Mississippi,2020-03-27,56.71416,41.75306
Mississippi,2020-03-28,56.613730000000004,41.71541
Mississippi,2020-03-29,56.58656,41.68362
Mississippi,2020-03-30,56.571630000000006,41.583890000000004
Mississippi,2020-03-31,56.55315,41.51661
Mississippi,2020-04-01,56.517109999999995,41.48526
Mississippi,2020-04-02,56.517109999999995,41.48526
Mississippi,2020-04-03,56.484790000000004,41.30344
Mississippi,2020-04-04,56.43251,41.30318
Mississippi,2020-04-05,56.47886999999999,41.33352
Mississippi,2020-04-06,56.397780000000004,41.45799
Mississippi,2020-04-07,56.489619999999995,41.06305
Mississippi,2020-04-08,56.44525,41.09362
Mississippi,2020-04-09,53.07891,39.69509
Mississippi,2020-04-10,53.07682,39.76775
Mississippi,2020-04-11,53.06678,39.7006
Mississippi,2020-04-12,53.26153000000001,39.515240000000006
Mississippi,2020-04-13,53.261480000000006,39.51514
Mississippi,2020-04-14,53.330009999999994,39.591770000000004
Mississippi,2020-04-15,53.24595,39.79208
Mississippi,2020-04-16,53.36926,39.9235
Mississippi,2020-04-17,53.38522,39.92801
Mississippi,2020-04-18,53.39385,40.01361
Mississippi,2020-04-19,53.318290000000005,40.00819
Mississippi,2020-04-20,53.22251,40.07073
Mississippi,2020-04-21,53.08051999999999,40.126979999999996
Mississippi,2020-04-22,53.08051999999999,40.126979999999996
Mississippi,2020-04-23,53.08051999999999,40.126979999999996
Mississippi,2020-04-24,53.08051999999999,40.126979999999996
Mississippi,2020-04-25,52.94181,40.15777
Mississippi,2020-04-26,52.91327,40.1343
Mississippi,2020-04-27,52.87961,40.10082
Mississippi,2020-04-28,53.03743000000001,40.3569
Mississippi,2020-04-29,53.005630000000004,40.09894
Mississippi,2020-04-30,53.00566,40.09887
Mississippi,2020-05-01,53.00586,40.14703
Mississippi,2020-05-02,52.97221,40.1723
Mississippi,2020-05-03,52.980509999999995,40.11718
Mississippi,2020-05-04,52.9622,40.23917
Mississippi,2020-05-05,53.06024,40.09518
Mississippi,2020-05-06,53.034819999999996,39.96383
Mississippi,2020-05-07,53.02949,39.95731
Mississippi,2020-05-08,53.017869999999995,39.971
Mississippi,2020-05-09,52.915130000000005,39.81343
Mississippi,2020-05-10,53.072419999999994,39.91871
Mississippi,2020-05-11,53.06881,39.91668
Mississippi,2020-05-12,53.03654,39.96425
Mississippi,2020-05-13,53.14141,39.90051
Mississippi,2020-05-14,53.10183000000001,39.99961
Mississippi,2020-05-15,53.11543,40.01702
Mississippi,2020-05-16,53.06465,40.02429
Mississippi,2020-05-17,53.12388000000001,39.96828
Mississippi,2020-05-18,52.93108,39.8497
Mississippi,2020-05-19,52.913959999999996,39.943059999999996
Mississippi,2020-05-20,52.82731999999999,39.92456
Mississippi,2020-05-21,52.743869999999994,39.73142
Mississippi,2020-05-22,52.75022,39.74184
Mississippi,2020-05-23,52.720530000000004,39.755720000000004
Mississippi,2020-05-24,52.70789,39.70621
Mississippi,2020-05-25,52.70789,39.70621
Mississippi,2020-05-26,52.731609999999996,39.83826
Mississippi,2020-05-27,52.63375,39.6179
Mississippi,2020-05-28,52.84725,39.64117
Mississippi,2020-05-29,52.84725,39.64117
Mississippi,2020-05-30,52.7845,39.59336
Mississippi,2020-05-31,52.75615,39.539390000000004
Mississippi,2020-06-01,52.70919,39.61173
Mississippi,2020-06-02,52.71826,39.65952
Mississippi,2020-06-03,53.0218,39.93199
Mississippi,2020-06-04,52.9146,39.96502
Mississippi,2020-06-05,52.89937,40.121320000000004
Mississippi,2020-06-06,52.80359,40.21817
Mississippi,2020-06-07,52.68708,40.166959999999996
Mississippi,2020-06-08,52.68481,40.171170000000004
Mississippi,2020-06-09,52.6224,40.24075
Mississippi,2020-06-10,52.60139,40.257740000000005
Mississippi,2020-06-11,52.599819999999994,40.26182
Mississippi,2020-06-12,52.60083,40.256890000000006
Mississippi,2020-06-13,51.61844,40.58501
Mississippi,2020-06-14,51.58662,40.64399
Mississippi,2020-06-15,51.592259999999996,40.64986
Mississippi,2020-06-16,51.504670000000004,40.81836
Mississippi,2020-06-17,51.437290000000004,40.86166
Mississippi,2020-06-18,51.42239,40.72172
Mississippi,2020-06-19,51.442840000000004,40.64545
Mississippi,2020-06-20,51.47591,40.68483
Mississippi,2020-06-21,51.486470000000004,40.66605
Mississippi,2020-06-22,51.5046,40.8412
Mississippi,2020-06-23,51.552820000000004,40.993190000000006
Mississippi,2020-06-24,51.38985,40.97467
Mississippi,2020-06-25,51.115,40.956990000000005
Mississippi,2020-06-26,51.2718,41.049040000000005
Mississippi,2020-06-27,51.28204,41.023
Mississippi,2020-06-28,51.28204,41.023
Mississippi,2020-06-29,51.22509,40.9196
Mississippi,2020-06-30,51.294,41.04468
Mississippi,2020-07-01,51.30962,41.06105
Mississippi,2020-07-02,51.33197,41.08448
Mississippi,2020-07-03,51.344390000000004,41.07581
Mississippi,2020-07-04,51.344559999999994,41.07581
Mississippi,2020-07-05,51.344390000000004,41.07845
Mississippi,2020-07-06,51.34563,41.07475
Mississippi,2020-07-07,51.36534,41.110820000000004
Mississippi,2020-07-08,51.20017,40.896190000000004
Mississippi,2020-07-09,51.23296,41.007459999999995
Mississippi,2020-07-10,51.25238,41.02705
Mississippi,2020-07-11,51.2188,41.05004
Mississippi,2020-07-12,51.23803,40.99037
Mississippi,2020-07-13,51.2115,40.76679
Mississippi,2020-07-14,51.19466,40.81565
Mississippi,2020-07-15,51.20567,40.77568
Mississippi,2020-07-16,51.19397,40.785759999999996
Mississippi,2020-07-17,51.21249,40.784279999999995
Mississippi,2020-07-18,51.21329,40.82824
Mississippi,2020-07-19,51.33358,40.92199
Mississippi,2020-07-20,51.410270000000004,40.87665
Mississippi,2020-07-21,51.40866,40.87435
Mississippi,2020-07-22,51.52169,40.44133
Mississippi,2020-07-23,51.58019,40.61895
Mississippi,2020-07-24,51.55656,40.6672
Mississippi,2020-07-25,51.55608,40.67747
Mississippi,2020-07-26,51.5836,40.703720000000004
Mississippi,2020-07-27,51.494890000000005,40.72919
Mississippi,2020-07-28,51.516659999999995,40.78703
Mississippi,2020-07-29,51.51507,40.690540000000006
Mississippi,2020-07-30,51.500679999999996,40.61469
Mississippi,2020-07-31,51.69455,40.76579
Mississippi,2020-08-01,51.69455,40.76579
Mississippi,2020-08-02,51.65802,40.76739
Mississippi,2020-08-03,51.75371,40.9766
Mississippi,2020-08-04,51.80037,40.97289
Mississippi,2020-08-05,51.91641,40.87627
Mississippi,2020-08-06,51.7392,40.6161
Mississippi,2020-08-07,51.60737,40.559290000000004
Mississippi,2020-08-08,51.60737,40.559290000000004
Mississippi,2020-08-09,51.607929999999996,40.555609999999994
Mississippi,2020-08-10,51.542770000000004,40.67661
Mississippi,2020-08-11,51.68974,40.7922
Mississippi,2020-08-12,51.7262,40.7479
Mississippi,2020-08-13,53.35229,40.96663
Mississippi,2020-08-14,53.3726,41.09779
Mississippi,2020-08-15,53.37255,41.097879999999996
Mississippi,2020-08-16,53.639669999999995,41.08017
Mississippi,2020-08-17,53.61271,41.10477
Mississippi,2020-08-18,53.60674,41.07306
Mississippi,2020-08-19,53.59848,41.04013
Mississippi,2020-08-20,53.50184,41.06155
Mississippi,2020-08-21,53.14383,41.25636
Mississippi,2020-08-22,52.972919999999995,41.20458
Mississippi,2020-08-23,52.95738000000001,41.26464
Mississippi,2020-08-24,52.92398000000001,41.36997
Mississippi,2020-08-25,52.9396,41.35521
Mississippi,2020-08-26,52.961240000000004,40.98129
Mississippi,2020-08-27,52.964009999999995,40.98341
Mississippi,2020-08-28,52.73186,41.09786
Mississippi,2020-08-29,52.82595,41.04609
Mississippi,2020-08-30,52.8534,40.98344
Mississippi,2020-08-31,53.412690000000005,41.067809999999994
Mississippi,2020-09-01,53.523990000000005,41.03172
Mississippi,2020-09-02,53.40909,41.10765
Mississippi,2020-09-03,53.43991,41.09126
