,STOP_ID,STOP_NAME,TOWN,TOWN_ID,TRACT_ID,income
6717,4821,Humphrey St @ Shelton Rd,SWAMPSCOTT,291,202200,148138
6718,5933,Franklin St @ Woodland Ave,MELROSE,178,336100,107083
6719,6836,Fayette St @ Trinity Ave,LYNN,163,206500,42560
6720,6141,Chestnut St @ Union St,LYNN,163,206500,42560
6721,2192,Concord Ave opp Edgemoor Rd,BELMONT,26,357200,174514
6722,2706,Broadway @ Marshall St,SOMERVILLE,274,350200,94907
6723,2671,Highland Ave @ Cedar St,SOMERVILLE,274,351000,107115
6724,2461,Rindge Ave @ Massachusetts Ave,CAMBRIDGE,49,354800,124565
6725,2429,Rindge Ave @ Pemberton St,CAMBRIDGE,49,354800,124565
6726,2725,Broadway @ Temple St,SOMERVILLE,274,350104,58298
6727,5891,219 Faywood Ave,BOSTON,35,051101,57534
6728,5889,Crestway Rd @ Faywood Ave,BOSTON,35,051101,57534
6729,5890,171 Faywood Ave,BOSTON,35,051101,57534
6730,5501,Opp 173 Alford St,BOSTON,35,040600,141736
6731,5505,173 Alford St,BOSTON,35,040600,141736
6732,24281,Rindge Ave @ Haskell St,CAMBRIDGE,49,354800,124565
6733,2385,Medford St @ Central St,SOMERVILLE,274,350200,94907
6734,15052,Commandants Way @ Williams St,CHELSEA,57,160400,54800
6735,2401,Medford St @ Central St,SOMERVILLE,274,350200,94907
6736,2142,Concord Ave @ Louise Rd,BELMONT,26,357200,174514
6737,2705,Broadway opp Temple St,SOMERVILLE,274,350200,94907
6738,2298,Massachusetts Ave @ Rindge Ave,CAMBRIDGE,49,354800,124565
6739,2936,Mystic Ave opp Kensington Ave,SOMERVILLE,274,350103,105650
6740,78622,Forest St opp Harrington Rd,WALTHAM,308,368901,80313
6741,2193,Concord Ave opp Louise Rd,BELMONT,26,357200,174514
6742,15046,Spruce St @ Williams St,CHELSEA,57,160400,54800
6743,1604,Lexington St @ Curve St,WALTHAM,308,368901,80313
6744,2319,Massachusetts Ave opp Rindge Ave,CAMBRIDGE,49,355000,99453
6745,28743,Grand Union Blvd @ Foley St,SOMERVILLE,274,350103,105650
6746,8908,Lexington St opp Curve St,WALTHAM,308,368901,80313
6747,5615,Hawthorne St @ Broadway,CHELSEA,57,160200,49821
6748,2339,Blanchard Rd opp Normandy Ave,CAMBRIDGE,49,354600,93897
6749,2342,Blanchard Rd @ Normandy Ave,CAMBRIDGE,49,354600,93897
6750,24610,Rindge Ave @ Hollis St,CAMBRIDGE,49,354800,124565
6751,28742,Grand Union Blvd @ Foley St,SOMERVILLE,274,350103,105650
6752,2676,Highland Ave @ Cherry St,SOMERVILLE,274,351000,107115
6753,2672,Highland Ave @ Cherry St,SOMERVILLE,274,351000,107115
6754,78610,260 Forest St,WALTHAM,308,368901,80313
6755,5605,Washington Ave @ Broadway,CHELSEA,57,160400,54800
6756,2141,Concord Ave @ Orchard St,BELMONT,26,357200,174514
6757,2726,Broadway @ Langmaid Ave,SOMERVILLE,274,350104,58298
6758,2194,Concord Ave opp Orchard St,BELMONT,26,357200,174514
6759,2428,Rindge Ave @ Middlesex St,CAMBRIDGE,49,354800,124565
6760,2462,Rindge Ave @ Reed St,CAMBRIDGE,49,354900,71250
6761,5574,Elm St @ Englewood Ave,EVERETT,93,342102,47026
6762,2203,West Service Rd @ Florence Ave,ARLINGTON,10,356500,110313
6763,12888,Mystic Ave opp Union St,MEDFORD,176,339500,85852
6764,5050,Hancock St @ Tappan St,EVERETT,93,342201,59250
6765,5055,Hancock St @ Central Ave,EVERETT,93,342201,59250
6766,2473,Wachusett Ave @ Hillside Ave,ARLINGTON,10,356602,129408
6767,2888,Mystic Ave @ Union St,MEDFORD,176,339500,85852
6768,2483,Wachusett Ave @ Hillside Ave,ARLINGTON,10,356602,129408
6769,2282,Massachusetts Ave @ Medford St,ARLINGTON,10,356300,82839
6770,5829,Proctor Ave @ Adams St,REVERE,248,170200,48250
6771,5579,618 Park Ave,REVERE,248,170100,58813
6772,9153,Riverside Ave @ Marine St,MEDFORD,176,339802,90750
6773,9037,Highland Ave @ Middlesex Ave,MEDFORD,176,339900,84784
6774,9050,Middlesex Ave @ Highland Ave - Townline Plaza,MEDFORD,176,339900,84784
6775,9170,Riverside Ave @ Park St,MEDFORD,176,339802,90750
6776,5544,633 Park Ave,REVERE,248,170100,58813
6777,5396,Main St @ Peirce Ave,EVERETT,93,342300,66639
6778,2362,Medford St @ Mass Ave,ARLINGTON,10,356300,82839
6779,5412,Main St @ Bellingham Ave,EVERETT,93,342300,66639
6780,2495,East Service Rd @ Standish Rd,ARLINGTON,10,356500,110313
6781,45838,Cooledge St @ Constitution Ave,REVERE,248,170200,48250
6782,2323,Park Circle @ Park Ave,ARLINGTON,10,356602,129408
6783,5575,Elm St @ Duncan Rd,EVERETT,93,342102,47026
6784,5518,Broadway @ Ferry St,EVERETT,93,342500,59840
6785,12360,Park Ave @ Park Circle,ARLINGTON,10,356602,129408
6786,5562,Broadway @ Cushman Ave,REVERE,248,170200,48250
6787,35765,Broadway @ True St,REVERE,248,170200,48250
6788,5578,682 Park Ave opp McCleavey St,REVERE,248,170100,58813
6789,5546,Park Ave @ McLeavey St,REVERE,248,170100,58813
6790,35830,104 Constitution Ave,REVERE,248,170200,48250
6791,5354,Ferry St @ Broadway,EVERETT,93,342201,59250
6792,5488,Broadway @ Ferry St,EVERETT,93,342202,64098
6793,2373,Boston Ave @ Stoughton St,MEDFORD,176,339400,90625
6794,5576,289 Elm St,EVERETT,93,342102,47026
6795,2464,Wadsworth Rd @ Dow Ave,ARLINGTON,10,356500,110313
6796,5058,Belmont St @ Main St,MALDEN,165,342300,66639
6797,2413,196 Boston Ave opp Stoughton St,MEDFORD,176,339400,90625
6798,5047,Belmont St @ Main St,MALDEN,165,342300,66639
6799,2283,Massachusetts Ave @ Mystic St,ARLINGTON,10,356702,109783
6800,5032,Main St @ Emerson St,MEDFORD,176,339500,85852
6801,49067,Salem St @ Clapp St,MALDEN,165,341902,72635
6802,8301,Fellsway W @ Elm St,MEDFORD,176,340100,101728
6803,5086,Highland Ave @ McCormack St,MALDEN,165,341102,52850
6804,8595,Massachusetts Ave @ Marrett Rd,LEXINGTON,155,358400,146767
6805,4711,N Shore Rd @ Blanchard Ave,REVERE,248,170502,53406
6806,8302,Fellsway W opp. Elm St,MEDFORD,176,339100,90433
6807,8268,Cambridge St @ Arlington St,WINCHESTER,344,338400,204934
6808,112011,Fulton St from Molyneaux Cir to Foss St (FLAG),MEDFORD,176,340100,101728
6809,112129,Fulton St from Foss St to Molyneaux Cir (FLAG),MEDFORD,176,340100,101728
6810,9219,Main St opp Rosemont St,MALDEN,165,341300,45689
6811,9070,Salem St @ Lynn St,MALDEN,165,341902,72635
6812,8338,Kennedy Dr @ Granada Highlands - Bldg 184,MALDEN,165,341902,72635
6813,9210,Main St @ Rosemont St,MALDEN,165,341300,45689
6814,7539,380 Broadway,MALDEN,165,341700,68526
6815,9068,Salem St @ Brentwood St,MALDEN,165,341902,72635
6816,8336,Kennedy Dr @ Granada Highlands - Main Stop,MALDEN,165,341902,72635
6817,6610,Nahant Rd opp Wilson Rd,NAHANT,196,201100,90741
6818,5059,Highland Ave @ Rita Dr,MEDFORD,176,341101,89145
6819,9326,Washington St @ Oak Grove Station,MALDEN,165,341101,89145
6820,5087,Highland Ave @ Bloomerth St,MEDFORD,176,340100,101728
6821,9328,Oak Grove Station @ Orange Line,MALDEN,165,341300,45689
6822,6647,Nahant Rd @ Wilson Rd,NAHANT,196,201100,90741
6823,5991,Washington St opp Oak Grove Sta,MALDEN,165,341101,89145
6824,7542,Broadway opp Bowman St,MALDEN,165,341902,72635
6825,6959,Main St @ South Gateway,WINCHESTER,344,338500,186793
6826,9103,Main St @ Town Way,WINCHESTER,344,338500,186793
6827,7873,Waltham St opp Wachusett Dr,LEXINGTON,155,358400,146767
6828,5468,Lebanon St @ Valley St,MALDEN,165,341700,68526
6829,7409,Salem St @ Cutler Hwy,REVERE,248,170300,72584
6830,7764,Waltham St @ Wachusett Dr,LEXINGTON,155,358400,146767
6831,9069,Salem St @ Revere St,MALDEN,165,341902,72635
6832,18338,Kennedy Dr @ Granada Highlands - Bldg 142,MALDEN,165,341902,72635
6833,5434,Lebanon St @ Cherry St,MALDEN,165,341700,68526
6834,8267,26 Cambridge St,WINCHESTER,344,338400,204934
6835,17419,Salem St @ Cutler Hwy,REVERE,248,170300,72584
6836,4738,N Shore Rd opp Blanchard Ave,REVERE,248,170502,53406
6837,48337,Kennedy Dr @ Salem St,MALDEN,165,341902,72635
6838,46267,Kennedy Dr @ Salem St,MALDEN,165,341902,72635
6839,111997,Highland Ave @ Doonan St (FLAG),MEDFORD,176,340100,101728
6840,46268,Kennedy Dr @ Central Ave,MALDEN,165,341902,72635
6841,7585,Main St opp Forest St,SAUGUS,262,208400,105538
6842,4757,New Ocean St @ Rock Ave,SWAMPSCOTT,291,202101,114083
6843,49926,177 Lexington St,WOBURN,347,333100,93343
6844,7484,Main St @ Forest St,SAUGUS,262,208400,105538
6845,7229,Trinity Ave @ Fayette St,LYNN,163,206500,42560
6846,4885,New Ocean St opp Rock Ave,SWAMPSCOTT,291,202101,114083
6847,16739,Garfield Ave @ Castle Rising Ct,LYNN,163,205600,42417
6848,7307,Western Ave @ Washington St,LYNN,163,205500,50603
6849,5934,Franklin St @ Botolph St,MELROSE,178,336100,107083
6850,4532,Western Ave @ Washington St,LYNN,163,205500,50603
6851,6767,Washington St @ Western Ave,LYNN,163,205500,50603
6852,7245,Washington St @ Western Ave,LYNN,163,205500,50603
6853,1684,Cambridge Rd opp Revere Rd,WOBURN,347,333100,93343
6854,6764,Boston St @ Franklin St,LYNN,163,205500,50603
6855,15983,550 Main St,STONEHAM,284,337300,94965
6856,15995,Main St @ Graystone Rd,STONEHAM,284,337300,94965
6857,8247,Cambridge Rd @ Revere Rd,WOBURN,347,333100,93343
6858,7583,288 Main St,SAUGUS,262,208400,105538
6859,6681,N Franklin St @ Boston St,LYNN,163,206000,43646
6860,4904,Humphrey St @ Phillips Circle,SWAMPSCOTT,291,202200,148138
6861,46734,O'Callaghan Way @ Osborne St,LYNN,163,205600,42417
6862,14822,Humphrey St @ Alden Rd,SWAMPSCOTT,291,202200,148138
6863,56734,O'Callaghan Way opp Osborne St,LYNN,163,205600,42417
6864,6818,North Franklin St. @ Boston St.,LYNN,163,205500,50603
6865,6944,Main St @ Richardson St,WOBURN,347,333300,70880
6866,7502,Summer St @ Appleton St,SAUGUS,262,208300,78457
6867,9120,Main St @ Richardson St,WOBURN,347,333300,70880
6868,78982,Hartwell Ave @ Bikeway,LEXINGTON,155,358600,186250
6869,78987,Hartwell Ave @ Bikeway,LEXINGTON,155,358600,186250
6870,6837,Trinity Ave @ Chatham St,LYNN,163,206500,42560
6871,6706,Garfield Rd opp Hayes St,LYNN,163,205600,42417
6872,7485,291Main St,SAUGUS,262,208400,105538
6873,7576,Appleton St @ Hull Dr,SAUGUS,262,208300,78457
6874,7374,Chestnut St @ Essex St,LYNN,163,206300,62637
6875,6739,Garfield Ave @ Hayes St,LYNN,163,205600,42417
6876,7228,Timson St @ Chatham St,LYNN,163,206500,42560
6877,7313,Chestnut St @ Essex St,LYNN,163,206300,62637
6878,6766,Washington St @ Boston St,LYNN,163,205500,50603
6879,4822,Humphrey St @ Puritan Rd,SWAMPSCOTT,291,202200,148138
6880,6140,Essex St @ Fayette St,LYNN,163,206300,62637
6881,6142,Essex St @ Fayette St,LYNN,163,206300,62637
6882,5888,160 Waldemar Ave,BOSTON,35,981502,-666666666
6883,2427,Rindge Ave opp Clay St,CAMBRIDGE,49,354900,71250
6884,24621,Rindge Ave @ Clay St,CAMBRIDGE,49,354900,71250
6885,2583,Elm St @ Russell St,SOMERVILLE,274,350900,128958
6886,2627,Elm St @ Cutter Ave,SOMERVILLE,274,350900,128958
6887,2426,Rindge Ave opp Clifton St,CAMBRIDGE,49,354900,71250
6888,2463,Rindge Ave @ Clifton St,CAMBRIDGE,49,354900,71250
6889,5682,Everett Ave @ Arlington St,CHELSEA,57,160400,54800
6890,78605,Trapelo Rd @ Chase Rd,WALTHAM,308,369100,107500
6891,5617,Broadway @ Shurtleff St,CHELSEA,57,160200,49821
6892,5887,220 Waldemar Ave,BOSTON,35,981502,-666666666
6893,2140,Concord Ave @ Myrtle St,BELMONT,26,357200,174514
6894,78627,Trapelo Rd @ Cherry Ln,WALTHAM,308,369100,107500
6895,5886,Waldemar Ave @ McClellan Hwy,BOSTON,35,981502,-666666666
6896,2704,Broadway @ Thurston St,SOMERVILLE,274,350200,94907
6897,2425,Rindge Ave @ Russell Field,CAMBRIDGE,49,354900,71250
6898,2195,Concord Ave opp Myrtle St,BELMONT,26,357200,174514
6899,5814,Crescent Ave @ Winthrop Pkwy,REVERE,248,170800,54899
6900,15053,45 Spruce St,CHELSEA,57,160400,54800
6901,15045,Spruce St @ Second St,CHELSEA,57,160400,54800
6902,2384,Medford St @ Bartlett St,SOMERVILLE,274,350200,94907
6903,2675,Highland Ave @ Willow Ave,SOMERVILLE,274,350900,128958
6904,4720,McClellan Highway opp Suffolk Downs,BOSTON,35,051000,54844
6905,2727,Broadway @ Fenwick St,SOMERVILLE,274,350104,58298
6906,46170,Broadway @ City Hall Ave,CHELSEA,57,160400,54800
6907,5813,Crescent Ave @ Summer St,REVERE,248,170800,54899
6908,2673,Highland Ave @ Willow Ave,SOMERVILLE,274,350900,128958
6909,8909,Lexington St @ Stanley Rd,WALTHAM,308,368901,80313
6910,2196,Concord Ave opp Cottage St,BELMONT,26,357200,174514
6911,2139,Concord Ave @ Cottage St,BELMONT,26,357200,174514
6912,2901,Mystic Ave @ Wheatland St,SOMERVILLE,274,350104,58298
6913,56170,City Hall @ Broadway,CHELSEA,57,160400,54800
6914,2402,Medford St @ Bartlett St,SOMERVILLE,274,350200,94907
6915,28745,Grand Union Blvd @ Canal St,SOMERVILLE,274,350103,105650
6916,2297,Massachusetts Ave @ Haskell St,CAMBRIDGE,49,354800,124565
6917,1602,Lexington St opp Stanley Rd,WALTHAM,308,368901,80313
6918,17007,40 Second Ave - Mass General West,WALTHAM,308,368200,112750
6919,2320,Massachusetts Ave @ Dover St,CAMBRIDGE,49,355000,99453
6920,5506,Broadway @ Dexter St,BOSTON,35,040600,141736
6921,5609,Washington Ave @ Chestnut St,CHELSEA,57,160400,54800
6922,5636,Washington Ave @ Park Ave,REVERE,248,170100,58813
6923,9152,163 Riverside Ave,MEDFORD,176,339802,90750
6924,5549,Elm St @ Woodlawn Ave,EVERETT,93,342101,46250
6925,9171,Riverside Ave @ Pleasant St,MEDFORD,176,339802,90750
6926,2259,Massachusetts Ave @ Library Way,ARLINGTON,10,356702,109783
6927,5048,Belmont St @ Kinsman St,MALDEN,165,341400,69500
6928,5057,62 Belmont St opp Kinsman St,MALDEN,165,341400,69500
6929,5547,Elm St opp Haskell Ave,EVERETT,93,342101,46250
6930,5577,Elm St @ Haskell Ave,EVERETT,93,342102,47026
6931,9051,41 Highland Ave opp Devir St,MALDEN,165,341200,66418
6932,2472,Wachusett Ave @ Oakland Ave,ARLINGTON,10,356602,129408
6933,2484,Wachusett Ave @ Prospect Ave,ARLINGTON,10,356602,129408
6934,9036,Highland Ave @ Devir St,MALDEN,165,341200,66418
6935,2494,East Service Rd @ Golden Ave,ARLINGTON,10,356500,110313
6936,2465,Wadsworth Rd @ Homer Rd,ARLINGTON,10,356500,110313
6937,5830,Adams St @ Constitution Ave,REVERE,248,170200,48250
6938,2258,Massachusetts Ave @ Academy St,ARLINGTON,10,356702,109783
6939,2284,Massachusetts Ave @ Central St,ARLINGTON,10,356702,109783
6940,45830,Cooledge St @ Raymond Rd,REVERE,248,170200,48250
6941,5269,Fellsway @ Myrtle St,MEDFORD,176,339900,84784
6942,5835,Constitution Ave @ Adams St,REVERE,248,170200,48250
6943,5519,Broadway @ Coburn Terr,EVERETT,93,342102,47026
6944,50021,Ring Rd @ Riverside Towers,MEDFORD,176,339100,90433
6945,2424,Medford St opp Warren St,ARLINGTON,10,356400,135785
6946,5275,Fellsway @ Myrtle St,MEDFORD,176,339900,84784
6947,2372,Boston Ave @ Mystic Valley Pkwy,SOMERVILLE,274,350700,71912
6948,5353,Ferry St @ Walnut St - Glendale Towers,EVERETT,93,342202,64098
6949,2414,Boston Ave @ Mystic Valley Pkwy,SOMERVILLE,274,350700,71912
6950,5049,Hancock St @ Belmont St,EVERETT,93,342201,59250
6951,5487,Broadway @ Marie Ave,EVERETT,93,342102,47026
6952,5355,381 Ferry St opp Walnut St - Glendale Towers,EVERETT,93,342202,64098
6953,5056,Hancock St @ Belmont St,EVERETT,93,342201,59250
6954,5319,Main St opp South St,MEDFORD,176,339500,85852
6955,2285,Opp 818 Mass Ave,ARLINGTON,10,356702,109783
6956,2257,Massachusetts Ave @ Newman Way,ARLINGTON,10,356702,109783
6957,9151,121 Riverside Ave - Senior Housing,MEDFORD,176,339100,90433
6958,12465,Wadsworth Rd @ Appleton St,ARLINGTON,10,356500,110313
6959,9172,116 Riverside Ave,MEDFORD,176,339100,90433
6960,5833,Constitution Ave @ Cooledge St,REVERE,248,170200,48250
6961,17456,81 Central Ave @ Granada Highlands,MALDEN,165,341902,72635
6962,7543,Broadway opp Cliffside Commons,MALDEN,165,341902,72635
6963,48336,Kennedy Dr @ Central Ave,MALDEN,165,341902,72635
6964,17463,Central Ave @ Kennedy Dr,MALDEN,165,341902,72635
6965,7537,522 Broadway @ Cliffside Commons,MALDEN,165,341902,72635
6966,9209,Main St @ Fairlawn St,MALDEN,165,341300,45689
6967,4710,N Shore Rd @ John Ave,REVERE,248,170502,53406
6968,4739,N Shore Rd @ John Ave Ext,REVERE,248,170502,53406
6969,9220,Main St opp Fairlawn St,MALDEN,165,341300,45689
6970,15061,Highland Ave @ Waddel St,MEDFORD,176,340100,101728
6971,5088,Highland Ave @ Tucker St,MEDFORD,176,340100,101728
6972,5990,Washington St @ Glen Rock Rd,MALDEN,165,341101,89145
6973,6958,Main St opp Highland Ave,WINCHESTER,344,338500,186793
6974,9104,Main St @ Highland Ave,WINCHESTER,344,338500,186793
6975,1665,Cambridge St @ Robinson Pk,WINCHESTER,344,338400,204934
6976,8266,40 Cambridge St,WINCHESTER,344,338400,204934
6977,48575,Trueman Dr @ Central Ave,MALDEN,165,341902,72635
6978,8576,Trueman Dr @ Central Ave,MALDEN,165,341902,72635
6979,8629,Marrett Rd @ Lincoln St,LEXINGTON,155,358400,146767
6980,7408,Salem St @ Waitt Ct,REVERE,248,170300,72584
6981,7420,Salem St @ Waitt Pk,REVERE,248,170300,72584
6982,9002,Sylvan St @ Gilbert St,MALDEN,165,341600,70711
6983,5967,349 Washington St,MALDEN,165,341101,89145
6984,8608,Marrett Rd @ Lincoln St,LEXINGTON,155,358400,146767
6985,5952,Sylvan St @ Lebanon St,MALDEN,165,341700,68526
6986,9003,Sylvan St @ Lebanon St,MALDEN,165,341600,70711
6987,9001,Sylvan St @ Blantyre Rd,MALDEN,165,341600,70711
6988,8641,Massachusetts Ave @ Pelham Rd,LEXINGTON,155,358400,146767
6989,5433,Lebanon St @ Sylvan St,MALDEN,165,341700,68526
6990,8596,Massachusetts Ave opp Pelham Rd,LEXINGTON,155,358400,146767
6991,5954,Sylvan St @ Gibson St,MALDEN,165,341600,70711
6992,5968,377 Washington St,MALDEN,165,341101,89145
6993,9000,Sylvan St @ Kimball St,MALDEN,165,341600,70711
6994,5955,Sylvan St opp Kimball St,MALDEN,165,341600,70711
6995,5469,Lebanon St @ Marshall Ave,MALDEN,165,341700,68526
6996,7545,Broadway @ Central Ave,MALDEN,165,341902,72635
6997,7536,Broadway @ Elwell St,MALDEN,165,341902,72635
6998,7763,Worthen Rd @ Waltham St,LEXINGTON,155,358400,146767
6999,7874,Worthen Rd @ Waltham St,LEXINGTON,155,358400,146767
7000,8609,655 Marrett Rd,LEXINGTON,155,358400,146767
7001,50881,Highland Ave @ E Border Rd,MEDFORD,176,340100,101728
7002,4758,New Ocean St @ Burrill St,SWAMPSCOTT,291,202101,114083
7003,4903,Humphrey St opp Puritan Rd,SWAMPSCOTT,291,202200,148138
7004,9194,Main St @ Briggs St,MELROSE,178,336200,131741
7005,4883,Paradise Rd @ Burrill St,SWAMPSCOTT,291,202102,84107
7006,7246,Western Ave @ Lawton Ave,LYNN,163,205500,50603
7007,9236,Main St @ Boardman Ave,MELROSE,178,336200,131741
7008,7227,Timson St opp Brookline Ave,LYNN,163,206500,42560
7009,6838,Timson St @ Brookline Ave,LYNN,163,206500,42560
7010,6738,Garfield Ave @ Sherman St,LYNN,163,205600,42417
7011,6707,Garfield Rd @ Catalina Rd,LYNN,163,205600,42417
7012,7306,Western Ave @ Lawton Ave,LYNN,163,205500,50603
7013,6790,Bellevue Rd @ Pine Rd,LYNN,163,205900,74167
7014,49817,Lexington St @ Totman Rd,WOBURN,347,333200,77356
7015,8246,113 Cambridge Rd opp Surrey Circle,WOBURN,347,333100,93343
7016,6814,Pine Rd @ Bellevue Rd,LYNN,163,205900,74167
7017,6817,North Franklin St. @ Number 54,LYNN,163,205500,50603
7018,26137,Brookline St @ Marshall School,LYNN,163,206500,42560
7019,6787,49 N Franklin St,LYNN,163,205500,50603
7020,66734,O'Callaghan Way opp Walnut Pk,LYNN,163,205600,42417
7021,6789,Bellevue Rd @ Spruce Rd,LYNN,163,205900,74167
7022,6815,Bellevue Rd @ Spruce Rd,LYNN,163,205900,74167
7023,36734,O'Callaghan Way @ Walnut Pk,LYNN,163,205600,42417
7024,9121,Main St @ Fowle St,WOBURN,347,333300,70880
7025,7247,Western Ave @ Bellair St,LYNN,163,205500,50603
7026,7582,Main St @ Lynn Fells Pkwy,SAUGUS,262,208400,105538
7027,6143,Essex St @ Chatham St,LYNN,163,206500,42560
7028,7486,Main St @ Lynn Fells Pkwy,SAUGUS,262,208400,105538
7029,6139,Essex St @ Chatham St,LYNN,163,206500,42560
7030,6943,Main St @ Warren Ave,WOBURN,347,333300,70880
7031,7305,Western Ave @ Granite St,LYNN,163,205500,50603
7032,6839,86 Timson St,LYNN,163,206500,42560
7033,1685,Cambridge Rd @ Surrey Circle,WOBURN,347,333100,93343
7034,7226,87 Timson St,LYNN,163,206500,42560
7035,7373,Chestnut St @ Chestnut Ave,LYNN,163,206300,62637
7036,7314,Chestnut St opp Chestnut Ave,LYNN,163,206300,62637
7037,4882,Paradise Rd @ Berkshire St,SWAMPSCOTT,291,202102,84107
7038,4759,Paradise Rd @ Shaw Rd,SWAMPSCOTT,291,202102,84107
7039,59817,Lexington St @ Willow St,WOBURN,347,333200,77356
7040,49924,Lexington St @ Willow St,WOBURN,347,333200,77356
7041,7304,Western Ave opp Nichols Ave,LYNN,163,205500,50603
7042,8449,Bedford St @ Eldred St,LEXINGTON,155,358600,186250
7043,15054,100 Everett Ave,CHELSEA,57,160400,54800
7044,5812,Crescent Ave @ Webster St,REVERE,248,170800,54899
7045,5750,Broadway @ Gerrish Ave,CHELSEA,57,160400,54800
7046,5604,Sixth St @ Washington Ave,CHELSEA,57,160400,54800
7047,2878,Mystic Ave opp Fellsway W,SOMERVILLE,274,350104,58298
7048,2729,Broadway @ Main St,SOMERVILLE,274,350104,58298
7049,2703,Broadway opp Main St,SOMERVILLE,274,350200,94907
7050,28746,Grand Union Blvd opp Artisan Way,SOMERVILLE,274,350103,105650
7051,5726,Broadway opp Gerrish Ave,CHELSEA,57,160400,54800
7052,2138,Opp 385 Concord Ave,BELMONT,26,357200,174514
7053,89608,Totten Pond Rd @ Craig Ln,WALTHAM,308,368200,112750
7054,17002,Opp 40 Second Ave,WALTHAM,308,368200,112750
7055,78606,Trapelo Rd @ Porter Rd,WALTHAM,308,369100,107500
7056,2197,385 Concord Ave,BELMONT,26,357200,174514
7057,5650,Arlington St @ Fifth St,CHELSEA,57,160400,54800
7058,5683,Everett Ave @ Fourth St,CHELSEA,57,160400,54800
7059,2582,Elm St @ Chester St,SOMERVILLE,274,350900,128958
7060,5303,Main St @ Broadway,SOMERVILLE,274,350104,58298
7061,18929,Totten Pond Rd @ Craig Ln,WALTHAM,308,368200,112750
7062,5815,Endicott Ave opp Bradstreet Ave,REVERE,248,170800,54899
7063,78626,Trapelo Rd opp Porter Rd,WALTHAM,308,369100,107500
7064,2674,Highland Ave @ Cutter Ave,SOMERVILLE,274,350900,128958
7065,5500,Broadway @ Horizon Way,EVERETT,93,342400,58243
7066,5648,Spruce St @ Everett Ave,CHELSEA,57,160400,54800
7067,45811,Crescent Ave @ Orchard St,REVERE,248,170800,54899
7068,2343,Brighton St @ Flanders Rd,BELMONT,26,357200,174514
7069,5651,Sixth St @ Walnut St,CHELSEA,57,160400,54800
7070,2338,Brighton St @ Hittinger St,BELMONT,26,357200,174514
7071,78623,Forest St @ Gann Academy,WALTHAM,308,368901,80313
7072,15055,Spruce St @ Everett Ave,CHELSEA,57,160400,54800
7073,2137,Concord Ave @ Leonard St,BELMONT,26,357200,174514
7074,5751,Broadway @ Crescent Ave,CHELSEA,57,160501,47366
7075,2879,Mystic Ave @ Temple Rd,SOMERVILLE,274,350104,58298
7076,2900,Mystic Ave @ Temple Rd,SOMERVILLE,274,350104,58298
7077,2198,Concord Ave @ Leonard St - Belmont Center Sta,BELMONT,26,357200,174514
7078,23821,Medford St @ Trull St,SOMERVILLE,274,350300,87656
7079,5725,Broadway @ Crescent Ave,CHELSEA,57,160502,51326
7080,2730,Broadway opp Adams St,SOMERVILLE,274,350104,58298
7081,5603,Washington Ave @ Heard St,CHELSEA,57,160501,47366
7082,2296,Massachusetts Ave @ Norris St,CAMBRIDGE,49,355000,99453
7083,2363,Medford St @ Lewis Ave,ARLINGTON,10,356300,82839
7084,4512,American Legion Hwy @ Revere St,REVERE,248,170400,48621
7085,7976,Mill St @ Bacon St,ARLINGTON,10,356702,109783
7086,5770,Revere St @ Stowers St,REVERE,248,170400,48621
7087,35704,Revere St @ Stowers St,REVERE,248,170400,48621
7088,5832,Cooledge St @ Adams St,REVERE,248,170200,48250
7089,5395,Main St @ Converse Ave,MALDEN,165,341400,69500
7090,4500,American Legion Hwy @ Revere St,REVERE,248,170400,48621
7091,5768,Revere St @ Lee St,REVERE,248,170400,48621
7092,5413,Main St @ Clarendon St,MALDEN,165,341400,69500
7093,7969,Mill St opp Bacon St,ARLINGTON,10,356702,109783
7094,5515,Broadway @ Gledhill St,EVERETT,93,342102,47026
7095,5709,Revere St @ Carleton St,REVERE,248,170400,48621
7096,2256,Massachusetts Ave @ Lockeland Ave,ARLINGTON,10,356702,109783
7097,5831,Adams St @ Adams Ct,REVERE,248,170200,48250
7098,5352,Ferry St @ Glendale St,EVERETT,93,342201,59250
7099,5356,Ferry St @ Shute St,EVERETT,93,342201,59250
7100,2466,Appleton St @ Lublin St,ARLINGTON,10,356500,110313
7101,4715,N Shore Rd @ Agawam St,REVERE,248,170501,45000
7102,2423,Medford St @ Sherborn St,ARLINGTON,10,356400,135785
7103,4735,N Shore Rd @ Agawam St,REVERE,248,170501,45000
7104,6204,Park Ave @ Oakland Ave,ARLINGTON,10,356602,129408
7105,12323,Park Ave @ Oakland Ave,ARLINGTON,10,356602,129408
7106,2364,Medford St opp Sherborn St,ARLINGTON,10,356400,135785
7107,5486,Broadway @ Edith Ave,EVERETT,93,342202,64098
7108,2491,Appleton St @ Lublin St,ARLINGTON,10,356500,110313
7109,2286,905 Massachusetts Ave,ARLINGTON,10,356702,109783
7110,46276,Cushman Ave @ Adams St,REVERE,248,170200,48250
7111,45002,Medford Sq @ City Hall Parking lot,MEDFORD,176,339100,90433
7112,9052,Highland Ave @ Medford St,MALDEN,165,341200,66418
7113,45833,219 Cushman Ave,REVERE,248,170200,48250
