Dist Code,Rep First,Rep Last,Stop Id,Impacted T,Proportion,REP,Rep Dist,Rep Party,Route Ids,Stop Name,Town,Town Id,Tract Id,URL,Geometry,Geometry (HOUSE2012 POLY.shp),Impacted P,Income,Income Lev,Repdistnum,Shape Area,Shape Len
ESS08,Lori A.,Ehrlich,4857,"203100,202200,204102","0.48,0.03,0.04",Lori A. Ehrlich (D),8th Essex,(D),"449,448,441,442",Humphrey St @ Clifton Ave,MARBLEHEAD,168,203100,http://malegislature.gov/Legislators/Profile/LAE1,Point,MultiPolygon,255,152917,3,32,20329759.7389,44115.8674729
MID26,Mike,Connolly,2721,"351500,351300,350200,351404,351403,350104,350103,040600","0.00,0.12,0.36,0.91,1.00,0.53,0.51,0.00",Mike Connolly (D),26th Middlesex,(D),"101,89",Broadway @ Cross St,SOMERVILLE,274,350104,http://malegislature.gov/Legislators/Profile/M_C1,Point,Polygon,4252,73419,2,85,6687439.87223,18679.2635493
MID28,Joseph W.,"McGonagle, Jr.",5054,"342102,342202,342101,342201,341500,341400,342500,342400,342300","0.04,0.20,0.00,1.00,0.04,0.14,0.54,0.06,0.68","Joseph W. McGonagle, Jr. (D)",28th Middlesex,(D),97,Hancock St @ Glendale Rd,EVERETT,93,342300,http://malegislature.gov/Legislators/Profile/JWM1,Point,Polygon,2545,61973,2,87,8921152.58446,15219.6737665
MID24,David M.,Rogers,2145,"354600,357500,357400,357300,357200,357100,354300","0.13,0.01,0.19,0.36,0.69,0.01,0.23",David M. Rogers (D),24th Middlesex,(D),"74,725,75,72",Bright Rd @ Gale Rd,BELMONT,26,357200,http://malegislature.gov/Legislators/Profile/DMR1,Point,Polygon,885,142320,3,83,17192698.9092,26398.6144212
SUFF10,Edward F.,Coppinger,137,"402101,130402,130100","0.07,0.38,0.19",Edward F. Coppinger (D),10th Suffolk,(D),"27,36",Charles Park Rd @ Rivermoor St,BOSTON,35,130402,http://malegislature.gov/Legislators/Profile/E_C1,Point,Polygon,392,83923,2,133,23225083.8591,30760.3994202
MID09,Thomas M.,Stanley,7779,"368102,368101,358300","0.05,0.50,0.03",Thomas M. Stanley (D),9th Middlesex,(D),"34E,70A",Trapelo Rd @ Berkley St,WALTHAM,308,368101,http://malegislature.gov/Legislators/Profile/TMS1,Point,Polygon,175,114759,2,68,64794497.8688,60414.3621098
MID29,Jonathan,Hecht,2147,"354900,354600,357400,357300,357200,357100,354300","0.00,0.27,0.01,0.31,0.47,0.01,0.37",Jonathan Hecht (D),29th Middlesex,(D),74,Blanchard Rd opp Glenn Rd,CAMBRIDGE,49,357200,http://malegislature.gov/Legislators/Profile/J_H1,Point,Polygon,999,127702,3,88,14133168.9641,24350.6780317
MID24,David M.,Rogers,2190,"354600,357500,357400,357300,357200,357100,354300","0.13,0.00,0.19,0.35,0.69,0.01,0.23",David M. Rogers (D),24th Middlesex,(D),"74,725,75,72",Bright Rd @ Glenn Rd,BELMONT,26,357200,http://malegislature.gov/Legislators/Profile/DMR1,Point,Polygon,879,142640,3,83,17192698.9092,26398.6144212
SUFF10,Edward F.,Coppinger,5263,"110607,130300,110501,140106,130404,980700","0.00,0.88,0.65,0.04,0.10,0.06",Edward F. Coppinger (D),10th Suffolk,(D),38,Woodard Rd @ Wren St,BOSTON,35,130300,http://malegislature.gov/Legislators/Profile/E_C1,Point,Polygon,819,97723,2,133,23225083.8591,30760.3994202
NOR04,James M.,Murphy,13830,"422200,422100","0.14,0.12",James Michael Murphy (D),4th Norfolk,(D),225,Pleasant St @ Main St,WEYMOUTH,336,422200,http://malegislature.gov/Legislators/Profile/JMM1,Point,MultiPolygon,78,88142,2,100,37584092.5414,60154.3289603
SUFF16,RoseLee,Vincent,5542,"170300,170200,170100,342102,160602,160601,342101","0.01,0.64,0.81,0.00,0.23,0.00,0.00",RoseLee Vincent (D),16th Suffolk,(D),"111,110",Park Ave @ Irving St,REVERE,248,170100,http://malegislature.gov/Legislators/Profile/R_V1,Point,MultiPolygon,1064,55458,2,139,17713597.0924,62437.259426
MID26,Mike,Connolly,42876,"351500,350200,351404,351403,350104,350103,040600,342400","0.00,0.03,0.35,0.98,0.34,0.68,0.00,0.00",Mike Connolly (D),26th Middlesex,(D),"95,92",Mystic Ave @ Plaza Entrance - Home Depot,SOMERVILLE,274,350103,http://malegislature.gov/Legislators/Profile/M_C1,Point,Polygon,2692,76525,2,85,6687439.87223,18679.2635493
MID09,Thomas M.,Stanley,8925,"368102,368101,358300","0.05,0.49,0.03",Thomas M. Stanley (D),9th Middlesex,(D),"34E,70A",Trapelo Rd opp Berkley St,WALTHAM,308,368101,http://malegislature.gov/Legislators/Profile/TMS1,Point,Polygon,172,114823,2,68,64794497.8688,60414.3621098
MID23,Sean,Garballey,2324,"357800,357100,356602,356500,356601,356702","0.18,0.00,0.55,0.07,0.41,0.00",Sean Garballey (D),23rd Middlesex,(D),"84,62,78",Park Ave @ Wachusett Ave,ARLINGTON,10,356602,http://malegislature.gov/Legislators/Profile/S_G1,Point,Polygon,620,119205,2,82,15138529.9952,25274.4158673
NOR05,Mark J.,Cusack,3888,"421200,419600","0.03,0.20",Mark J. Cusack (D),5th Norfolk,(D),230,Washington St @ Olympus Specialty Hospital,BRAINTREE,40,419600,http://malegislature.gov/Legislators/Profile/MJC1,Point,Polygon,108,96862,2,101,42744018.9756,37812.9716012
SUFF10,Edward F.,Coppinger,821,"130402,130300,130200,130100,130404","0.21,0.44,0.28,0.04,0.22",Edward F. Coppinger (D),10th Suffolk,(D),"35,27,36",Centre St @ Lorette St,BOSTON,35,130300,http://malegislature.gov/Legislators/Profile/E_C1,Point,Polygon,613,99113,2,133,23225083.8591,30760.3994202
SUFF02,Daniel J.,Ryan,5611,"160400,160200,050101,050901,160300,160101,040801","0.44,0.94,0.14,0.10,0.94,0.07,0.01",Daniel Joseph Ryan (D),2nd Suffolk,(D),111,Beacon St @ Broadway,CHELSEA,57,160400,http://malegislature.gov/Legislators/Profile/DJR1,Point,MultiPolygon,2377,51361,2,125,8031400.28338,29074.4701515
MID27,Denise,Provost,2667,"351300,351100,351000,350400,350300,350200,351204,351404","0.22,1.00,0.64,0.01,0.64,0.50,0.35,0.01",Denise Provost (D),27th Middlesex,(D),"90,88",Highland Ave @ Benton Rd,SOMERVILLE,274,351100,http://malegislature.gov/Legislators/Profile/D_P1,Point,Polygon,7158,95902,2,86,4664395.5193,14348.3709675
SUFF16,RoseLee,Vincent,5581,"170300,170200,170100,342102,160602,160601,342101","0.01,0.64,0.80,0.00,0.25,0.00,0.00",RoseLee Vincent (D),16th Suffolk,(D),"111,110",Park Ave @ S Irving St,REVERE,248,170100,http://malegislature.gov/Legislators/Profile/R_V1,Point,MultiPolygon,1074,55527,2,139,17713597.0924,62437.259426
SUFF10,Edward F.,Coppinger,129,"402101,130402,130100","0.07,0.37,0.20",Edward F. Coppinger (D),10th Suffolk,(D),36,Rivermoor St @ Charles Park Rd,BOSTON,35,130402,http://malegislature.gov/Legislators/Profile/E_C1,Point,Polygon,393,84435,2,133,23225083.8591,30760.3994202
MID09,Thomas M.,Stanley,78621,"369100,369000,368902,368901","0.00,0.09,0.23,0.36",Thomas M. Stanley (D),9th Middlesex,(D),554,Forest St opp Woodcliff Dr,WALTHAM,308,368901,http://malegislature.gov/Legislators/Profile/TMS1,Point,Polygon,368,78276,2,68,64794497.8688,60414.3621098
NOR12,John H.,Rogers,49618,"411200,413402,413500","0.01,0.09,0.31",John H. Rogers (D),12th Norfolk,(D),"34E,70A",Washington St @ Short St,NORWOOD,220,413500,http://malegislature.gov/Legislators/Profile/JHR1,Point,Polygon,117,91179,2,108,51788457.7428,49199.4473441
MID34,Christine P.,Barber,21411,"339100,350700,350600,339600,339500,339400,339300,339200","0.00,0.21,0.20,0.07,0.76,1.00,0.02,0.03",Christine P. Barber (D),34th Middlesex,(D),"101,96",Winthrop St @ Chester Ave,MEDFORD,176,339500,http://malegislature.gov/Legislators/Profile/CPB2,Point,MultiPolygon,2361,92958,2,93,7783101.8662,22833.6184821
MID09,Thomas M.,Stanley,7780,"368102,368101,358300","0.11,0.43,0.02",Thomas M. Stanley (D),9th Middlesex,(D),"34E,70A",Smith St @ Trapelo Rd,WALTHAM,308,368101,http://malegislature.gov/Legislators/Profile/TMS1,Point,Polygon,155,115035,2,68,64794497.8688,60414.3621098
MID29,Jonathan,Hecht,2183,"354900,354600,354400,354300","0.26,0.52,0.26,0.45",Jonathan Hecht (D),29th Middlesex,(D),"74,78",Concord Ave @ Fawcett St,CAMBRIDGE,49,354600,http://malegislature.gov/Legislators/Profile/J_H1,Point,Polygon,1759,100414,2,88,14133168.9641,24350.6780317
MID28,Joseph W.,"McGonagle, Jr.",5490,"342102,342202,342101,342201,342600,342500,342400,342300","0.24,0.44,0.35,0.95,0.09,0.59,0.03,0.25","Joseph W. McGonagle, Jr. (D)",28th Middlesex,(D),"104,109",Broadway @ Raymond St,EVERETT,93,342500,http://malegislature.gov/Legislators/Profile/JWM1,Point,Polygon,2458,58363,2,87,8921152.58446,15219.6737665
MID29,Jonathan,Hecht,2152,"354900,354600,354400,354300","0.26,0.52,0.23,0.45",Jonathan Hecht (D),29th Middlesex,(D),"74,78",Concord Ave opp Fawcett St,CAMBRIDGE,49,354600,http://malegislature.gov/Legislators/Profile/J_H1,Point,Polygon,1745,99406,2,88,14133168.9641,24350.6780317
MID34,Christine P.,Barber,2889,"339802,339100,340000,339900,339700,339600,339500","0.09,0.05,0.01,0.04,0.36,0.22,0.63",Christine P. Barber (D),34th Middlesex,(D),95,Mystic Ave @ Columbia Rd,MEDFORD,176,339500,http://malegislature.gov/Legislators/Profile/CPB2,Point,MultiPolygon,1421,82293,2,93,7783101.8662,22833.6184821
NOR12,John H.,Rogers,26623,"411200,413402,413500,411301","0.04,0.40,0.03,0.03",John H. Rogers (D),12th Norfolk,(D),"34E,70A",Walpole St @ Garden Pkwy,NORWOOD,220,413402,http://malegislature.gov/Legislators/Profile/JHR1,Point,Polygon,176,95277,2,108,51788457.7428,49199.4473441
SUFF14,Angelo M.,Scaccia,2803,"140400,110502,110501,110401,140106,140105,980700,110403,110201","0.02,0.83,0.10,0.20,0.55,0.10,0.02,1.00,0.02",Angelo M. Scaccia (D),14th Suffolk,(D),50,Metropolitan Ave @ Malverna Rd,BOSTON,35,110403,http://malegislature.gov/Legislators/Profile/AMS1,Point,Polygon,2099,76835,2,137,14291898.0812,22013.1193192
MID27,Denise,Provost,2681,"351300,351100,351000,350400,350300,350200,351204,351404","0.20,1.00,0.67,0.01,0.66,0.49,0.33,0.00",Denise Provost (D),27th Middlesex,(D),"90,88",Highland Ave @ Benton Rd,SOMERVILLE,274,351100,http://malegislature.gov/Legislators/Profile/D_P1,Point,Polygon,7199,96245,2,86,4664395.5193,14348.3709675
MID09,Thomas M.,Stanley,8924,"368102,368101,358300","0.11,0.43,0.02",Thomas M. Stanley (D),9th Middlesex,(D),"34E,70A",Smith St @ Trapelo Rd,WALTHAM,308,368101,http://malegislature.gov/Legislators/Profile/TMS1,Point,Polygon,155,115035,2,68,64794497.8688,60414.3621098
MID34,Christine P.,Barber,2398,"351300,351100,350300,350200,351204,351404,351403,350104","0.68,0.66,0.14,0.98,0.08,0.26,0.18,0.31",Christine P. Barber (D),34th Middlesex,(D),80,Medford St @ School St,SOMERVILLE,274,350200,http://malegislature.gov/Legislators/Profile/CPB2,Point,MultiPolygon,5338,82819,2,93,7783101.8662,22833.6184821
SUFF12,Daniel,Cullinane,507,"100500,100400,100300,101102,101002,100900,100200","0.04,0.48,0.89,0.16,0.58,0.38,0.33",Daniel Cullinane (D),12th Suffolk,(D),"21,26",Gallivan Blvd @ Morton St,BOSTON,35,100300,http://malegislature.gov/Legislators/Profile/D_C1,Point,Polygon,2791,53312,2,135,10215903.3988,23539.4207407
SUFF02,Daniel J.,Ryan,15050,"160400,160200,050101,050901,160300,040801,342400","0.38,0.23,0.01,0.00,0.93,0.10,0.04",Daniel Joseph Ryan (D),2nd Suffolk,(D),112,5 Admirals Way,CHELSEA,57,160300,http://malegislature.gov/Legislators/Profile/DJR1,Point,MultiPolygon,1179,52351,2,125,8031400.28338,29074.4701515
NOR12,John H.,Rogers,26636,"411200,413402,413500,411301","0.04,0.41,0.03,0.03",John H. Rogers (D),12th Norfolk,(D),"34E,70A",Walpole St opp Garden Pkwy,NORWOOD,220,413402,http://malegislature.gov/Legislators/Profile/JHR1,Point,Polygon,180,95184,2,108,51788457.7428,49199.4473441
SUFF16,RoseLee,Vincent,5587,"170200,170100,342102,160602,342101","0.18,0.35,0.39,0.56,0.68",RoseLee Vincent (D),16th Suffolk,(D),111,60 Woodlawn Ave,CHELSEA,57,160602,http://malegislature.gov/Legislators/Profile/R_V1,Point,MultiPolygon,1620,52924,2,139,17713597.0924,62437.259426
MID34,Christine P.,Barber,2388,"351300,351100,350300,350200,351204,351404,351403,350104","0.66,0.68,0.16,0.98,0.07,0.24,0.16,0.32",Christine P. Barber (D),34th Middlesex,(D),80,Medford St @ School St,SOMERVILLE,274,350200,http://malegislature.gov/Legislators/Profile/CPB2,Point,MultiPolygon,5319,83175,2,93,7783101.8662,22833.6184821
MID34,Christine P.,Barber,9154,"339802,339100,340000,339900,339700,339500","0.50,0.01,0.05,0.43,0.30,0.05",Christine P. Barber (D),34th Middlesex,(D),134,Riverside Ave @ Maverick St,MEDFORD,176,339802,http://malegislature.gov/Legislators/Profile/CPB2,Point,MultiPolygon,999,84243,2,93,7783101.8662,22833.6184821
MID25,Marjorie C.,Decker,2316,"354800,354700,354600,354500,351100,351000,350900,350400,354000,353600,355000","0.53,1.00,0.03,0.68,0.00,0.75,0.84,0.06,0.28,0.18,0.09",Marjorie C. Decker (D),25th Middlesex,(D),"83,96,77",Massachusetts Ave @ Davenport St,CAMBRIDGE,49,354700,http://malegislature.gov/Legislators/Profile/MCD1,Point,Polygon,7536,120352,2,84,4602566.88383,12119.6188689
MID34,Christine P.,Barber,9169,"339802,339100,340000,339900,339700,339500","0.50,0.01,0.05,0.43,0.30,0.05",Christine P. Barber (D),34th Middlesex,(D),134,Riverside Ave @ Pembroke St,MEDFORD,176,339802,http://malegislature.gov/Legislators/Profile/CPB2,Point,MultiPolygon,999,84243,2,93,7783101.8662,22833.6184821
NOR05,Mark J.,Cusack,3910,"421200,419600","0.03,0.20",Mark J. Cusack (D),5th Norfolk,(D),230,Washington St @ Virginia Rd,BRAINTREE,40,419600,http://malegislature.gov/Legislators/Profile/MJC1,Point,Polygon,108,96862,2,101,42744018.9756,37812.9716012
MID28,Joseph W.,"McGonagle, Jr.",5553,"170100,342102,342202,160602,342101,342201,342600,342500","0.00,0.55,0.24,0.12,0.99,0.22,0.25,0.34","Joseph W. McGonagle, Jr. (D)",28th Middlesex,(D),110,Elm St opp Woodlawn St,EVERETT,93,342101,http://malegislature.gov/Legislators/Profile/JWM1,Point,Polygon,2136,53281,2,87,8921152.58446,15219.6737665
SUFF12,Daniel,Cullinane,499,"100500,100400,100300,101102,101002,100900,100200","0.04,0.47,0.89,0.17,0.58,0.37,0.34",Daniel Cullinane (D),12th Suffolk,(D),"21,26",Galivan Blvd @ Wilmington St,BOSTON,35,100300,http://malegislature.gov/Legislators/Profile/D_C1,Point,Polygon,2784,53167,2,135,10215903.3988,23539.4207407
MID28,Joseph W.,"McGonagle, Jr.",5571,"170100,342102,342202,160602,342101,342201,342600,342500","0.00,0.55,0.26,0.10,0.99,0.24,0.24,0.35","Joseph W. McGonagle, Jr. (D)",28th Middlesex,(D),110,Elm St @ Woodlawn St,EVERETT,93,342102,http://malegislature.gov/Legislators/Profile/JWM1,Point,Polygon,2150,53311,2,87,8921152.58446,15219.6737665
SUFF02,Daniel J.,Ryan,5657,"160400,160200,160502,051000,160501,050101,050901,160300,160101","0.15,1.00,0.26,0.01,0.08,0.01,0.31,0.12,1.00",Daniel Joseph Ryan (D),2nd Suffolk,(D),112,Central Ave @ Highland Ave,CHELSEA,57,160101,http://malegislature.gov/Legislators/Profile/DJR1,Point,MultiPolygon,4206,53328,2,125,8031400.28338,29074.4701515
NOR01,Bruce J.,Ayers,4183,"420301,420100,420201","0.20,0.07,0.19",Bruce J. Ayers (D),1st Norfolk,(D),240,N Main St @ Jasper Ln,RANDOLPH,244,420301,http://malegislature.gov/Legislators/Profile/BJA1,Point,Polygon,178,72850,2,97,32010475.7398,65034.9363785
MID23,Sean,Garballey,2360,"357800,357100,356602,356500,356601,356702","0.16,0.00,0.58,0.07,0.42,0.00",Sean Garballey (D),23rd Middlesex,(D),"62,78",Park Ave opp Wachusett Ave,ARLINGTON,10,356602,http://malegislature.gov/Legislators/Profile/S_G1,Point,Polygon,636,118714,2,82,15138529.9952,25274.4158673
NOR01,Bruce J.,Ayers,3062,"417502,417501,417300,417200","0.93,0.08,0.07,0.35",Bruce J. Ayers (D),1st Norfolk,(D),202,Hancock St @ Kendall St,QUINCY,243,417502,http://malegislature.gov/Legislators/Profile/BJA1,Point,Polygon,1915,80975,2,97,32010475.7398,65034.9363785
SUFF02,Daniel J.,Ryan,5675,"160400,160200,160502,051000,160501,050101,050901,160300,160101","0.15,1.00,0.26,0.01,0.08,0.01,0.31,0.12,1.00",Daniel Joseph Ryan (D),2nd Suffolk,(D),112,Central Ave @ Highland St,CHELSEA,57,160101,http://malegislature.gov/Legislators/Profile/DJR1,Point,MultiPolygon,4206,53328,2,125,8031400.28338,29074.4701515
MID28,Joseph W.,"McGonagle, Jr.",5411,"342201,339801,341500,341400,341300,342400,342300","0.33,0.00,0.00,0.58,0.01,0.11,1.00","Joseph W. McGonagle, Jr. (D)",28th Middlesex,(D),"99,106,105",Main St @ Bradford St,EVERETT,93,342300,http://malegislature.gov/Legislators/Profile/JWM1,Point,Polygon,2187,65697,2,87,8921152.58446,15219.6737665
MID28,Joseph W.,"McGonagle, Jr.",5397,"342201,339801,341500,341400,341300,342400,342300","0.33,0.00,0.00,0.58,0.01,0.11,1.00","Joseph W. McGonagle, Jr. (D)",28th Middlesex,(D),"99,106,105",Main St @ Floyd St,EVERETT,93,342300,http://malegislature.gov/Legislators/Profile/JWM1,Point,Polygon,2187,65697,2,87,8921152.58446,15219.6737665
SUFF02,Daniel J.,Ryan,5612,"160400,160200,050101,050901,160300,160101","0.48,1.00,0.13,0.13,0.87,0.19",Daniel Joseph Ryan (D),2nd Suffolk,(D),111,Park St @ Williams St,CHELSEA,57,160300,http://malegislature.gov/Legislators/Profile/DJR1,Point,MultiPolygon,2720,51687,2,125,8031400.28338,29074.4701515
MID26,Mike,Connolly,2722,"351300,350200,351404,351403,350104,350103","0.20,0.48,0.72,0.90,0.61,0.45",Mike Connolly (D),26th Middlesex,(D),"101,89",Broadway @ Kensington Ave,SOMERVILLE,274,351403,http://malegislature.gov/Legislators/Profile/M_C1,Point,Polygon,4284,73835,2,85,6687439.87223,18679.2635493
SUFF14,Angelo M.,Scaccia,2798,"140400,110502,110501,110401,140106,140105,980700,110403,110201","0.02,0.83,0.10,0.20,0.55,0.10,0.02,1.00,0.01",Angelo M. Scaccia (D),14th Suffolk,(D),"40,50",154 Metropolitan Ave opp Malverna Rd,BOSTON,35,110403,http://malegislature.gov/Legislators/Profile/AMS1,Point,Polygon,2096,76957,2,137,14291898.0812,22013.1193192
MID26,Mike,Connolly,2709,"351300,350200,351404,351403,350104,350103","0.23,0.51,0.71,0.87,0.62,0.42",Mike Connolly (D),26th Middlesex,(D),"101,89",Broadway St @ MacArthur St,SOMERVILLE,274,351403,http://malegislature.gov/Legislators/Profile/M_C1,Point,Polygon,4321,73727,2,85,6687439.87223,18679.2635493
NOR01,Bruce J.,Ayers,4052,"420301,420100","0.25,0.09",Bruce J. Ayers (D),1st Norfolk,(D),238,362 North St,RANDOLPH,244,420301,http://malegislature.gov/Legislators/Profile/BJA1,Point,Polygon,143,68441,2,97,32010475.7398,65034.9363785
SUFF06,Russell E.,Holmes,26500,"140400,110401,101001,110301,981100,110403,110201","0.26,0.27,0.02,0.30,0.14,0.41,1.00",Russell E. Holmes (D),6th Suffolk,(D),14,American Legion Hwy @ Cummins Hwy,BOSTON,35,140400,http://malegislature.gov/Legislators/Profile/REH1,Point,Polygon,1415,57595,2,129,7922005.65874,22391.2473893
SUFF19,Robert A.,DeLeo,15778,"170400,170702,170501,170701","0.10,0.31,0.72,0.03",Robert A. DeLeo (D),19th Suffolk,(D),411,Ocean Ave @ Chester Ave,REVERE,248,170501,http://malegislature.gov/Legislators/Profile/RAD1,Point,MultiPolygon,1201,46835,2,142,10473601.2746,37757.8369616
MID29,Jonathan,Hecht,2151,"354900,354600,354400,357200,354300","0.25,0.51,0.09,0.01,0.48",Jonathan Hecht (D),29th Middlesex,(D),"74,78",Concord Ave opp Moulton St,CAMBRIDGE,49,354300,http://malegislature.gov/Legislators/Profile/J_H1,Point,Polygon,1666,94919,2,88,14133168.9641,24350.6780317
MID28,Joseph W.,"McGonagle, Jr.",5517,"342102,342202,342101,342201,342600,342500,342400,342300","0.25,0.47,0.36,0.95,0.08,0.57,0.02,0.24","Joseph W. McGonagle, Jr. (D)",28th Middlesex,(D),"104,109",Broadway @ Reed Ave,EVERETT,93,342500,http://malegislature.gov/Legislators/Profile/JWM1,Point,Polygon,2431,58279,2,87,8921152.58446,15219.6737665
MID27,Denise,Provost,2586,"354800,354700,354500,351100,351000,350900,350400,350300,354000,353600,351204,355000","0.21,0.86,0.52,0.16,0.97,0.74,0.17,0.06,0.15,0.20,0.03,0.05",Denise Provost (D),27th Middlesex,(D),87,Elm St @ Porter Sq Shopping Ctr,SOMERVILLE,274,351000,http://malegislature.gov/Legislators/Profile/D_P1,Point,Polygon,8159,118935,2,86,4664395.5193,14348.3709675
SUFF12,Daniel,Cullinane,3368,"416400,100800,100700","0.06,0.46,0.60",Daniel Cullinane (D),12th Suffolk,(D),215,Granite Ave @ Hilltop St,BOSTON,35,100800,http://malegislature.gov/Legislators/Profile/D_C1,Point,Polygon,902,89652,2,135,10215903.3988,23539.4207407
MID34,Christine P.,Barber,5290,"339802,339100,340000,339900,339700,339600,339500,339400","0.04,0.05,0.00,0.02,0.29,0.23,0.76,0.06",Christine P. Barber (D),34th Middlesex,(D),"101,96",Main St @ Summer St,MEDFORD,176,339500,http://malegislature.gov/Legislators/Profile/CPB2,Point,MultiPolygon,1509,83098,2,93,7783101.8662,22833.6184821
SUFF01,Adrian C.,Madaro,5883,"051101,160502,051000,981502","0.68,0.03,0.65,0.15",Adrian C. Madaro (D),1st Suffolk,(D),120,Boardman St @ Ashley St,BOSTON,35,51000,http://malegislature.gov/Legislators/Profile/ACM1,Point,Polygon,2401,50537,2,124,12171281.9242,30483.2458321
MID34,Christine P.,Barber,2887,"339802,339100,340000,339900,339700,339600,339500","0.08,0.05,0.02,0.04,0.34,0.21,0.65",Christine P. Barber (D),34th Middlesex,(D),95,Mystic Ave @ James St,MEDFORD,176,339500,http://malegislature.gov/Legislators/Profile/CPB2,Point,MultiPolygon,1408,82401,2,93,7783101.8662,22833.6184821
MID28,Joseph W.,"McGonagle, Jr.",5572,"170200,170100,342102,342202,160602,342101,342201,342600,342500","0.00,0.06,0.63,0.12,0.27,1.00,0.03,0.17,0.21","Joseph W. McGonagle, Jr. (D)",28th Middlesex,(D),110,Elm St @ Jefferson Ave,EVERETT,93,342102,http://malegislature.gov/Legislators/Profile/JWM1,Point,Polygon,1941,52050,2,87,8921152.58446,15219.6737665
SUFF12,Daniel,Cullinane,511,"100800,100500,100400,100300,101002,100900","0.33,0.10,1.00,0.23,0.02,0.60",Daniel Cullinane (D),12th Suffolk,(D),26,Washington St @ Gallivan Blvd,BOSTON,35,100400,http://malegislature.gov/Legislators/Profile/D_C1,Point,Polygon,2705,65096,2,135,10215903.3988,23539.4207407
