Impacted T,Proportion,Route Ids,Stop Id,Stop Name,Town,Town Id,Tract Id,Geometry,Impacted P,Income,Income Lev
"358100,356602,356500,356601,358500","0.00,0.81,0.41,0.04,0.00","62,78",22358,116 Park Ave,ARLINGTON,10,356602,Point,839,122034,2
"358100,358300","0.37,0.00",76,8649,Pleasant St @ Luongo's Farm Lane,LEXINGTON,155,358100,Point,122,175313,3
"358100,356602,356500,356601,358500","0.01,0.80,0.42,0.03,0.00","62,78",6201,Park Ave @ Wollaston Ave,ARLINGTON,10,356602,Point,841,122537,2
201100,0.32,,6619,Castle Rd @ Range Rd,NAHANT,196,201100,Point,80,90741,2
"356300,356400,350700,339300,339200","0.01,0.00,0.04,0.93,0.45","326,95",6315,Playstead Rd opp Madison St,MEDFORD,176,339200,Point,791,93815,2
"356300,356400,350700,339300,339200","0.01,0.00,0.03,0.92,0.45","326,95",6305,Playstead Rd @ Madison St,MEDFORD,176,339200,Point,769,94120,2
"342202,342201,341800,341600,341500,341400,341300,342300","0.06,0.21,0.15,0.06,0.97,0.65,0.25,0.01",104,5345,Ferry St opp Clayton St,MALDEN,165,341500,Point,2762,61195,2
"341901,342102,342202,342201,341800,341500,341400","0.02,0.08,0.99,0.38,0.61,0.54,0.03",105,5385,Newland St @ Bryant St,MALDEN,165,341800,Point,1954,56348,2
"341102,341600,341500,341400,341300,341200","0.01,0.06,0.53,0.65,0.68,0.07","99,106",5374,Main St @ Madison St,MALDEN,165,341400,Point,2679,59560,2
201100,0.37,439,6632,Wharf St @ Willow Rd,NAHANT,196,201100,Point,92,90741,2
"341901,342102,342202,342201,341800,341500,341400","0.02,0.08,0.99,0.38,0.61,0.54,0.03",105,5422,Newland St @ Bryant St,MALDEN,165,341800,Point,1954,56348,2
"341102,341600,341500,341400,341300,341200","0.01,0.07,0.53,0.64,0.68,0.07","99,106",5454,Main St @ Eastern Ave,MALDEN,165,341400,Point,2679,59566,2
201100,0.34,439,6634,Wharf St @ Walton Rd,NAHANT,196,201100,Point,85,90741,2
"356602,356500,356400,356601,356702","0.54,0.19,0.06,0.53,0.01","77,79",2291,Massachusetts Ave opp Appleton St,ARLINGTON,10,356602,Point,798,112258,2
"341102,340100,341200,340000,339900","0.23,0.24,0.36,0.60,0.60","101,325,95,100",5333,Salem St @ Fellsway Garage,MEDFORD,176,339900,Point,1586,78331,2
"341901,342102,342202,341800","0.35,0.51,0.84,0.43",109,5523,Broadway @ Estes St,EVERETT,93,342202,Point,1035,55880,2
"356300,356400,356601,356702,339200","0.00,0.45,0.00,0.08,0.05",350,8272,Mystic St @ Columbia Rd,ARLINGTON,10,356400,Point,424,132520,3
"341102,341400,340100,341300,341200,340000,339900","0.51,0.01,0.01,0.30,0.92,0.00,0.12",108,9056,Highland Ave @ Charles St,MALDEN,165,341200,Point,2449,60776,2
"356602,356500,356400,356601,356702","0.56,0.20,0.05,0.52,0.00","77,79",2251,Massachusetts Ave @ Appleton St,ARLINGTON,10,356602,Point,796,112488,2
"341102,341600,341400,341300,341200","0.28,0.00,0.28,0.64,0.62",97,45327,Commercial St @ Charles St,MALDEN,165,341300,Point,2523,57515,2
"170400,170502,170501","0.28,0.26,0.52","439,411,442,449,448,000",4855,N Shore Rd @ York St,REVERE,248,170501,Point,766,48018,2
"337102,336402,336401,336100","0.21,0.36,0.04,0.07",132,15999,Wyoming Ave @ Fellsway E,STONEHAM,284,337102,Point,525,88334,2
"207200,207100,207000","0.59,0.49,0.45","439,441,442",4704,Lynnway @ Commercial St,LYNN,163,207200,Point,507,38419,1
"337102,336402,336401,336100","0.21,0.35,0.04,0.07",132,15979,Wyoming Ave @ Fellsway E,STONEHAM,284,337102,Point,515,88459,2
"336300,336200","0.37,0.21",131,9089,184 Laurel St,MELROSE,178,336300,Point,439,124529,2
"336300,336200","0.37,0.21",131,5918,183 Laurel St,MELROSE,178,336300,Point,439,124529,2
"336402,336401,336300,336200,336100","0.50,0.12,0.12,0.13,0.16",131,5929,Upham St @ Main St,MELROSE,178,336300,Point,952,94177,2
"208400,336300,336200","0.00,0.37,0.21",131,9088,Laurel St @ Highview Ave,MELROSE,178,336300,Point,439,124529,2
"208400,336300,336200","0.00,0.37,0.21",131,5919,229 Laurel St,MELROSE,178,336300,Point,439,124529,2
"336402,336401,336300,336200,336100","0.50,0.12,0.12,0.13,0.17","136,131,137,106",9201,Main St @ Essex St,MELROSE,178,336402,Point,962,94301,2
"208102,207200,207100,205800,205700","0.00,0.33,0.52,0.74,0.16","450,455,424,434,442,000,000,000,000",4491,Western Ave @ Ida St,LYNN,163,205800,Point,800,57712,2
"208300,208102,205800,205700,205600,208200,208101","0.02,0.07,0.00,0.07,0.04,0.06,0.44",428,7609,Winter St @ Chestnut St,SAUGUS,262,208101,Point,214,74976,2
"208300,208102,205700,205600,208200,208101","0.02,0.07,0.07,0.04,0.06,0.44",428,7464,Winter St @ Chestnut St,SAUGUS,262,208101,Point,214,74976,2
"208102,207200,207100,205800,205700","0.00,0.33,0.53,0.74,0.16","450,455,424,456,434,000,000,000,000",45211,Western Ave opp Ida St,LYNN,163,205800,Point,806,57667,2
"208400,336300,336200","0.00,0.36,0.20",131,5920,Laurel St @ Sycamore Rd,MELROSE,178,336300,Point,424,124473,2
"338300,338200,338100,338500","0.32,0.36,0.08,0.13",134,6951,Main St @ Lake St,WINCHESTER,344,338300,Point,233,137012,3
"208300,208102,205800,205700,205600,208200,208101","0.02,0.07,0.03,0.12,0.05,0.04,0.39",426,7389,Lincoln Ave @ Wendell St,SAUGUS,262,208101,Point,219,74653,2
"208400,336300,336200","0.01,0.36,0.20",131,9087,Waverly Ave @ Laurel St,MELROSE,178,336300,Point,429,124141,2
"170300,208400,208200,208101","0.00,0.05,0.43,0.03","429,430",7559,Essex St opp Vine St,SAUGUS,262,208200,Point,193,73673,2
"208102,208200,208101","0.00,0.45,0.29",430,7510,Central St opp Assembly Ave,SAUGUS,262,208200,Point,265,72638,2
"208102,208200,208101","0.00,0.45,0.28",430,7570,Central St @ Assembly Dr,SAUGUS,262,208200,Point,262,72576,2
"170300,208400,208200,208101","0.00,0.05,0.43,0.02",430,7558,Vine St @ Essex St,SAUGUS,262,208200,Point,189,73603,2
"359300,360100,360200,361300","0.00,0.53,0.02,0.00","76,62",86180,Hanscom Field Dr @ Old Bedford Rd,LINCOLN,157,360100,Point,38,99238,2
"208300,208102,205800,205700,205600,208200,208101","0.02,0.07,0.02,0.14,0.06,0.04,0.37",426,7440,60 Lincoln Ave,SAUGUS,262,208102,Point,214,74415,2
"338300,338200,338100,338500","0.31,0.39,0.09,0.12",134,9113,Main St @ Lake St,WINCHESTER,344,338200,Point,239,136011,3
"208300,208102,205700,205600,208200,208101","0.03,0.06,0.05,0.04,0.09,0.43",428,7608,Winter St opp Stocker St,SAUGUS,262,208101,Point,217,74560,2
"359300,360100,360200,361300","0.00,0.53,0.02,0.00","76,62",86178,Hanscom Field Dr @ Old Bedford Rd,LINCOLN,157,360100,Point,38,99238,2
"207200,207100,207000,206900,206800","0.37,0.05,0.88,0.05,0.01","439,442,449,448,441",4746,Lynnway opp Shepard St,LYNN,163,207000,Point,318,31377,1
"208300,208102,205700,205600,208200,208101","0.03,0.06,0.05,0.04,0.09,0.43",428,7465,Winter St @ Stocker St,SAUGUS,262,208101,Point,217,74560,2
"207200,207100,207000,206900,206800","0.37,0.07,0.89,0.04,0.01","439,441,442",4703,Lynnway @ Shepard St,LYNN,163,207000,Point,325,31690,1
"207000,206900,206700,201100","0.06,0.81,0.38,0.04",439,6607,Lynnway Rotary @ Nahant Rd,LYNN,163,201100,Point,735,30475,0
"170300,208400,208200,208101","0.00,0.05,0.45,0.02","429,430",7522,Vine St @ Crescent Ave,SAUGUS,262,208200,Point,197,73454,2
"336402,336401,336300,336200,336100","0.15,0.03,0.21,0.29,0.09",131,5927,Upham St @ Bellevue Ave,MELROSE,178,336200,Point,633,113254,2
"207200,207100,207000,206900,206800,206100","0.29,0.00,0.88,0.22,0.08,0.03","439,442,449,448,441",4747,Lynnway @ Blossom St,LYNN,163,207200,Point,449,29234,0
"338300,333100,333300,333200,338400","0.22,0.10,0.01,0.02,0.11",350,8256,354 Cambridge St,WINCHESTER,344,338400,Point,96,139143,3
"359300,360100,358600","0.01,0.12,0.19",76,85231,Lincoln Lab,LEXINGTON,155,358600,Point,109,151393,3
"359300,360100,358600","0.00,0.02,0.23","76,62",86122,Wood St @ Bates Rd,LEXINGTON,155,358600,Point,123,179158,3
"358700,358600","0.04,0.20",62,7907,Bedford St @ Reed St,LEXINGTON,155,358600,Point,113,185877,3
"208300,208102,205700,205600,208200,208101","0.04,0.03,0.02,0.02,0.17,0.41",428,7607,Winter St @ Johnson Rd,SAUGUS,262,208101,Point,226,74511,2
"208102,207200,207100,207000,206000,205900,205800,205700","0.00,0.31,0.76,0.00,0.00,0.01,0.82,0.17",426,7453,Burns St @ Western Ave,LYNN,163,205800,Point,988,57576,2
"358700,358600","0.04,0.20",62,8442,Bedford St @ Larchmont Ln,LEXINGTON,155,358600,Point,113,185877,3
"208102,207200,207100,207000,206000,205900,205800,205700","0.00,0.31,0.78,0.00,0.00,0.01,0.82,0.16","450,455,424,434,442,000,000,000",4490,Western Ave @ Burns St,LYNN,163,207200,Point,997,57387,2
"338300,333100,333300,333200,338400","0.21,0.10,0.01,0.02,0.11",350,1675,353 Cambridge St,WINCHESTER,344,338400,Point,95,139218,3
"203100,202200,202101,204102","0.19,0.29,0.20,0.01","449,448,441,442",4779,Humphrey St @ Beach Bluff Ave,SWAMPSCOTT,291,202200,Point,258,140410,3
"333100,332400,332200,333200","0.08,0.06,0.07,0.07","354,350",8243,Cambridge St opp Ray Ave,BURLINGTON,48,332200,Point,56,91423,2
"337201,337300,337102,337101,337202","0.04,0.26,0.02,0.22,0.13","325,132",15992,Main St opp Common St,STONEHAM,284,337300,Point,163,93447,2
"337202,333502,333400","0.00,0.00,0.41",354,49903,42 Central St,WOBURN,347,333400,Point,98,91756,2
"333502,333300,333200,333501,333400","0.69,0.18,0.02,0.00,0.11",354,49915,108 Montvale Ave,WOBURN,347,333502,Point,146,83775,2
"359100,359300,358700,358600","0.09,0.00,0.09,0.00",62,7895,Great Rd opp Masardis St,BEDFORD,23,359100,Point,33,154582,3
"333502,333300,333200,333501,333400","0.69,0.18,0.02,0.01,0.12",354,49828,Montvale Ave @ Eastern Ave,WOBURN,347,333502,Point,151,84037,2
"202101,204701,204102,202102","0.14,0.01,0.03,0.57","459,455",6152,Essex St @ Stetson Ave,SWAMPSCOTT,291,202102,Point,402,89060,2
"333502,333300,333200,333501,333400","0.60,0.18,0.13,0.02,0.03",134,8870,466 Main St opp Union St,WOBURN,347,333502,Point,135,82551,2
"203100,202200,202101,204102,202102","0.01,0.07,0.55,0.10,0.23","448,441",4875,Opp 383 Paradise Rd,SWAMPSCOTT,291,202102,Point,357,105582,2
"359100,359300,358700,358600","0.09,0.00,0.09,0.00",62,8454,Great Rd @ Masardis St,BEDFORD,23,359100,Point,33,154582,3
"203100,202200,202101,204102,202102","0.01,0.07,0.55,0.11,0.23","448,441",4770,383 Paradise Rd,SWAMPSCOTT,291,202102,Point,361,105246,2
"202101,204701,204102,202102","0.14,0.01,0.03,0.57","459,455",6130,Essex St @ Stetson Ave,SWAMPSCOTT,291,202102,Point,402,89060,2
"337201,337300,337102,337101,337202","0.05,0.24,0.02,0.23,0.14","325,132",25986,Main St @ Pleasant St,STONEHAM,284,337300,Point,162,93303,2
"205500,205300,205200,205100","0.33,0.10,0.84,0.04","436,434",7256,Broadway @ Carter Rd,LYNN,163,205200,Point,633,59445,2
"333100,332400,332200,333200","0.07,0.07,0.08,0.06","354,350",16881,26 Cambridge St @ Cafe Escadrille,BURLINGTON,48,332200,Point,58,92289,2
"206400,206300,206200,205300,205200,205100","0.08,0.42,0.00,0.01,0.56,0.45","424,450",4535,Western Ave @ Chatham St,LYNN,163,205200,Point,763,68455,2
208300,0.26,429,6730,Walnut St @ Birchwood Ave,SAUGUS,262,208300,Point,51,78457,2
208300,0.26,429,6716,Walnut St opp Birchwood Ave,SAUGUS,262,208300,Point,51,78457,2
"206400,206300,205200,205100,202102","0.82,0.28,0.04,0.45,0.08","424,456",7218,Eastern Ave @ Oakwood Ave,LYNN,163,205100,Point,918,70699,2
"206400,206300,205200,205100,202102","0.82,0.28,0.04,0.46,0.08","424,456",6848,Eastern Ave @ Alden St,LYNN,163,205100,Point,923,70808,2
"206400,206300,206200,205300,205200,205100","0.08,0.40,0.00,0.01,0.55,0.47","424,450",4479,Western Ave @ Chatham St,LYNN,163,205100,Point,757,68881,2
"333502,333300,333501,333400","0.61,0.09,0.02,0.17",354,4982,Bow St @ Montvale Ave,WOBURN,347,333502,Point,127,85977,2
"333502,333300,333501,333400","0.61,0.09,0.02,0.17",354,49914,Bow St @ Montvale Ave,WOBURN,347,333502,Point,127,85977,2
"203100,202200,202101,204102","0.23,0.25,0.15,0.02","449,448,441,442",4861,Humphrey St @ Crossman Ave,SWAMPSCOTT,291,202200,Point,253,142120,3
"205500,205300,205200,205100","0.31,0.14,0.79,0.04","436,434",7295,Broadway opp Virginia Terr,LYNN,163,205200,Point,609,60981,2
"335301,335400,335200","0.12,0.46,0.00","136,137",9188,Main St @ Greenwood Plaza,WAKEFIELD,305,335400,Point,277,106834,2
"205500,205300,205200,205100","0.30,0.14,0.79,0.04","436,434",7257,Broadway @ Virginia Terr,LYNN,163,205200,Point,604,61063,2
"333100,332400,332200,333200","0.06,0.08,0.08,0.04","354,350",8242,Cambridge St @ Lincoln Knoll Ln,BURLINGTON,48,332200,Point,56,93430,2
"203100,202200,202101,204102,202102","0.02,0.06,0.52,0.15,0.20","448,441",4874,Paradise Rd @ Swampscott Mall,SWAMPSCOTT,291,202101,Point,356,104401,2
"335301,335400,337102,337101,335200","0.13,0.45,0.00,0.00,0.00","136,137",9242,Main St @ Oak St,WAKEFIELD,305,335400,Point,278,106356,2
"333100,332400,332200,333200","0.05,0.08,0.08,0.04","354,350",1689,Cambridge St opp Lincoln Knoll Ln,BURLINGTON,48,332400,Point,54,93434,2
"203100,202200,202101,204102,202102","0.08,0.13,0.47,0.13,0.08","448,441,442",14868,Salem St @ Tedesco Golf Course,SWAMPSCOTT,291,202200,Point,316,114478,2
"333100,332400,332200","0.00,0.17,0.02",354,18253,Van De Graaff Dr @ Hyatt,BURLINGTON,48,332400,Point,40,94050,2
"202101,204701,204102,202102","0.08,0.02,0.07,0.53","459,455",6153,Essex St @ Eastman Ave,SWAMPSCOTT,291,202102,Point,386,85998,2
"202101,204701,204102,202102","0.07,0.02,0.08,0.52","459,455",6129,Opp 399 Essex St,SWAMPSCOTT,291,202102,Point,382,85430,2
"203100,202200,202101,204102,202102","0.03,0.06,0.47,0.19,0.18","448,441",4873,500 Paradise Rd,SWAMPSCOTT,291,202102,Point,355,103563,2
"205500,205300,205200,205100","0.27,0.21,0.71,0.04","436,434",7258,Broadway opp Hudson St,LYNN,163,205200,Point,566,63860,2
"203100,202200,202101,204102","0.26,0.23,0.11,0.04","449,448,441,442",4781,Humphrey St @ Seaview Ave,MARBLEHEAD,168,203100,Point,259,142357,3
"203100,202200,202101,204102","0.26,0.23,0.11,0.04","449,448,441,442",14860,Humphrey St @ Winthrop Ave,MARBLEHEAD,168,203100,Point,259,142357,3
"368102,368101,368901","0.21,0.32,0.00","34E,170,70A",7788,Lake St opp Shore Rd,WALTHAM,308,368102,Point,124,115179,2
"170400,170601,160502,170702,170501,981502,170701","0.01,0.39,0.00,0.85,0.01,0.43,0.64",119,5823,Revere Beach Pkwy @ Hillside Ave,REVERE,248,170701,Point,2152,44121,2
"342500,342400,342300","0.30,0.41,0.23","99,106,105",5404,Main St @ West St,EVERETT,93,342400,Point,1181,60807,2
"368102,368101,369000,368901","0.08,0.19,0.02,0.24","34E,70A",8931,Lexington St opp Brookway Rd,WALTHAM,308,368101,Point,224,97931,2
"354900,356300,356100,356702,356701,350700,355000","0.07,0.15,0.81,0.00,0.66,0.22,0.55","79,77,350",2266,Massachusetts Ave @ Milton St,ARLINGTON,10,356701,Point,2666,104545,2
"354900,354800,350900,350800,350500,356300,356100,356701,350700,350600,339500,339400,355000","0.01,0.02,0.02,0.97,0.67,0.07,0.02,0.18,0.68,0.80,0.05,0.06,0.61","89,87,88",2576,Broadway @ Weston Ave,SOMERVILLE,274,350700,Point,4928,114630,2
"342500,342400,342300","0.50,0.37,0.21","97,112,109,104,110",5560,Broadway @ Gladstone St,EVERETT,93,342400,Point,1344,60614,2
"342500,342400,342300","0.51,0.37,0.21","97,112,109,104,110",5565,Broadway @ Gladstone St,EVERETT,93,342400,Point,1356,60607,2
"170100,160400,160501,160602,160601,342101,342600,342400","0.00,0.20,0.63,0.84,0.47,0.35,0.74,0.01",111,5596,Washington Ave @ Revere Beach Pkwy,CHELSEA,57,160602,Point,2665,57749,2
"368102,368101","0.22,0.30","34E,170,70A",7787,Lake St @ Seminole Ave,WALTHAM,308,368102,Point,119,115454,2
"350104,350103,339802,339801,339700","0.07,0.14,0.55,0.19,0.12",134,49156,Commercial St. @ Mystic Valley Pkwy,MEDFORD,176,339802,Point,852,88768,2
"368102,368101","0.22,0.30","34E,170,70A",8932,Lake St @ Seminole Ave,WALTHAM,308,368101,Point,119,115454,2
"342500,342400,342300","0.30,0.40,0.28","99,106,105",5405,Main St @ Elmwood St,EVERETT,93,342400,Point,1214,61130,2
"354900,356300,356100,356702,356701,350700,355000","0.04,0.17,0.82,0.01,0.70,0.19,0.50","79,77,350",2276,Massachusetts Ave @ Trowbridge St,ARLINGTON,10,356701,Point,2574,105223,2
"356100,357100,356702","0.04,0.57,0.34","84,76,62,67",2476,Lake St @ Milton St,BELMONT,26,357100,Point,661,117787,2
"170400,170601,160502,170702,170501,981502,170701","0.01,0.48,0.01,0.83,0.01,0.38,0.52",119,5806,Revere Beach Pkwy @ Green St,REVERE,248,170701,Point,2129,45513,2
"160400,160602,342101,342201,342600,342500,342400","0.11,0.03,0.17,0.00,0.97,0.83,0.17",112,5640,Chelsea St @ S Ferry St,EVERETT,93,342500,Point,2103,60990,2
"356100,357100,356702","0.03,0.57,0.34",78,2351,Lake St opp Milton St,BELMONT,26,357100,Point,653,117615,2
"350104,339802,339700,339600","0.09,0.22,0.83,0.36",95,2895,Opp 326 Mystic Ave,MEDFORD,176,339700,Point,1483,76796,2
"160400,160602,342101,342201,342600,342500,342400","0.11,0.03,0.18,0.00,0.98,0.83,0.16",110,5558,Ferry St @ Chelsea St,EVERETT,93,342500,Point,2103,60959,2
"350104,339802,339700,339600","0.09,0.23,0.83,0.34",95,41883,326 Mystic Ave,MEDFORD,176,339700,Point,1460,76823,2
"368102,368101","0.24,0.28","34E,170,70A",7786,Lake St @ Hibiscus Ave,WALTHAM,308,368101,Point,114,115849,2
"368102,368101","0.24,0.28","34E,170,70A",8918,Lake St @ Hibiscus Ave,WALTHAM,308,368101,Point,114,115849,2
"160400,160602,342101,342201,342600,342500,342400,342300","0.03,0.00,0.11,0.01,0.87,0.86,0.21,0.01","112,110",5639,137 Chelsea St opp Mead St,EVERETT,93,342500,Point,2001,61346,2
"160400,342101,342201,342600,342500,342400,342300","0.03,0.11,0.01,0.86,0.87,0.21,0.01","112,110",5691,Chelsea St @ Mead St,EVERETT,93,342500,Point,2008,61318,2
"339802,339801,339900,342400","0.09,0.80,0.00,0.16","97,112,99,106,110",6569,Corporation Way,MEDFORD,176,339801,Point,1185,86604,2
"339802,339801,339900,342400","0.09,0.80,0.00,0.16","134,90,108,100",9318,Corporation Way after bridge,MEDFORD,176,339801,Point,1185,86604,2
"160400,160602,342101,342201,342600,342500,342400","0.09,0.03,0.24,0.00,0.99,0.85,0.16",110,15566,19 Ferry St,EVERETT,93,342500,Point,2170,60647,2
"170100,160400,160501,160602,160601,342101,342600,342400","0.02,0.14,0.52,0.93,0.51,0.42,0.67,0.01",111,5626,Sagamore Ave @ Washington Ave,CHELSEA,57,160602,Point,2634,57912,2
"170100,160400,160501,160602,160601,342101,342600,342400","0.01,0.15,0.51,0.92,0.48,0.44,0.71,0.01",111,5595,Sagamore Ave @ Washington Ave,CHELSEA,57,160602,Point,2638,57924,2
"350400,350300,339802,350600,339700,339600,339500","0.25,0.09,0.00,0.02,0.68,0.91,0.15","101,80",5311,Main St @ Harvard St,MEDFORD,176,339600,Point,2931,84702,2
"354900,354800,350800,350500,356300,356100,356701,350700,350600,339500,339400,355000","0.00,0.00,0.79,0.37,0.15,0.05,0.25,0.75,0.65,0.04,0.09,0.54","89,87,88",2575,Broadway @ Garrison Ave,SOMERVILLE,274,350700,Point,4480,110850,2
"356100,357100,356702","0.01,0.56,0.35","84,76,62,67",2475,Lake St @ Pleasant St,BELMONT,26,357100,Point,642,117134,2
"356100,357100,356702","0.01,0.55,0.36",78,12352,Lake St @ Pleasant St,BELMONT,26,357100,Point,647,117007,2
"368102,368101","0.24,0.27","34E,170,70A",7785,Lake St @ Lincoln St,WALTHAM,308,368102,Point,111,115942,2
"368102,368101","0.24,0.27","34E,170,70A",8919,Lake St @ Lincoln St,WALTHAM,308,368102,Point,111,115942,2
"350800,350500,356300,356100,356701,350700,350600,339500,339400,355000","0.76,0.34,0.16,0.05,0.26,0.76,0.63,0.04,0.09,0.52","89,87,88",2715,Broadway @ Belknap St,SOMERVILLE,274,350700,Point,4418,110251,2
"350500,350400,350700,350600,339700,339600,339500,339400","0.67,0.41,0.05,0.97,0.02,0.67,0.41,0.03","94,96,80",2406,College Ave @ Dearborn Rd,SOMERVILLE,274,350400,Point,4835,114169,2
"350104,339802,339700,339600,339500","0.04,0.22,0.89,0.37,0.00",95,2894,Mystic Ave @ Bonner Ave,MEDFORD,176,339700,Point,1471,77285,2
"350400,350300,339802,350600,339700,339600,339500","0.24,0.07,0.01,0.02,0.68,0.91,0.16","101,80",5296,Main St @ Harvard St,MEDFORD,176,339600,Point,2898,84538,2
"356100,357100,356702","0.00,0.57,0.35","84,76,62,78",2331,East Service Rd @ Pleasant St,BELMONT,26,357100,Point,639,116998,2
"342202,342201,341800,341600,341500,341400,341300","0.00,0.06,0.09,0.09,0.96,0.64,0.39",104,5363,Ferry St @ Holyoke St,MALDEN,165,341500,Point,2777,61011,2
"341102,341600,341500,341400,341300,341200","0.01,0.07,0.55,0.61,0.68,0.07","104,105",5365,Eastern Ave @ Main St,MALDEN,165,341300,Point,2661,59452,2
"341102,341600,341400,341300,341200","0.29,0.00,0.27,0.64,0.62","97,108",45417,Commercial St @ Charles St,MALDEN,165,341300,Point,2522,57423,2
"358100,358300","0.37,0.00",76,2943,48 Pleasant St,LEXINGTON,155,358100,Point,122,175313,3
"356400,356601,356702","0.37,0.28,0.12",67,7981,Symmes Circle @ Symmes Rd,ARLINGTON,10,356400,Point,520,116125,2
"170400,170300,170200","0.07,0.39,0.30","411,119",6274,Malden St opp Derby Rd,REVERE,248,170300,Point,562,60771,2
201100,0.36,439,6633,Wharf St opp Desmond Dr,NAHANT,196,201100,Point,90,90741,2
"170400,170502,170501","0.29,0.27,0.51","439,441,442",4713,N Shore Rd @ York St,REVERE,248,170501,Point,772,48102,2
"341901,342102,342202,341800","0.37,0.48,0.79,0.45",109,5482,990 Broadway opp Grover St,MALDEN,165,341800,Point,1017,55789,2
