STOP_ID,TOWN,STOP_NAME,impacted_g,proportion,proporti_1,income,income_lev,impacted_p,geometry,route_ids
339,BOSTON,Dorchester Ave @ King St,"25025100800,25025100601,25025100500,25025100400,25025092300,25025092200,25025092000,25025100700,25025092101","0.14,0.75,0.46,0.01,0.05,0.94,0.11,0.01,0.27","0.12,0.20,0.19,0.00,0.01,0.27,0.03,0.00,0.17",63530,2,3622,POINT (236073.8281000033 893588.2782000005),"15,215,18"
5251,BOSTON,1467 Centre St opp Hewlett St,"25025110607,25025130200,25025110601,25025110502,25025110501,25025981000","0.79,0.03,0.68,0.05,0.08,0.02","0.45,0.02,0.47,0.02,0.02,0.01",106726,2,1219,POINT (229798.8772 893589.3608999997),"38,35"
8476,NEWTON,Sawmill Brook Pkwy @ McCarthy Rd,"25025130100,25017374000,25017373900","0.16,0.21,0.05","0.36,0.54,0.11",124162,2,248,POINT (226073.7758999988 893590.0419999994),52
8554,NEWTON,Sawmill Brook Pkwy @ McCarthy Rd,"25025130100,25017374000,25017373900","0.16,0.21,0.05","0.36,0.54,0.11",124162,2,248,POINT (226073.7758999988 893590.0419999994),52
5221,BOSTON,Centre St @ Hewlett St,"25025110607,25025130200,25025110601,25025110502,25025110501,25025981000","0.79,0.02,0.68,0.05,0.07,0.02","0.46,0.02,0.48,0.02,0.02,0.01",106760,2,1208,POINT (229803.4284000024 893594.2003000006),"38,35"
81651,NEWTON,Walnut St @ Washington Pk,"25017373700,25017374500,25017374400,25017373400,25017373300,25017373200","0.08,0.03,0.07,0.76,0.44,0.00","0.10,0.03,0.14,0.45,0.28,0.00",142777,3,484,POINT (224157.9996000007 899881.0346000008),59
7624,NEWTON,Washington St @ Highland St,"25017374700,25017374600,25017374500,25017374400","0.03,0.43,0.38,0.13","0.04,0.35,0.34,0.26",142774,3,377,POINT (222445.7898000032 899884.4455000013),"553,554"
11809,BROOKLINE,Mountfort St @ Carlton St,"25021400200,25021400100,25025010204,25025010104,25025010103,25025000803,25017353300,25017353200,25017353102,25025010300,25025981501,25025981800,25025010203","0.17,0.82,0.98,0.03,0.90,0.08,0.12,0.16,0.10,0.06,0.08,0.04,0.03","0.04,0.35,0.12,0.00,0.12,0.05,0.03,0.04,0.04,0.01,0.04,0.02,0.01",74907,2,5618,POINT (232248.8553000018 899887.1730000004),"47,747"
920,BOSTON,Cambridge St @ Washington St,"25025000504,25025000701,25025000602,25025000601,25025000402,25025000401,25025000202,25025000100","0.02,0.04,0.69,0.88,0.37,0.84,0.84,0.00","0.00,0.00,0.20,0.21,0.15,0.18,0.25,0.00",70399,2,4409,POINT (228824.6699000001 899891.25),"57A,66,57,51,503,501"
174,BOSTON,Ring Rd @ Boylston St,"25025010405,25025010404,25025010801,25025010702,25025010802,25025010104,25025010701,25025010600,25025010500,25025981501,25025070800,25025070700,25025070600,25025070300,25025010403,25025010203","0.02,0.06,0.74,0.86,1.00,0.17,1.00,1.00,1.00,0.09,0.35,1.00,0.66,0.32,0.78,0.03","0.00,0.00,0.05,0.13,0.08,0.02,0.10,0.17,0.10,0.04,0.03,0.08,0.04,0.05,0.03,0.01",100644,2,11689,POINT (234555.5068999976 899892.678199999),9
1084,BOSTON,Chestnut Hill Ave @ Washington St,"25025000302,25025000602,25025000601,25025000402,25025000401,25025000202,25025000201","0.07,0.35,0.64,0.57,0.66,0.94,0.25","0.02,0.10,0.16,0.23,0.14,0.28,0.07",75713,2,3740,POINT (228554.1972000003 899893.5014999993),"86,51"
1242,BOSTON,Tremont St @ Charles St S,"25025010801,25025010702,25025010600,25025981700,25025070700,25025070600,25025070500,25025070300,25025070200,25025070101,25025061200,25025070402,25025071201","0.00,0.45,0.16,0.72,0.36,0.27,0.42,1.00,1.00,0.37,0.01,1.00,0.20","0.00,0.07,0.03,0.12,0.03,0.02,0.06,0.17,0.13,0.19,0.01,0.13,0.04",71896,2,8187,POINT (235719.0878999978 899895.9457999989),43
972,BOSTON,Washington St @ Waldo Terr,"25025000302,25025000602,25025000601,25025000402,25025000401,25025000202,25025000201","0.02,0.49,0.76,0.49,0.75,0.95,0.10","0.01,0.15,0.18,0.20,0.16,0.28,0.03",73171,2,4001,POINT (228673.5151999965 899896.8753999993),"57A,66,57,51,503,501"
919,BOSTON,Washington St opp Waldo Terr,"25025000302,25025000602,25025000601,25025000402,25025000401,25025000202,25025000201","0.02,0.47,0.74,0.50,0.73,0.96,0.12","0.01,0.14,0.18,0.20,0.16,0.28,0.03",73475,2,3951,POINT (228658.0942000002 899898.0927999988),"65,57A,66,57,51,503,501"
974,BOSTON,Washington St @ Foster St,"25025000302,25025000301,25025000602,25025000601,25025000402,25025000401,25025000202,25025000201","0.33,0.00,0.08,0.38,0.70,0.31,0.85,0.62","0.10,0.00,0.02,0.09,0.28,0.07,0.25,0.18",82042,2,3005,POINT (228242.5775000006 899900.5628000014),"57A,66,57,503,501"
917,BOSTON,Washington St @ Foster St,"25025000302,25025000301,25025000602,25025000601,25025000402,25025000401,25025000202,25025000201","0.31,0.00,0.09,0.39,0.69,0.34,0.87,0.60","0.10,0.00,0.03,0.09,0.27,0.07,0.26,0.18",81700,2,3058,POINT (228261.6643999964 899900.8332999982),"57A,66,57,503,501"
146,BOSTON,Arlington St @ Isabella St,"25025010801,25025010702,25025010600,25025981700,25025070700,25025070600,25025070500,25025070300,25025070200,25025070101,25025070402,25025020101,25025071201","0.28,0.84,0.41,0.72,0.75,0.51,0.52,1.00,1.00,0.12,0.89,0.02,0.11","0.02,0.12,0.07,0.12,0.06,0.03,0.08,0.17,0.13,0.06,0.12,0.00,0.02",79037,2,9360,POINT (235473.1292999983 899902.9013999999),9
899,BOSTON,Kenmore Station Busway,"25025010405,25025010404,25025010204,25025010802,25025010104,25025010103,25017353102,25025010701,25025010408,25025010500,25025981501,25025981800,25025010403,25025010203","0.12,0.04,0.67,0.41,1.00,0.71,0.05,0.22,1.00,0.07,0.11,0.14,0.65,0.86","0.02,0.00,0.08,0.03,0.14,0.09,0.02,0.02,0.02,0.01,0.05,0.08,0.03,0.15",42867,2,8809,POINT (233305.0917999968 899904.7578999996),"65,57A,57,19,9,60,22,8"
918,BOSTON,Washington St @ Chestnut Hill Ave,"25025000302,25025000602,25025000601,25025000402,25025000401,25025000202,25025000201","0.10,0.28,0.59,0.59,0.58,0.95,0.35","0.03,0.08,0.14,0.24,0.12,0.28,0.10",77134,2,3579,POINT (228493.3434000015 899906.7503000014),"57A,66,57,503,501"
973,BOSTON,Washington St @ Market St,"25025000302,25025000602,25025000601,25025000402,25025000401,25025000202,25025000201","0.09,0.29,0.60,0.59,0.60,0.95,0.33","0.03,0.09,0.15,0.23,0.13,0.28,0.10",76712,2,3614,POINT (228506.5151999965 899906.8128000014),"57A,66,57,503,501"
7625,NEWTON,Washington St @ Chestnut St,"25017374700,25017374600,25017374500,25017374400","0.01,0.37,0.41,0.15","0.01,0.31,0.37,0.31",145356,3,360,POINT (222617.0961999968 899909.3513999991),"553,554"
17096,BOSTON,Congress @ World Trade Center Sta,"25025981202,25025061200,25025060600","0.15,0.16,0.82","0.11,0.14,0.51",116518,2,1781,POINT (237708.6284999996 899912.5874000005),"743,741"
941,BOSTON,Commonwealth Ave @ Blandford St,"25021400100,25025010405,25025010204,25025010104,25025010103,25017353102,25025010408,25025010300,25025981501,25025981800,25025010203","0.13,0.00,1.00,0.86,0.92,0.17,0.87,0.02,0.11,0.11,0.87","0.06,0.00,0.13,0.12,0.12,0.07,0.02,0.01,0.05,0.06,0.16",48234,2,7525,POINT (232988.6313999966 899918.4156000018),"57,57A"
7650,NEWTON,Washington St @ Watertown St,"25017374700,25017374600,25017374500,25017374400","0.01,0.40,0.41,0.13","0.02,0.34,0.37,0.28",143611,3,367,POINT (222560.7763999999 899919.4008000009),"553,554"
1035,BOSTON,Market St @ Washington St,"25025000302,25025000602,25025000601,25025000402,25025000401,25025000202,25025000201","0.06,0.35,0.66,0.55,0.62,0.96,0.28","0.02,0.10,0.16,0.22,0.13,0.28,0.08",75875,2,3710,POINT (228557.2512999997 899920.1224999987),86
76251,NEWTON,Washington St opp Armory St,"25017374600,25017374500,25017374400,25017373400,25017373300","0.12,0.43,0.21,0.02,0.09","0.10,0.39,0.45,0.01,0.05",151482,3,323,POINT (223083.7255000025 899920.3977000006),"553,554"
7649,NEWTON,Washington St @ Armory St,"25017374600,25017374500,25017374400,25017373400,25017373300","0.11,0.43,0.21,0.02,0.10","0.09,0.39,0.45,0.01,0.06",151315,3,323,POINT (223103.4679000005 899926.4156000018),"553,554"
971,BOSTON,Cambridge St @ Elko St,"25025000504,25025000701,25025000602,25025000601,25025000402,25025000401,25025000202,25025000100","0.05,0.15,0.75,0.94,0.27,0.77,0.78,0.03","0.01,0.02,0.22,0.23,0.11,0.16,0.23,0.02",69376,2,4624,POINT (228909.7008000016 899935.1253000014),"57A,66,57,51,503,501"
19201,BOSTON,Cambridge St opp Elko St,"25025000504,25025000701,25025000602,25025000601,25025000402,25025000401,25025000202,25025000100","0.05,0.15,0.75,0.94,0.27,0.77,0.78,0.03","0.01,0.02,0.22,0.23,0.11,0.16,0.23,0.02",69376,2,4624,POINT (228909.7008000016 899935.1253000014),"57A,66,57,51,503,501"
7834,NEWTON,Lexington St @ Auburndale Ave,"25017374700,25017374600,25017368400,25017374800","0.65,0.00,0.00,0.11","0.81,0.00,0.00,0.18",120945,2,353,POINT (220823.5568000004 899937.4882000014),"505,558"
1773,BROOKLINE,Mountfort St @ Lenox St,"25021400200,25021400100,25025010204,25025010104,25025010103,25025000803,25017353300,25017353200,25017353102,25025010300,25025981501,25025981800","0.31,0.81,0.78,0.00,0.79,0.12,0.19,0.22,0.10,0.01,0.07,0.02","0.08,0.35,0.10,0.00,0.11,0.07,0.04,0.05,0.04,0.00,0.03,0.01",78752,2,5556,POINT (232140.3831999972 899946.5654999986),"47,747"
951,BOSTON,Commonwealth Ave @ Silber Way,"25021400100,25025010204,25025010104,25025010103,25017353200,25017353102,25025010408,25025010300,25025981501,25025981800,25025010203","0.20,1.00,0.72,0.97,0.01,0.23,0.52,0.02,0.11,0.07,0.79","0.08,0.13,0.10,0.13,0.00,0.10,0.01,0.01,0.05,0.04,0.14",52645,2,7120,POINT (232895.2400999963 899953.1138999984),"57,57A"
8514,NEWTON,Centre St @ Hyde Ave,"25017373500,25017373400,25017373100","0.40,0.10,0.32","0.67,0.06,0.27",153872,3,373,POINT (225793.186999999 899953.4375),52
78205,NEWTON,Lexington St @ Freeman St,"25017374700,25017374600,25017368400,25017374800","0.66,0.01,0.00,0.11","0.82,0.00,0.00,0.17",120845,2,361,POINT (220830.7537999973 899956.8816),"505,558"
2046,WATERTOWN,Mt Auburn St @ Main St,"25017370202,25017370400,25017370102,25017370201,25017373200,25017373100","0.17,0.51,0.35,0.05,0.02,0.08","0.09,0.40,0.40,0.03,0.01,0.07",95341,2,987,POINT (226017.3835999966 901694.8957000002),71
1060,CAMBRIDGE,Magazine St @ Green St,"25017353101,25017353900,25017353800,25017353500,25017353400,25017353300,25017353200,25017353000,25017352900,25017352800,25017352500,25017352400","0.79,0.03,0.62,0.98,0.51,0.42,0.48,1.00,0.40,0.16,0.87,0.11","0.16,0.01,0.09,0.10,0.07,0.10,0.12,0.16,0.06,0.01,0.09,0.03",95219,2,9313,POINT (232585.2229999974 901705.4464999996),"83,91,64,701"
77378,WALTHAM,High St @ Hovey Rd,"25017374600,25017368700,25017368500,25017374500,25017368800,25017368600","0.24,0.95,0.28,0.12,0.08,0.34","0.20,0.35,0.07,0.11,0.07,0.20",89214,2,778,POINT (222372.7126000002 901709.2811000012),556
8178,WATERTOWN,Watertown Sq Terminal,"25017370202,25017370400,25017370102,25017370201,25017373200,25017373100","0.16,0.43,0.40,0.03,0.05,0.08","0.09,0.34,0.46,0.02,0.03,0.07",94056,2,972,POINT (225901.377700001 901711.8016999997),"71,70,59"
2444,CAMBRIDGE,Western Ave @ Green St,"25017353101,25017353900,25017353800,25017353700,25017353500,25017353400,25017353300,25017353200,25017353000,25017352900,25017352800,25017352500,25017352400","0.71,0.13,0.70,0.00,1.00,0.60,0.44,0.47,1.00,0.40,0.14,0.74,0.05","0.14,0.02,0.11,0.00,0.10,0.09,0.10,0.12,0.16,0.06,0.01,0.08,0.01",94402,2,9469,POINT (232518.0472000018 901712.3585000001),"70A,34E,70,64"
77521,WALTHAM,High St @ Cedar St,"25017374600,25017368700,25017368500,25017374500,25017368800,25017368600","0.24,0.95,0.30,0.12,0.08,0.34","0.20,0.35,0.07,0.11,0.07,0.20",89214,2,786,POINT (222366.139700003 901713.8968000002),556
2048,WATERTOWN,Mt Auburn St @ Main St,"25017370202,25017370400,25017370102,25017370201,25017373200,25017373100","0.19,0.52,0.34,0.06,0.01,0.07","0.10,0.41,0.39,0.04,0.01,0.06",95849,2,989,POINT (226048.3324000016 901717.3691999987),71
2832,BOSTON,N Washington St @ Thacher St,"25017352101,25025030400,25025030300,25025030200,25025030100,25025020200,25025040100,25025070101,25025040401,25025020303,25025020302,25025020301,25025040801,25025030500","0.03,1.00,0.74,1.00,1.00,0.07,0.27,0.00,0.15,0.95,0.52,0.39,0.01,1.00","0.01,0.05,0.25,0.03,0.04,0.00,0.03,0.00,0.03,0.21,0.02,0.05,0.00,0.09",111003,2,9671,POINT (236379.3383999988 901725.1206),"111,93,92"
76594,WALTHAM,Moody St @ Ash St,"25017374600,25017368700,25017368500,25017368400,25017368800,25017368600","0.12,0.24,0.97,0.06,0.00,0.74","0.10,0.09,0.24,0.12,0.00,0.45",80480,2,1012,POINT (221568.4790999964 901727.0115999989),"554,505,170,553"
102,CAMBRIDGE,Massachusetts Ave @ Prospect St,"25017353101,25017353800,25017353500,25017353400,25017353300,25017353200,25017353000,25017352900,25017352800,25017352500,25017352400","0.82,0.60,0.93,0.42,0.38,0.43,1.00,0.48,0.20,0.99,0.17","0.17,0.09,0.10,0.06,0.09,0.11,0.16,0.07,0.02,0.10,0.04",95982,2,9273,POINT (232634.7265999988 901738.7318999991),1
24485,CAMBRIDGE,Broadway opp Hampshire St,"25017353101,25017352102,25017353102,25017353000,25017352800,25017352700,25017352600,25017352500,25017352400,25017352300,25017352200","0.64,0.00,0.41,0.07,0.42,0.07,1.00,0.96,0.92,0.64,0.27","0.13,0.00,0.18,0.01,0.03,0.01,0.12,0.10,0.21,0.19,0.02",91535,2,6969,POINT (233663.3197999969 901744.7952000014),"64,68"
36479,BOSTON,Hyde Park Ave @ Southbourne Rd,"25025110607,25025110502,25025110401,25025110103,25025110301,25025981100,25025110201,25025981000","0.07,0.00,0.84,0.52,0.77,0.07,0.17,0.14","0.04,0.00,0.22,0.24,0.31,0.09,0.03,0.08",64460,2,1866,POINT (231491.6644999981 893319.2725000009),"33,32"
1869,BOSTON,31 Walter St opp Sheffield St,"25025110607,25025110601,25025110502,25025110501,25025110401,25025110103,25025981000","0.89,0.18,0.51,0.11,0.19,0.02,0.17","0.51,0.13,0.17,0.03,0.05,0.01,0.09",92904,2,1828,POINT (230236.5181000009 893319.4868000001),51
84791,NEWTON,Sawmill Brook Pkwy @ Walsh Rd,"25021403100,25025130100,25017374000","0.04,0.07,0.29","0.14,0.14,0.71",132341,3,228,POINT (225475.9869000018 893322.2278000005),52
8552,NEWTON,Sawmill Brook Pkwy @ Walsh Rd,"25021403100,25025130100,25017374000","0.04,0.07,0.28","0.14,0.15,0.71",132066,3,223,POINT (225483.3470000029 893322.634300001),52
8479,NEWTON,Sawmill Brook Pkwy @ Van Roosen Rd,"25021403100,25025130100,25017374000","0.03,0.09,0.28","0.11,0.20,0.69",129535,3,232,POINT (225585.7718999982 893332.1653999984),52
8551,NEWTON,Sawmill Brook Pkwy @ Van Roosen Rd,"25021403100,25025130100,25017374000","0.03,0.09,0.28","0.11,0.20,0.69",129535,3,232,POINT (225585.7718999982 893332.1653999984),52
31852,NEEDHAM,Highland Ave @ Dana Pl,"25021403500,25021457200","0.07,0.51","0.21,0.79",151269,3,255,POINT (221852.5218999982 893337.697900001),59
11735,BOSTON,Ames St @ Franklin Field Housing,"25025100500,25025100300,25025100200,25025100100,25025092400,25025092300,25025090100","0.23,0.39,0.83,0.88,0.57,0.29,0.00","0.10,0.09,0.14,0.45,0.17,0.05,0.00",36803,1,3088,POINT (234317.2265999988 893343.1528999992),29
455,BOSTON,Norfolk St @ Epping St,"25025100800,25025100601,25025100500,25025100400,25025100300,25025100200,25025100100,25025092400,25025092300,25025092200,25025092000,25025091900","0.00,0.03,0.99,0.27,0.20,0.06,0.14,0.09,0.92,0.53,0.07,0.02","0.00,0.01,0.42,0.08,0.05,0.01,0.07,0.03,0.16,0.15,0.02,0.01",49600,2,3470,POINT (235262.9526999965 893354.4998999983),26
8478,NEWTON,Sawmill Brook Pkwy @ Spiers Rd,"25021403100,25025130100,25017374000","0.02,0.12,0.27","0.08,0.25,0.67",127005,3,244,POINT (225701.9461999983 893354.8892999999),52
85511,NEWTON,Sawmill Brook Pkwy @ Spiers Rd,"25021403100,25025130100,25017374000","0.02,0.12,0.27","0.08,0.25,0.67",127005,3,244,POINT (225708.4086999968 893356.8889000006),52
638,BOSTON,Washington St @ Granfield Ave,"25025110607,25025110502,25025110401,25025110103,25025110301,25025110403,25025110201,25025981000","0.38,0.21,0.87,0.40,0.23,0.02,0.04,0.34","0.22,0.07,0.22,0.18,0.09,0.01,0.01,0.19",66781,2,1986,POINT (230990.2519000024 893361.1077000014),"50,37,34,70A,30,40,35,34E,51,36"
3083,BOSTON,Adams St opp Msgr. Lydon Way,"25025100800,25025100601,25025100500,25025092200,25025100700,25025100603,25025092101","0.22,1.00,0.15,0.09,0.25,0.23,0.31","0.19,0.27,0.06,0.03,0.15,0.10,0.20",74107,2,3149,POINT (236610.8684 893361.4776000008),"201,19"
3155,QUINCY,E Squantum @ Beechwood on the Bay,"25021417502,25021417501,25021417400,25021417300","0.08,0.30,0.25,0.44","0.04,0.13,0.19,0.38",91545,2,643,POINT (239376.1039000005 893363.2424999997),211
3137,QUINCY,E Squantum St opp Beechwood on the Bay,"25021417502,25021417501,25021417400,25021417300","0.08,0.30,0.26,0.44","0.04,0.13,0.19,0.39",91577,2,644,POINT (239377.8224000037 893369.3775000013),211
426,BOSTON,Talbot Ave @ Lithgow St,"25025100800,25025100601,25025100500,25025100400,25025100300,25025100200,25025100100,25025092400,25025092300,25025092200,25025092000,25025091900,25025092101","0.04,0.19,0.99,0.28,0.05,0.00,0.04,0.01,0.81,0.68,0.10,0.01,0.02","0.04,0.05,0.42,0.09,0.01,0.00,0.02,0.00,0.14,0.19,0.02,0.00,0.01",54253,2,3575,POINT (235466.3627000004 893372.3795999996),"22,45,23,26"
36495,BOSTON,Hyde Park Ave @ Dellmore Rd,"25025110607,25025110502,25025110401,25025110103,25025110301,25025981100,25025110201,25025981000","0.07,0.00,0.78,0.54,0.73,0.07,0.12,0.18","0.04,0.00,0.20,0.25,0.29,0.10,0.02,0.10",63307,2,1815,POINT (231488.186499998 893373.0051999986),"33,32"
3071,BOSTON,Neponset Ave @ Ashmont St,"25025100800,25025100601,25025100700,25025100603,25025092101","0.04,0.63,0.40,0.87,0.17","0.04,0.17,0.24,0.38,0.11",81634,2,1983,POINT (237248.0785999969 893375.4464999996),"201,210"
600,BOSTON,Washington St opp Granfield Ave,"25025110607,25025110502,25025110401,25025110103,25025110301,25025110403,25025110201,25025981000","0.37,0.20,0.86,0.42,0.23,0.02,0.04,0.36","0.21,0.07,0.22,0.19,0.09,0.01,0.01,0.20",65869,2,1986,POINT (231002.6557999998 893377.0905000009),"50,37,34,70A,30,40,35,34E,51,36"
8683,BOSTON,Adams St @ Msgr Lydon Way,"25025100800,25025100601,25025100500,25025092200,25025100700,25025100603,25025092101","0.22,1.00,0.15,0.11,0.23,0.22,0.32","0.19,0.27,0.06,0.03,0.14,0.10,0.21",73805,2,3168,POINT (236602.8856000006 893379.4662999995),"19,202"
5219,BOSTON,Centre St @ Bradfield Ave,"25025110607,25025130300,25025130200,25025130100,25025110601,25025110502,25025110501","0.65,0.01,0.12,0.00,0.54,0.11,0.36","0.38,0.01,0.08,0.00,0.38,0.04,0.12",105588,2,1291,POINT (229616.1332999989 893379.9710999988),"38,35"
371,BOSTON,Talbot Ave @ Centre St,"25025100800,25025100601,25025100500,25025100400,25025100300,25025100200,25025100100,25025092400,25025092300,25025092200,25025092000,25025091900,25025092101","0.03,0.15,0.99,0.26,0.08,0.01,0.07,0.03,0.86,0.66,0.11,0.02,0.01","0.02,0.04,0.42,0.08,0.02,0.00,0.03,0.01,0.15,0.19,0.03,0.00,0.01",52848,2,3563,POINT (235409.2541999966 893383.569600001),"22,45,23,26"
425,BOSTON,Talbot Ave @ Norfolk St,"25025100800,25025100601,25025100500,25025100400,25025100300,25025100200,25025100100,25025092400,25025092300,25025092200,25025092000,25025091900,25025092101","0.00,0.05,1.00,0.22,0.15,0.04,0.13,0.09,0.94,0.58,0.10,0.04,0.00","0.00,0.01,0.42,0.07,0.04,0.01,0.07,0.03,0.16,0.17,0.02,0.01,0.00",49822,2,3485,POINT (235288.4686999992 893395.7501999997),"22,45"
372,BOSTON,Talbot Ave @ Southern Ave,"25025100500,25025100400,25025100300,25025100200,25025100100,25025092400,25025092300,25025092200,25025092000,25025091900","0.95,0.15,0.18,0.07,0.18,0.15,1.00,0.54,0.11,0.07","0.40,0.05,0.04,0.01,0.09,0.04,0.17,0.15,0.03,0.02",48738,2,3426,POINT (235204.7697999999 893429.0573000014),"22,45"
11736,BOSTON,Ames St @ Westview St,"25025980300,25025100500,25025100300,25025101102,25025101101,25025100200,25025100100,25025092400,25025092300,25025981100","0.02,0.06,0.16,0.00,0.05,0.78,1.00,0.77,0.06,0.02","0.02,0.02,0.04,0.00,0.01,0.13,0.51,0.22,0.01,0.02",33447,1,2924,POINT (234103.9544999972 893430.7283000015),29
8806,BOSTON,248 Neponset Ave,"25025100800,25025100601,25025100700,25025100603,25025092101","0.04,0.67,0.35,0.84,0.22","0.04,0.18,0.21,0.37,0.14",80476,2,2107,POINT (237213.6409000009 893431.9512999989),"210,202"
41839,BOSTON,LaGrange @ Brookfarm Rd,"25025130200,25025130100","0.19,0.40","0.13,0.87",105375,2,409,POINT (227330.6114000008 893441.2036999986),37
8553,NEWTON,Sawmill Brook Pkwy @ Keller Path,"25021403100,25025130100,25017374000,25017373900","0.01,0.15,0.25,0.01","0.02,0.33,0.62,0.03",123335,2,254,POINT (225914.4302000031 893452.8946000002),52
8550,NEWTON,Wiswall Rd @ Walsh Rd,"25021403100,25025130100,25017374000","0.03,0.02,0.33","0.11,0.05,0.83",133323,3,206,POINT (225379.382100001 893464.5934999995),52
8477,NEWTON,Sawmill Brook Pkwy @ Keller Path,"25021403100,25025130100,25017374000,25017373900","0.00,0.15,0.25,0.02","0.02,0.33,0.61,0.04",123631,2,251,POINT (225932.2282000035 893465.3526000008),52
18581,BOSTON,Walter St opp Ashfield St,"25025110607,25025110601,25025110502,25025110501,25025110401,25025110103,25025981000","0.87,0.21,0.33,0.01,0.26,0.05,0.27","0.50,0.14,0.11,0.00,0.07,0.02,0.15",86379,2,1663,POINT (230342.1080000028 893466.1748999991),51
18691,BOSTON,Walter St @ Ashfield St,"25025110607,25025110601,25025110502,25025110501,25025110401,25025110103,25025981000","0.87,0.21,0.33,0.01,0.26,0.05,0.27","0.50,0.14,0.11,0.00,0.07,0.02,0.15",86379,2,1663,POINT (230342.1080000028 893466.1748999991),51
