,Unnamed: 0,STOP_ID,STOP_NAME,TOWN,TOWN_ID,TRACT_ID,income,income_level
4325,4325,86929,Stow St @ Tavern Rd,WALTHAM,308,368300,74813,2
4326,4326,2827,Main St @ Harvard St,BOSTON,35,40100,157222,3
4327,4327,1431,Broadway @ Felton St,CAMBRIDGE,49,353700,73750,2
4328,4328,14031,Cambridge St @ Fayette St,CAMBRIDGE,49,352900,121625,2
4329,4329,1426,Cambridge St opp Fayette St,CAMBRIDGE,49,352900,121625,2
4330,4330,2073,Mt Auburn St @ Brewer St,CAMBRIDGE,49,354100,109505,2
4331,4331,12828,Chelsea St opp Constitution Rd,BOSTON,35,40100,157222,3
4332,4332,12858,Chelsea St @ Constitution Rd,BOSTON,35,40100,157222,3
4333,4333,2601,O'Brien Hwy @ Twin City Plaza,SOMERVILLE,274,351500,77539,2
4334,4334,2605,245 O'Brien Hwy @ Twin City Plaza,SOMERVILLE,274,351500,77539,2
4335,4335,8849,Stow St @ Tavern Rd,WALTHAM,308,368300,74813,2
4336,4336,86944,Carter St @ Waltham Comm Rail Sta,WALTHAM,308,368800,75929,2
4337,4337,8825,Main St @ Warren St - Waltham Line,WALTHAM,308,368800,75929,2
4338,4338,1403,Cambridge St @ Highland Ave,CAMBRIDGE,49,352900,121625,2
4339,4339,88333,Carter St opp Commuter Rail Station,WALTHAM,308,368800,75929,2
4340,4340,2021,Mt Auburn St @ Ash St,CAMBRIDGE,49,354100,109505,2
4341,4341,1427,Cambridge St @ Camelia Ave,CAMBRIDGE,49,352900,121625,2
4342,4342,8678,Main St opp Warren St - Watertown Line,WALTHAM,308,368800,75929,2
4343,4343,5736,Meridian St @ Liverpool St,BOSTON,35,50600,69500,2
4344,4344,2452,Beacon St @ Dickinson St,SOMERVILLE,274,351203,100678,2
4345,4345,7096,Airport Station Busway,BOSTON,35,981300,115893,2
4346,4346,1402,Cambridge St @ Dana St,CAMBRIDGE,49,353700,73750,2
4347,4347,2854,Adams St @ Lowney Way,BOSTON,35,40200,52262,2
4348,4348,2023,Mt Auburn St @ Sparks St,CAMBRIDGE,49,354100,109505,2
4349,4349,2071,Mt Auburn St opp Sparks St,CAMBRIDGE,49,354200,167375,3
4350,4350,2166,Quincy St @ Broadway opp Fogg Museum,CAMBRIDGE,49,353700,73750,2
4351,4351,1428,Cambridge St @ Hovey Ave,CAMBRIDGE,49,353700,73750,2
4352,4352,2118,Belmont St @ Cushing St,CAMBRIDGE,49,354300,96447,2
4353,4353,12856,First Ave @ Fifth St,BOSTON,35,40801,53871,2
4354,4354,2070,Mt Auburn St @ Mt Auburn Hospital,CAMBRIDGE,49,354200,167375,3
4355,4355,12826,Main St @ Union St,BOSTON,35,40401,118333,2
4356,4356,2030,Mt Auburn St @ Homer Ave,CAMBRIDGE,49,354300,96447,2
4357,4357,109822,Veterans Rd @ Cutler St,WINTHROP,346,180400,81667,2
4358,4358,2027,Mt Auburn St opp Coolidge Ave,CAMBRIDGE,49,354200,167375,3
4359,4359,2025,Mt Auburn St @ Longfellow Rd,CAMBRIDGE,49,354200,167375,3
4360,4360,2067,Mt Auburn St @ Coolidge Ave,CAMBRIDGE,49,354200,167375,3
4361,4361,109810,Pauline St @ Pleasant St,WINTHROP,346,180301,91625,2
4362,4362,109892,Pauline St @ Pleasant St,WINTHROP,346,180301,91625,2
4363,4363,2117,Belmont St @ St. Mary's St,CAMBRIDGE,49,354300,96447,2
4364,4364,2064,Mt Auburn St opp Homer Ave,CAMBRIDGE,49,354300,96447,2
4365,4365,1429,Cambridge St @ Trowbridge St,CAMBRIDGE,49,353700,73750,2
4366,4366,1401,Cambridge St @ Trowbridge St,CAMBRIDGE,49,353700,73750,2
4367,4367,2026,Mt Auburn St @ Traill St,CAMBRIDGE,49,354200,167375,3
4368,4368,2068,Mt Auburn St opp Traill St,CAMBRIDGE,49,354200,167375,3
4369,4369,2119,Belmont St @ Sullivan Rd,CAMBRIDGE,49,354300,96447,2
4370,4370,1430,Felton St @ Cambridge St,CAMBRIDGE,49,353700,73750,2
4371,4371,2438,Beacon St opp Concord Ave,SOMERVILLE,274,351203,100678,2
4372,4372,2527,Webster Ave @ Columbia St,SOMERVILLE,274,351500,77539,2
4373,4373,12859,First Ave @ Terry Ring,BOSTON,35,40801,53871,2
4374,4374,76052,South St @ Russell St,WALTHAM,308,368300,74813,2
4375,4375,2168,Massachusetts Ave @ Johnston Gate,CAMBRIDGE,49,353700,73750,2
4376,4376,109880,Shirley St @ Cutler St,WINTHROP,346,180400,81667,2
4377,4377,8826,Main St @ Beal Rd,WALTHAM,308,369100,107500,2
4378,4378,2029,Mt Auburn St @ Aberdeen Ave,CAMBRIDGE,49,354200,167375,3
4379,4379,2065,Mt Auburn St @ Aberdeen Ave,CAMBRIDGE,49,354200,167375,3
4380,4380,2836,Warren St @ Church St,BOSTON,35,40401,118333,2
4381,4381,2513,Webster Ave @ Norfolk St,SOMERVILLE,274,351500,77539,2
4382,4382,86943,Moody St @ Main St,WALTHAM,308,368800,75929,2
4383,4383,5854,Bennington St @ Porter St,BOSTON,35,50200,54753,2
4384,4384,2028,Mt Auburn St @ Brattle St,CAMBRIDGE,49,354200,167375,3
4385,4385,2066,Mt Auburn St opp Brattle St,CAMBRIDGE,49,354200,167375,3
4386,4386,1400,Cambridge St @ Prescott St,CAMBRIDGE,49,353700,73750,2
4387,4387,22549,Harvard Sq @ Garden St - Dawes Island,CAMBRIDGE,49,354000,78459,2
4388,4388,12767,Springfield St opp Houghton St,SOMERVILLE,274,351203,100678,2
4389,4389,5867,Bennington St @ Porter St,BOSTON,35,50200,54753,2
4390,4390,55867,Border St opp Liberty Plaza Shopping Center,BOSTON,35,50200,54753,2
4391,4391,12837,Fifth St @ Chelsea St,BOSTON,35,40801,53871,2
4392,4392,2768,Springfield St @ Houghton St,SOMERVILLE,274,351203,100678,2
4393,4393,88339,South St @ Weston St,WALTHAM,308,368300,74813,2
4394,4394,2098,Aberdeen Ave @ Mt Auburn St,CAMBRIDGE,49,354300,96447,2
4395,4395,86970,Moody St @ Main St.,WALTHAM,308,368800,75929,2
4396,4396,2077,Aberdeen Ave @ Mt Auburn St,CAMBRIDGE,49,354300,96447,2
4397,4397,8676,Main St @ Rangeley Rd,WALTHAM,308,369100,107500,2
4398,4398,12838,Chelsea St @ Fifth St,BOSTON,35,40801,53871,2
4399,4399,2115,Belmont St @ Prentiss St,BELMONT,26,357300,122841,2
4400,4400,9521,Main St @ Bowker Rd,WALTHAM,308,368800,75929,2
4401,4401,2121,Belmont St @ Marlboro St,BELMONT,26,357300,122841,2
4402,4402,86942,702 Main St,WALTHAM,308,368902,70357,2
4403,4403,88334,691 Main St,WALTHAM,308,368902,70357,2
4404,4404,86941,Main St @ Daniels Ct,WALTHAM,308,368800,75929,2
4405,4405,88335,Main St @ Exchange St,WALTHAM,308,368800,75929,2
4406,4406,2453,45 Beacon St.,SOMERVILLE,274,351203,100678,2
4407,4407,86937,Main St @ Weston St,WALTHAM,308,368300,74813,2
4408,4408,18335,Main St @ Grant St,WALTHAM,308,368300,74813,2
4409,4409,86940,Main St @ Harvard St,WALTHAM,308,368300,74813,2
4410,4410,88336,Main St @ Fiske St,WALTHAM,308,368300,74813,2
4411,4411,86939,Main St @ Prospect St,WALTHAM,308,368300,74813,2
4412,4412,88337,Main St @ Hammond St,WALTHAM,308,368300,74813,2
4413,4413,86938,Main St @ Wellington St,WALTHAM,308,368300,74813,2
4414,4414,8842,Main St @ Prospect Hill Rd,WALTHAM,308,368300,74813,2
4415,4415,86936,Main St opp Prospect Hill Rd,WALTHAM,308,368300,74813,2
4416,4416,8841,Main St @ Palmer St,WALTHAM,308,368300,74813,2
4417,4417,86935,Main St @ Everett St,WALTHAM,308,368300,74813,2
4418,4418,8843,Main St @ Lunda St,WALTHAM,308,368300,74813,2
4419,4419,5743,Meridian St @ Saratoga St,BOSTON,35,50200,54753,2
4420,4420,8675,Main St @ Lafayette St,WALTHAM,308,369100,107500,2
4421,4421,8844,Main St @ Malone St,WALTHAM,308,368300,74813,2
4422,4422,86934,1114 Main St opp Malone St,WALTHAM,308,368300,74813,2
4423,4423,86933,1164 Main St opp Edgehill Rd,WALTHAM,308,368300,74813,2
4424,4424,8845,Main St @ Edgehill Rd,WALTHAM,308,368300,74813,2
4425,4425,86932,Main St @ Sheridan Rd,WALTHAM,308,368300,74813,2
4426,4426,2853,Bunker Hill St @ Lowney Way,BOSTON,35,40200,52262,2
4427,4427,8846,Main St @ Hill Rd,WALTHAM,308,368300,74813,2
4428,4428,8848,Main St @ Stow St,WALTHAM,308,368200,112750,2
4429,4429,86930,Main St @ Stow St,WALTHAM,308,368200,112750,2
4430,4430,12855,First Ave @ Ninth St,BOSTON,35,40801,53871,2
4431,4431,2179,Concord Ave @ Alpine St,CAMBRIDGE,49,354400,149479,3
4432,4432,2687,Highland Ave @ Walnut St,SOMERVILLE,274,351300,67107,2
4433,4433,109830,Revere St opp Summit Ave,WINTHROP,346,180101,43125,2
4434,4434,109872,Revere St @ Summit Ave,WINTHROP,346,180101,43125,2
4435,4435,7723,Tomlin St @ Dale St,WALTHAM,308,368200,112750,2
4436,4436,2532,117 Summer St,SOMERVILLE,274,351100,102264,2
4437,4437,2102,Trapelo Rd @ Beech St,BELMONT,26,357700,73005,2
4438,4438,7497,Beaver St opp Forest St,WALTHAM,308,368902,70357,2
4439,4439,7698,Beaver St @ Forest St,WALTHAM,308,368902,70357,2
4440,4440,2131,Trapelo Rd @ Beech St,BELMONT,26,357700,73005,2
4441,4441,78612,Forest St @ Beaver St,WALTHAM,308,368901,80313,2
4442,4442,17008,293 Bear Hill Rd,WALTHAM,308,368200,112750,2
4443,4443,7709,Lexington St @ Sycamore St,BELMONT,26,357600,90096,2
4444,4444,77053,Lexington St @ Sycamore St,BELMONT,26,357600,90096,2
4445,4445,2717,Main St @ Dorrance St,BOSTON,35,40600,141736,3
4446,4446,78620,Forest St @ Beaver St,WALTHAM,308,368901,80313,2
4447,4447,109840,Saratoga St @ Saint Edward Rd,BOSTON,35,51101,57534,2
4448,4448,109800,Saratoga St @ Saint Edward Rd,BOSTON,35,51101,57534,2
4449,4449,5878,Bennington St @ Trident St,BOSTON,35,51000,54844,2
4450,4450,109906,Crest Ave @ Hutchinson St,WINTHROP,346,180101,43125,2
4451,4451,2394,Pearl St @ Cross St,SOMERVILLE,274,351404,64073,2
4452,4452,2750,Cross St @ Pearl St,SOMERVILLE,274,351403,66525,2
4453,4453,2534,Summer St opp Carter Terr,SOMERVILLE,274,351100,102264,2
4454,4454,17006,300 Bear Hill Rd,WALTHAM,308,368200,112750,2
4455,4455,24581,Somerville Ave @ Elm St,SOMERVILLE,274,351000,107115,2
4456,4456,5502,Alford St @ West St,BOSTON,35,40600,141736,3
4457,4457,2745,Cross St @ Pearl St,SOMERVILLE,274,351403,66525,2
4458,4458,2432,Somerville Ave opp Elm St,SOMERVILLE,274,351000,107115,2
4459,4459,5839,Bennington St @ Trident St,BOSTON,35,51101,57534,2
4460,4460,2155,Concord Ave opp Fern St,CAMBRIDGE,49,354600,93897,2
4461,4461,2588,Elm St opp Porter St,SOMERVILLE,274,351000,107115,2
4462,4462,2686,Highland Ave @ Vinal Ave,SOMERVILLE,274,351300,67107,2
4463,4463,8905,Bacon St opp Greenwood Ln,WALTHAM,308,368300,74813,2
4464,4464,5504,Alford St @ Main St,BOSTON,35,40600,141736,3
4465,4465,2662,75 Highland Ave opp Putnam St,SOMERVILLE,274,351300,67107,2
4466,4466,109899,Revere St @ Golden Dr,WINTHROP,346,180101,43125,2
4467,4467,109900,Revere St @ Hutchinson St,WINTHROP,346,180101,43125,2
4468,4468,2180,Concord Ave @ Birch St,CAMBRIDGE,49,354600,93897,2
4469,4469,2714,Broadway @ Mt Vernon St,SOMERVILLE,274,351403,66525,2
4470,4470,2622,Elm St @ Porter St,SOMERVILLE,274,351000,107115,2
4471,4471,1607,Bacon St @ Greenwood Ln,WALTHAM,308,368200,112750,2
4472,4472,2683,Highland Ave @ Trull Ln,SOMERVILLE,274,351100,102264,2
4473,4473,2875,Mystic Ave @ Union St,SOMERVILLE,274,350103,105650,2
4474,4474,2623,Elm St @ Cedar St,SOMERVILLE,274,351000,107115,2
4475,4475,2397,Pearl St @ Bradley St,SOMERVILLE,274,350200,94907,2
4476,4476,2389,Pearl St @ Skilton Ave,SOMERVILLE,274,350200,94907,2
4477,4477,17003,293 Second Ave,WALTHAM,308,368200,112750,2
4478,4478,2711,Broadway @ Glen St,SOMERVILLE,274,351403,66525,2
4479,4479,2587,Elm St @ Mossland St,SOMERVILLE,274,351000,107115,2
4480,4480,2720,Broadway @ Michigan Ave,SOMERVILLE,274,350104,58298,2
4481,4481,5659,245 Central Ave,CHELSEA,57,160101,57031,2
4482,4482,5673,Central Ave @ Chelsea Garage,CHELSEA,57,160101,57031,2
4483,4483,12301,Massachusetts Ave @ Upland Rd,CAMBRIDGE,49,354500,108561,2
4484,4484,5729,Pearl St @ Williams St,CHELSEA,57,160200,49821,2
4485,4485,5748,Pearl St @ Marginal St,CHELSEA,57,160200,49821,2
4486,4486,23151,Massachusetts Ave @ Porter Red Line Sta,CAMBRIDGE,49,354500,108561,2
4487,4487,2666,Highland Ave @ Central St,SOMERVILLE,274,351100,102264,2
4488,4488,2682,Highland Ave @ Central St,SOMERVILLE,274,351100,102264,2
4489,4489,2430,Somerville Ave @ Massachusetts Ave,CAMBRIDGE,49,354700,146250,3
4490,4490,2460,Somerville Ave @ White St (Porter Sq),CAMBRIDGE,49,354700,146250,3
4491,4491,2748,Cross St @ Broadway,SOMERVILLE,274,351403,66525,2
4492,4492,2153,Concord Ave opp Wheeler St,CAMBRIDGE,49,354300,96447,2
4493,4493,2182,Concord Ave @ Wheeler St,CAMBRIDGE,49,354300,96447,2
4494,4494,2747,Cross St @ Broadway,SOMERVILLE,274,351403,66525,2
4495,4495,5658,Central Ave @ Willow St,CHELSEA,57,160101,57031,2
4496,4496,2188,Blanchard Rd @ Glenn Rd,CAMBRIDGE,49,354300,96447,2
4497,4497,5674,Central Ave @ Willow St,CHELSEA,57,160101,57031,2
4498,4498,15049,Captains Row @ Boatswains Way,CHELSEA,57,160300,51667,2
4499,4499,2710,Broadway @ Cross St,SOMERVILLE,274,350104,58298,2
4500,4500,2721,Broadway @ Cross St,SOMERVILLE,274,350104,58298,2
4501,4501,2145,Bright Rd @ Gale Rd,BELMONT,26,357200,174514,3
4502,4502,2147,Blanchard Rd opp Glenn Rd,CAMBRIDGE,49,357200,174514,3
4503,4503,2190,Bright Rd @ Glenn Rd,BELMONT,26,357200,174514,3
4504,4504,42876,Mystic Ave @ Plaza Entrance - Home Depot,SOMERVILLE,274,350103,105650,2
4505,4505,5611,Beacon St @ Broadway,CHELSEA,57,160400,54800,2
4506,4506,2667,Highland Ave @ Benton Rd,SOMERVILLE,274,351100,102264,2
4507,4507,78621,Forest St opp Woodcliff Dr,WALTHAM,308,368901,80313,2
4508,4508,2183,Concord Ave @ Fawcett St,CAMBRIDGE,49,354600,93897,2
4509,4509,2152,Concord Ave opp Fawcett St,CAMBRIDGE,49,354600,93897,2
4510,4510,2681,Highland Ave @ Benton Rd,SOMERVILLE,274,351100,102264,2
4511,4511,2398,Medford St @ School St,SOMERVILLE,274,350200,94907,2
4512,4512,15050,5 Admirals Way,CHELSEA,57,160300,51667,2
4513,4513,2388,Medford St @ School St,SOMERVILLE,274,350200,94907,2
4514,4514,2316,Massachusetts Ave @ Davenport St,CAMBRIDGE,49,354700,146250,3
4515,4515,5657,Central Ave @ Highland Ave,CHELSEA,57,160101,57031,2
4516,4516,5675,Central Ave @ Highland St,CHELSEA,57,160101,57031,2
4517,4517,5612,Park St @ Williams St,CHELSEA,57,160300,51667,2
4518,4518,2722,Broadway @ Kensington Ave,SOMERVILLE,274,351403,66525,2
4519,4519,2709,Broadway St @ MacArthur St,SOMERVILLE,274,351403,66525,2
4520,4520,2151,Concord Ave opp Moulton St,CAMBRIDGE,49,354300,96447,2
4521,4521,2586,Elm St @ Porter Sq Shopping Ctr,SOMERVILLE,274,351000,107115,2
4522,4522,5883,Boardman St @ Ashley St,BOSTON,35,51000,54844,2
4523,4523,5896,Walley St @ Gladstone St,BOSTON,35,51101,57534,2
4524,4524,2184,Concord Ave @ Moulton St,CAMBRIDGE,49,354600,93897,2
4525,4525,5749,Pearl St @ Essex St,CHELSEA,57,160200,49821,2
4526,4526,5656,89 Central Ave,CHELSEA,57,160101,57031,2
4527,4527,5728,Pearl St opp Essex St,CHELSEA,57,160200,49821,2
4528,4528,5676,Central Ave @ Lynn St,CHELSEA,57,160101,57031,2
4529,4529,2625,Elm St @ Hancock St,SOMERVILLE,274,350900,128958,3
4530,4530,2708,Broadway @ McGrath Hwy,SOMERVILLE,274,350200,94907,2
4531,4531,2300,Massachusetts Ave opp Beech St,CAMBRIDGE,49,354700,146250,3
4532,4532,2185,Concord Ave @ Smith Pl,CAMBRIDGE,49,354300,96447,2
4533,4533,2150,Concord Ave opp Smith Pl,CAMBRIDGE,49,354600,93897,2
4534,4534,2387,Medford St @ Thurston St,SOMERVILLE,274,350200,94907,2
4535,4535,5613,Park St @ Cross St,CHELSEA,57,160200,49821,2
4536,4536,78629,Waverley Oaks Rd @ Brookfield Rd,WALTHAM,308,369100,107500,2
4537,4537,78603,Waverley Oaks Rd opp Brookfield Rd,WALTHAM,308,369100,107500,2
4538,4538,2680,Highland Ave @ Lowell St,SOMERVILLE,274,351100,102264,2
4539,4539,2668,Highland Ave @ Lowell St,SOMERVILLE,274,351100,102264,2
4540,4540,89606,Totten Pond Rd @ Pond End Rd,WALTHAM,308,368200,112750,2
4541,4541,5654,Central Ave @ Shawmut St,CHELSEA,57,160200,49821,2
4542,4542,2399,Medford St @ Thurston St,SOMERVILLE,274,350200,94907,2
4543,4543,2186,Concord Ave @ Spinelli Pl,CAMBRIDGE,49,354600,93897,2
4544,4544,2149,Concord Ave @ Spinelli Pl,CAMBRIDGE,49,354300,96447,2
4545,4545,5895,Orient Ave @ Faywood Ave,BOSTON,35,51101,57534,2
4546,4546,5678,Central Ave @ Shawmut St,CHELSEA,57,160200,49821,2
4547,4547,5894,Orient Ave opp Beachview Rd,BOSTON,35,51101,57534,2
4548,4548,2877,Mystic Ave @ Middlesex Ave,SOMERVILLE,274,350103,105650,2
4549,4549,8907,Lexington St opp Lincoln St,WALTHAM,308,368200,112750,2
4550,4550,2679,Highland Ave @ Tower St.,SOMERVILLE,274,351100,102264,2
4551,4551,6292,Orient Ave @ Selma St,BOSTON,35,51101,57534,2
4552,4552,5614,Park St @ Hawthorne St,CHELSEA,57,160200,49821,2
4553,4553,2707,Broadway @ Montgomery Ave,SOMERVILLE,274,350200,94907,2
4554,4554,2148,Concord Ave opp Sancta Maria Hospital,CAMBRIDGE,49,354300,96447,2
4555,4555,2723,Broadway @ Fellsway W,SOMERVILLE,274,350200,94907,2
4556,4556,5653,Broadway opp Cross St,CHELSEA,57,160200,49821,2
4557,4557,2187,799 Concord Ave,CAMBRIDGE,49,354600,93897,2
4558,4558,2669,235 Highland Ave,SOMERVILLE,274,351000,107115,2
4559,4559,5893,Orient Ave @ Drumlin Rd,BOSTON,35,51101,57534,2
4560,4560,18930,Totten Pond Rd @ Rando Ln,WALTHAM,308,368200,112750,2
4561,4561,55011,Alford St @ MWRA Pump Station,BOSTON,35,40600,141736,3
4562,4562,78611,Forest St @ Pigeon Ln,WALTHAM,308,368901,80313,2
4563,4563,15048,150 Captains Row,CHELSEA,57,160300,51667,2
4564,4564,89607,Totten Pond Rd @ Rondo Ln,WALTHAM,308,368200,112750,2
4565,4565,5884,Boardman St @ Leyden St,BOSTON,35,51000,54844,2
4566,4566,2299,Massachusetts Ave @ Walden St,CAMBRIDGE,49,354700,146250,3
4567,4567,2386,Medford St @ Sycamore St,SOMERVILLE,274,350200,94907,2
4568,4568,2400,Medford St @ Sycamore St,SOMERVILLE,274,350200,94907,2
4569,4569,1605,Lexington St @ Lincoln St,WALTHAM,308,368901,80313,2
4570,4570,5892,202 Orient Ave,BOSTON,35,51101,57534,2
4571,4571,2318,Massachusetts Ave opp Walden St,CAMBRIDGE,49,354700,146250,3
4572,4572,2678,Highland Ave @ Conwell St,SOMERVILLE,274,351000,107115,2
4573,4573,2670,263 Highland Ave,SOMERVILLE,274,351000,107115,2
4574,4574,2341,Blanchard Rd opp Merrill Ave,CAMBRIDGE,49,357200,174514,3
4575,4575,2191,Concord Ave @ Trowbridge St,BELMONT,26,357200,174514,3
4576,4576,2144,Concord Ave @ Watson Rd,BELMONT,26,357200,174514,3
4577,4577,2584,Elm St @ Beech St,SOMERVILLE,274,350900,128958,3
4578,4578,2340,Blanchard Rd @ Merrill Ave,CAMBRIDGE,49,357200,174514,3
4579,4579,2724,Broadway @ Grant St,SOMERVILLE,274,350200,94907,2
4580,4580,2626,Elm St @ Saint James Ave,SOMERVILLE,274,350900,128958,3
4581,4581,5607,Third St @ Chestnut St,CHELSEA,57,160400,54800,2
4582,4582,4728,McClellan Highway @ Boardman St,BOSTON,35,51101,57534,2
4583,4583,15047,Captains Row @ Commandants Way,CHELSEA,57,160300,51667,2
4584,4584,25051,Captains Row @ Commandants Way,CHELSEA,57,160300,51667,2
4585,4585,5606,Broadway @ Fourth St,CHELSEA,57,160400,54800,2
4586,4586,2902,Mystic Ave @ Kensingston Ave,SOMERVILLE,274,350104,58298,2
4587,4587,4721,McClellan Highway @ Boardman St,BOSTON,35,51000,54844,2
4588,4588,2677,Highland Ave @ Cedar St,SOMERVILLE,274,351000,107115,2
4589,4589,2143,Concord Ave @ Edgemoor Rd,BELMONT,26,357200,174514,3
4590,4590,78604,Trapelo Rd @ Briarwood Rd,WALTHAM,308,369100,107500,2
4591,4591,78628,Trapelo Rd opp Briarwood Rd,WALTHAM,308,369100,107500,2
4592,4592,2101,Trapelo Rd @ Sycamore St,BELMONT,26,357700,73005,2
4593,4593,2189,Bright Rd @ Washington St,BELMONT,26,357200,174514,3
4594,4594,2146,Bright Rd @ Washington St,BELMONT,26,357200,174514,3
4595,4595,4727,McClellan Highway @ Addison St,BOSTON,35,51000,54844,2
4596,4596,2519,Avon St @ Central St,SOMERVILLE,274,351100,102264,2
4597,4597,4722,McClellan Highway opp Addison St,BOSTON,35,51000,54844,2
4598,4598,2395,Pearl St @ McGrath Hwy,SOMERVILLE,274,351403,66525,2
4599,4599,2154,Concord Ave opp New St,CAMBRIDGE,49,354400,149479,3
4600,4600,78602,Waverley Oaks Rd opp Parkview Rd,WALTHAM,308,369100,107500,2
4601,4601,78630,Waverley Oaks Rd @ Parkview Rd,WALTHAM,308,369100,107500,2
4602,4602,17005,Bear Hill Rd opp Second Ave,WALTHAM,308,368200,112750,2
4603,4603,2391,Pearl St @ McGrath Hwy,SOMERVILLE,274,351404,64073,2
4604,4604,2713,Broadway @ Lincoln St,SOMERVILLE,274,350104,58298,2
4605,4605,2133,Trapelo Rd @ Waverley St,BELMONT,26,357700,73005,2
4606,4606,2664,Highland Ave @ School St,SOMERVILLE,274,351300,67107,2
4607,4607,2684,Highland Ave @ School St,SOMERVILLE,274,351100,102264,2
4608,4608,2134,Church St @ Lexington St,BELMONT,26,357700,73005,2
4609,4609,23951,Pearl St @ Wesley St,SOMERVILLE,274,351404,64073,2
4610,4610,2718,Broadway @ Austin St,SOMERVILLE,274,350104,58298,2
4611,4611,109829,Crest Ave @ Highland Ave,WINTHROP,346,180101,43125,2
4612,4612,109873,Revere St @ Crest Ave,WINTHROP,346,180101,43125,2
4613,4613,2181,Concord Ave @ New St,CAMBRIDGE,49,354400,149479,3
4614,4614,55012,Alford St @ MBTA Charlestown Garage,BOSTON,35,40600,141736,3
4615,4615,15880,Orient Heights South Busway,BOSTON,35,51101,57534,2
4616,4616,2749,Cross St @ Otis St,SOMERVILLE,274,351403,66525,2
4617,4617,2712,Broadway @ Franklin St,SOMERVILLE,274,351403,66525,2
4618,4618,2746,Cross St @ Ellsworth St,SOMERVILLE,274,351403,66525,2
4619,4619,2431,Somerville Ave opp Mossland St,SOMERVILLE,274,351000,107115,2
4620,4620,2099,Trapelo Rd @ Church St,BELMONT,26,357700,73005,2
4621,4621,2396,Pearl St @ Walnut St,SOMERVILLE,274,351404,64073,2
4622,4622,8906,Bacon St opp Clark Ln,WALTHAM,308,368300,74813,2
4623,4623,2390,Pearl St @ Walnut St,SOMERVILLE,274,351404,64073,2
4624,4624,5881,Bennington St @ Antrim St,BOSTON,35,51101,57534,2
4625,4625,2719,Broadway @ Indiana Ave,SOMERVILLE,274,350104,58298,2
4626,4626,5879,Orient Heights Station @ Blue Line,BOSTON,35,51101,57534,2
4627,4627,2459,Somerville Ave @ Beacon Terr,SOMERVILLE,274,351000,107115,2
4628,4628,1606,Bacon St @ Clark Ln,WALTHAM,308,368300,74813,2
4629,4629,2665,125 Highland Ave,SOMERVILLE,274,351100,102264,2
4630,4630,5880,Orient Hts Station @ Blue Line,BOSTON,35,51101,57534,2
4631,4631,5882,Boardman St @ Saratoga St,BOSTON,35,51101,57534,2
4632,4632,109826,Veterans Rd @ Shirley St,WINTHROP,346,180400,81667,2
4633,4633,2778,Washington St opp Myrtle St,SOMERVILLE,274,351404,64073,2
4634,4634,12759,Washington St @ Myrtle St - Cobble Hill Apt,SOMERVILLE,274,351404,64073,2
4635,4635,9525,Main Shopping Center @ Marshall's,WALTHAM,308,368200,112750,2
4636,4636,109896,Hermon St @ Main St,WINTHROP,346,180200,76204,2
4637,4637,12616,Somerville Ave @ School St,SOMERVILLE,274,351204,92045,2
4638,4638,2866,Bunker Hill St @ St Martin St,BOSTON,35,40600,141736,3
4639,4639,2594,Somerville Ave opp School St,SOMERVILLE,274,351204,92045,2
4640,4640,5873,Bennington St @ Harmony St,BOSTON,35,51000,54844,2
4641,4641,2759,Washington St @ Mt Vernon St,SOMERVILLE,274,351500,77539,2
4642,4642,109870,Main St @ Winthrop St,WINTHROP,346,180200,76204,2
4643,4643,109832,Revere St @ Winthrop St,WINTHROP,346,180101,43125,2
4644,4644,2846,Bunker Hill St @ Auburn St,BOSTON,35,40600,141736,3
4645,4645,2614,Summer St @ Wesley Park,SOMERVILLE,274,351300,67107,2
4646,4646,7705,Warren St @ Brookline St,WALTHAM,308,369100,107500,2
4647,4647,2777,Washington St @ Inner Belt Rd,SOMERVILLE,274,351404,64073,2
4648,4648,7712,Warren St @ Brookline St,WALTHAM,308,369100,107500,2
4649,4649,2176,Concord Ave @ Huron Ave,CAMBRIDGE,49,354500,108561,2
4650,4650,109833,Main St @ Wilshire St,WINTHROP,346,180200,76204,2
4651,4651,109869,Main St opp Wilshire St,WINTHROP,346,180200,76204,2
4652,4652,5844,Bennington St @ Curtis St,BOSTON,35,51000,54844,2
4653,4653,2159,Concord Ave @ Huron Ave,CAMBRIDGE,49,354500,108561,2
4654,4654,2508,Summer St @ Vinal Ave,SOMERVILLE,274,351300,67107,2
4655,4655,2104,Trapelo Rd @ Bartlett Ave,BELMONT,26,357700,73005,2
4656,4656,5747,Meridian St @ Falcon St,BOSTON,35,50101,42414,2
4657,4657,2758,Cambridge St @ Parker St,BOSTON,35,40600,141736,3
4658,4658,77241,184 Hammond St,WALTHAM,308,368200,112750,2
4659,4659,2129,Trapelo Rd @ Slade St,BELMONT,26,357600,90096,2
4660,4660,109834,Main St @ Douglas St,WINTHROP,346,180200,76204,2
4661,4661,109868,Main St @ Hermon St,WINTHROP,346,180200,76204,2
4662,4662,2779,Cambridge St @ Carter St,BOSTON,35,40600,141736,3
4663,4663,2845,Bunker Hill St @ Baldwin St,BOSTON,35,40600,141736,3
4664,4664,2754,Cross St @ Chester Ave,SOMERVILLE,274,351404,64073,2
