,DATE,TIME,NUM,ADDRESS,LAT,LONG,SEX,RACE,AGE,PRECISION,Ethnicity,OfficerID,OfficerFirstName,OfficerLastName,OfficerDesignation
3879,20150507,1906,15-171-FI,"616 S FIRST ST, New Bedford, MA",41.6208437,-70.92088609999999,M,B,21  ,Exact,N,3974,Roberto,DaCunha,(4B-3974)
3880,20150507,1906,15-171-FI,"616 S FIRST ST, New Bedford, MA",41.6208437,-70.92088609999999,M,B,21  ,Exact,N,3974,Roberto,DaCunha,(4B-3974)
3881,20150507,1906,15-171-FI,"616 S FIRST ST, New Bedford, MA",41.6208437,-70.92088609999999,M,B,30  ,Exact,N,3974,Roberto,DaCunha,(4B-3974)
942,20150507,2214,15-172-FI,"1299 E RODNEY FRENCH BLVD, New Bedford, MA",41.605364,-70.90359000000001,F,B,21  ,Exact,N,4017,Sasha,Vicente,(2C-4017)
943,20150507,2214,15-172-FI,"1299 E RODNEY FRENCH BLVD, New Bedford, MA",41.605364,-70.90359000000001,M,B,27  ,Exact,N,4017,Sasha,Vicente,(2C-4017)
1809,20150508,1853,15-173-FI,"175 CHANCERY ST, New Bedford, MA",41.6359062,-70.9375115,M,B,17  ,Exact,N,4001,Clint,Medas,(2C-4001)
1810,20150508,1853,15-173-FI,"175 CHANCERY ST, New Bedford, MA",41.6359062,-70.9375115,M,B,18  ,Exact,N,4001,Clint,Medas,(2C-4001)
1811,20150508,1853,15-173-FI,"175 CHANCERY ST, New Bedford, MA",41.6359062,-70.9375115,M,B,18  ,Exact,N,4001,Clint,Medas,(2C-4001)
1812,20150508,1853,15-173-FI,"175 CHANCERY ST, New Bedford, MA",41.6359062,-70.9375115,M,W,24  ,Exact,H,4001,Clint,Medas,(2C-4001)
3691,20150513,1437,15-174-FI,"53 BELLEVILLE AVE, New Bedford, MA",41.654100899999996,-70.9236095,M,B,33  ,Exact,N,3967,Antonio,Pereira,(3B-3967)
3692,20150513,1437,15-174-FI,"53 BELLEVILLE AVE, New Bedford, MA",41.654100899999996,-70.9236095,F,W,34  ,Exact,N,3967,Antonio,Pereira,(3B-3967)
730,20150513,1857,15-176-FI,"120 GRINNELL ST, New Bedford, MA",41.62543,-70.92465329999999,M,B,20  ,Exact,N,3986,George,Lozado,(1B-3986)
731,20150513,1857,15-176-FI,"120 GRINNELL ST, New Bedford, MA",41.62543,-70.92465329999999,M,B,33  ,Exact,H,3986,George,Lozado,(1B-3986)
3175,20150514,1909,15-177-FI,"380 HATHAWAY RD, New Bedford, MA",41.6572812,-70.95261359999999,M,W,19  ,Exact,H,3841,Dean,Lawrence,(1C-3841)
3176,20150514,1909,15-177-FI,"380 HATHAWAY RD, New Bedford, MA",41.6572812,-70.95261359999999,M,W,20  ,Exact,N,3841,Dean,Lawrence,(1C-3841)
1888,20150514,2001,15-178-FI,"177 CEDAR ST, New Bedford, MA",41.6402468,-70.9358166,M,W,16  ,Exact,H,3986,George,Lozado,(1B-3986)
2632,20150514,2030,15-179-FI,"277 ASHLEY BLVD, New Bedford, MA",41.663132,-70.930371,M,B,19  ,Exact,N,3967,Antonio,Pereira,(3B-3967)
4092,20150114,2236,15-18-FI,"66 DARTMOUTH ST, New Bedford, MA",41.6251149,-70.93113029999999,M,B,17  ,Exact,N,4009,Jared,Lucas,(5C-4009)
4093,20150114,2236,15-18-FI,"66 DARTMOUTH ST, New Bedford, MA",41.6251149,-70.93113029999999,M,B,18  ,Exact,N,4009,Jared,Lucas,(5C-4009)
4094,20150114,2236,15-18-FI,"66 DARTMOUTH ST, New Bedford, MA",41.6251149,-70.93113029999999,M,B,19  ,Exact,N,4009,Jared,Lucas,(5C-4009)
4095,20150114,2236,15-18-FI,"66 DARTMOUTH ST, New Bedford, MA",41.6251149,-70.93113029999999,M,B,23  ,Exact,N,4009,Jared,Lucas,(5C-4009)
4096,20150114,2236,15-18-FI,"66 DARTMOUTH ST, New Bedford, MA",41.6251149,-70.93113029999999,F,B,35  ,Exact,N,4009,Jared,Lucas,(5C-4009)
4097,20150114,2236,15-18-FI,"66 DARTMOUTH ST, New Bedford, MA",41.6251149,-70.93113029999999,M,W,45  ,Exact,N,4009,Jared,Lucas,(5C-4009)
926,20150514,2108,15-180-FI,"129 PLEASANT ST, New Bedford, MA",41.626416,-70.9255279,M,W,17  ,Exact,H,3986,George,Lozado,(1B-3986)
275,20150514,2212,15-181-FI,"101 ASHLEY BLVD, New Bedford, MA",41.6565058,-70.9293397,M,B,17  ,Exact,N,3967,Antonio,Pereira,(3B-3967)
252,20150515,1956,15-182-FI,"10 SEAVIEW TER, New Bedford, MA",41.60049779999999,-70.90326400000001,M,W,19  ,Exact,N,4009,Jared,Lucas,(5C-4009)
253,20150515,1956,15-182-FI,"10 SEAVIEW TER, New Bedford, MA",41.60049779999999,-70.90326400000001,M,W,24  ,Exact,N,4009,Jared,Lucas,(5C-4009)
254,20150515,1956,15-182-FI,"10 SEAVIEW TER, New Bedford, MA",41.60049779999999,-70.90326400000001,F,B,25  ,Exact,N,4009,Jared,Lucas,(5C-4009)
3056,20150516,206,15-183-FI,"363 RIVET ST, New Bedford, MA",41.6197736,-70.9299122,M,B,21  ,Exact,N,4007,Algimantas,Harrell,(3A-4007)
3057,20150516,206,15-183-FI,"363 RIVET ST, New Bedford, MA",41.6197736,-70.9299122,M,B,21  ,Exact,N,4007,Algimantas,Harrell,(3A-4007)
3058,20150516,206,15-183-FI,"363 RIVET ST, New Bedford, MA",41.6197736,-70.9299122,M,B,22  ,Exact,N,4007,Algimantas,Harrell,(3A-4007)
3059,20150516,206,15-183-FI,"363 RIVET ST, New Bedford, MA",41.6197736,-70.9299122,M,B,25  ,Exact,N,4007,Algimantas,Harrell,(3A-4007)
4260,20150519,104,15-184-FI,"69 RUTH ST, New Bedford, MA",41.614653999999994,-70.914648,F,W,35  ,Exact,N,4038,Jordan,Ferreira,(4C-4038)
4261,20150519,104,15-184-FI,"69 RUTH ST, New Bedford, MA",41.614653999999994,-70.914648,M,W,44  ,Exact,H,4038,Jordan,Ferreira,(4C-4038)
4262,20150519,104,15-184-FI,"69 RUTH ST, New Bedford, MA",41.614653999999994,-70.914648,M,B,55  ,Exact,N,4038,Jordan,Ferreira,(4C-4038)
2633,20150520,2013,15-185-FI,"277 ASHLEY BLVD, New Bedford, MA",41.663132,-70.930371,M,B,19  ,Exact,N,3986,George,Lozado,(1B-3986)
4818,20150520,2020,15-186-FI,"896 SHAWMUT AVE, New Bedford, MA",41.658172,-70.9460393,M,W,20  ,Exact,H,3986,George,Lozado,(1B-3986)
927,20150520,2031,15-187-FI,"129 PLEASANT ST, New Bedford, MA",41.626416,-70.9255279,M,W,17  ,Exact,H,3986,George,Lozado,(1B-3986)
1889,20150520,2038,15-188-FI,"177 CEDAR ST, New Bedford, MA",41.6402468,-70.9358166,M,W,16  ,Exact,H,3986,George,Lozado,(1B-3986)
578,20150520,2048,15-189-FI,"117 REED ST, New Bedford, MA",41.6272799,-70.946366,M,W,17  ,Exact,N,3986,George,Lozado,(1B-3986)
1490,20150115,1603,15-19-FI,"158 CEDAR ST, New Bedford, MA",41.639649600000006,-70.9353601,M,B,23  ,Exact,N,3986,George,Lozado,(1B-3986)
1491,20150115,1603,15-19-FI,"158 CEDAR ST, New Bedford, MA",41.639649600000006,-70.9353601,M,B,69  ,Exact,N,3986,George,Lozado,(1B-3986)
276,20150520,2102,15-190-FI,"101 ASHLEY BLVD, New Bedford, MA",41.6565058,-70.9293397,M,B,16  ,Exact,N,3986,George,Lozado,(1B-3986)
277,20150520,2352,15-191-FI,"101 ASHLEY BLVD, New Bedford, MA",41.6565058,-70.9293397,M,B,17  ,Exact,N,3986,George,Lozado,(1B-3986)
3365,20150520,1845,15-192-FI,"443 COUNTY ST, New Bedford, MA",41.6341999,-70.9311869,F,B,21  ,Exact,N,3986,George,Lozado,(1B-3986)
3363,20150520,1845,15-192-FI,"443 COUNTY ST, New Bedford, MA",41.6341999,-70.9311869,M,B,21  ,Exact,N,3986,George,Lozado,(1B-3986)
3364,20150520,1845,15-192-FI,"443 COUNTY ST, New Bedford, MA",41.6341999,-70.9311869,M,B,21  ,Exact,N,3986,George,Lozado,(1B-3986)
3366,20150520,1845,15-192-FI,"443 COUNTY ST, New Bedford, MA",41.6341999,-70.9311869,F,B,22  ,Exact,N,3986,George,Lozado,(1B-3986)
3367,20150520,1845,15-192-FI,"443 COUNTY ST, New Bedford, MA",41.6341999,-70.9311869,M,W,24  ,Exact,N,3986,George,Lozado,(1B-3986)
4658,20150522,1658,15-194-FI,"84 PLEASANT ST, New Bedford, MA",41.625363,-70.92511,M,B,24  ,Exact,H,3986,George,Lozado,(1B-3986)
4659,20150522,1658,15-194-FI,"84 PLEASANT ST, New Bedford, MA",41.625363,-70.92511,M,W,24  ,Exact,H,3986,George,Lozado,(1B-3986)
4356,20150522,1716,15-195-FI,"702 S FIRST ST, New Bedford, MA",41.6190817,-70.9206109,M,B,30  ,Exact,N,3974,Roberto,DaCunha,(4B-3974)
4357,20150522,1716,15-195-FI,"702 S FIRST ST, New Bedford, MA",41.6190817,-70.9206109,M,B,32  ,Exact,N,3974,Roberto,DaCunha,(4B-3974)
1813,20150525,2141,15-197-FI,"175 CHANCERY ST, New Bedford, MA",41.6359062,-70.9375115,M,B,19  ,Exact,N,4001,Clint,Medas,(2C-4001)
1814,20150525,2141,15-197-FI,"175 CHANCERY ST, New Bedford, MA",41.6359062,-70.9375115,M,B,19  ,Exact,N,4001,Clint,Medas,(2C-4001)
1815,20150525,2141,15-197-FI,"175 CHANCERY ST, New Bedford, MA",41.6359062,-70.9375115,M,B,19  ,Exact,N,4001,Clint,Medas,(2C-4001)
1816,20150525,2141,15-197-FI,"175 CHANCERY ST, New Bedford, MA",41.6359062,-70.9375115,M,W,25  ,Exact,H,4001,Clint,Medas,(2C-4001)
2621,20150102,1833,15-2-FI,"270 COUNTY ST, New Bedford, MA",41.6249269,-70.92577170000001,M,B,13  ,Exact,N,3986,George,Lozado,(1B-3986)
2622,20150102,1833,15-2-FI,"270 COUNTY ST, New Bedford, MA",41.6249269,-70.92577170000001,M,W,13  ,Exact,H,3986,George,Lozado,(1B-3986)
1806,20150115,1608,15-20-FI,"175 CHANCERY ST, New Bedford, MA",41.6359062,-70.9375115,M,W,18  ,Exact,N,4001,Clint,Medas,(2C-4001)
1807,20150115,1608,15-20-FI,"175 CHANCERY ST, New Bedford, MA",41.6359062,-70.9375115,M,W,20  ,Exact,H,4001,Clint,Medas,(2C-4001)
1808,20150115,1608,15-20-FI,"175 CHANCERY ST, New Bedford, MA",41.6359062,-70.9375115,M,B,28  ,Exact,N,4001,Clint,Medas,(2C-4001)
1614,20150526,1322,15-200-FI,"163 HILLMAN ST, New Bedford, MA",41.6388263,-70.9355936,M,W,16  ,Exact,N,3967,Antonio,Pereira,(3B-3967)
1615,20150526,1322,15-200-FI,"163 HILLMAN ST, New Bedford, MA",41.6388263,-70.9355936,M,B,18  ,Exact,N,3967,Antonio,Pereira,(3B-3967)
1616,20150526,1322,15-200-FI,"163 HILLMAN ST, New Bedford, MA",41.6388263,-70.9355936,M,B,19  ,Exact,N,3967,Antonio,Pereira,(3B-3967)
1617,20150526,1322,15-200-FI,"163 HILLMAN ST, New Bedford, MA",41.6388263,-70.9355936,F,W,20  ,Exact,N,3967,Antonio,Pereira,(3B-3967)
1618,20150526,1322,15-200-FI,"163 HILLMAN ST, New Bedford, MA",41.6388263,-70.9355936,F,W,25  ,Exact,N,3967,Antonio,Pereira,(3B-3967)
1929,20150526,1406,15-201-FI,"183 CHANCERY ST, New Bedford, MA",41.635839399999995,-70.937608,M,B,32  ,Exact,N,3875,Gene,Fortes,(2C-3875)
1930,20150526,1406,15-201-FI,"183 CHANCERY ST, New Bedford, MA",41.635839399999995,-70.937608,F,W,37  ,Exact,N,3875,Gene,Fortes,(2C-3875)
218,20150526,1607,15-203-FI,"1 WING ST, New Bedford, MA",41.627340000000004,-70.923938,M,B,18  ,Exact,U,4001,Clint,Medas,(2C-4001)
4148,20150528,1702,15-206-FI,"67 BARRETT ST, New Bedford, MA",41.6641908,-70.9413837,M,B,41  ,Exact,N,3894,Michael,Doyle,(1C-3894)
4149,20150528,1702,15-206-FI,"67 BARRETT ST, New Bedford, MA",41.6641908,-70.9413837,M,B,43  ,Exact,N,3894,Michael,Doyle,(1C-3894)
4150,20150528,1702,15-206-FI,"67 BARRETT ST, New Bedford, MA",41.6641908,-70.9413837,M,B,60  ,Exact,N,3894,Michael,Doyle,(1C-3894)
3466,20150528,2028,15-207-FI,"47 ACUSHNET AVE, New Bedford, MA",41.6204552,-70.9229071,M,W,16  ,Exact,N,4015,Kory,Kubik,(5C-4015)
3467,20150528,2028,15-207-FI,"47 ACUSHNET AVE, New Bedford, MA",41.6204552,-70.9229071,M,B,17  ,Exact,N,4015,Kory,Kubik,(5C-4015)
2634,20150528,2101,15-208-FI,"277 ASHLEY BLVD, New Bedford, MA",41.663132,-70.930371,M,B,19  ,Exact,N,3974,Roberto,DaCunha,(4B-3974)
2646,20150528,2112,15-209-FI,"279 HERSOM ST, New Bedford, MA",41.679411200000004,-70.92750749999999,M,W,17  ,Exact,N,3974,Roberto,DaCunha,(4B-3974)
4098,20150116,2212,15-21-FI,"66 DARTMOUTH ST, New Bedford, MA",41.6251149,-70.93113029999999,M,B,19  ,Exact,N,3986,George,Lozado,(1B-3986)
278,20150528,2117,15-210-FI,"101 ASHLEY BLVD, New Bedford, MA",41.6565058,-70.9293397,M,B,16  ,Exact,N,3974,Roberto,DaCunha,(4B-3974)
279,20150528,2117,15-210-FI,"101 ASHLEY BLVD, New Bedford, MA",41.6565058,-70.9293397,M,B,17  ,Exact,N,3974,Roberto,DaCunha,(4B-3974)
1229,20150528,2221,15-211-FI,"147 PLEASANT ST, New Bedford, MA",41.6267912,-70.92557679999999,M,W,17  ,Exact,H,3974,Roberto,DaCunha,(4B-3974)
3662,20150601,119,15-213-FI,"51 YALE ST, New Bedford, MA",41.658249100000006,-70.9440057,F,W,20  ,Exact,H,3986,George,Lozado,(1B-3986)
3663,20150601,119,15-213-FI,"51 YALE ST, New Bedford, MA",41.658249100000006,-70.9440057,M,B,23  ,Exact,N,3986,George,Lozado,(1B-3986)
147,20150601,235,15-214-FI," PLEASANT ST, New Bedford, MA",41.636052,-70.92711800000001,M,B,25  ,Estimate,N,4038,Jordan,Ferreira,(4C-4038)
148,20150601,235,15-214-FI," PLEASANT ST, New Bedford, MA",41.636052,-70.92711800000001,M,W,37  ,Estimate,N,4038,Jordan,Ferreira,(4C-4038)
149,20150601,235,15-214-FI," PLEASANT ST, New Bedford, MA",41.636052,-70.92711800000001,M,B,40  ,Estimate,N,4038,Jordan,Ferreira,(4C-4038)
150,20150601,235,15-214-FI," PLEASANT ST, New Bedford, MA",41.636052,-70.92711800000001,M,B,41  ,Estimate,N,4038,Jordan,Ferreira,(4C-4038)
3863,20150601,1936,15-215-FI,"606 COUNTY ST, New Bedford, MA",41.64068029999999,-70.93142490000001,M,B,42  ,Exact,N,3986,George,Lozado,(1B-3986)
1009,20150601,1928,15-216-FI,"1328 PLEASANT ST, New Bedford, MA",41.648608,-70.9293411,M,B,23  ,Exact,H,4001,Clint,Medas,(2C-4001)
1010,20150601,1928,15-216-FI,"1328 PLEASANT ST, New Bedford, MA",41.648608,-70.9293411,F,W,24  ,Exact,H,4001,Clint,Medas,(2C-4001)
1011,20150601,1928,15-216-FI,"1328 PLEASANT ST, New Bedford, MA",41.648608,-70.9293411,F,W,36  ,Exact,U,4001,Clint,Medas,(2C-4001)
1012,20150601,1928,15-216-FI,"1328 PLEASANT ST, New Bedford, MA",41.648608,-70.9293411,M,B,42  ,Exact,N,4001,Clint,Medas,(2C-4001)
4814,20150602,339,15-217-FI,"884 KEMPTON ST, New Bedford, MA",41.63515220000001,-70.94931729999999,M,W,30  ,Exact,N,3027,Walter,Gaj,(6A-3027)
4815,20150602,339,15-217-FI,"884 KEMPTON ST, New Bedford, MA",41.63515220000001,-70.94931729999999,F,W,44  ,Exact,N,3027,Walter,Gaj,(6A-3027)
2635,20150603,2010,15-219-FI,"277 ASHLEY BLVD, New Bedford, MA",41.663132,-70.930371,M,B,19  ,Exact,N,3974,Roberto,DaCunha,(4B-3974)
4837,20150117,54,15-22-FI,"90 W RODNEY FRENCH BLVD, New Bedford, MA",41.6131944,-70.9185154,M,W,26  ,Exact,N,4024,Kevin,Barbosa,(5C-4024)
4838,20150117,54,15-22-FI,"90 W RODNEY FRENCH BLVD, New Bedford, MA",41.6131944,-70.9185154,M,W,27  ,Exact,N,4024,Kevin,Barbosa,(5C-4024)
4636,20150603,2024,15-220-FI,"83 DUNBAR ST, New Bedford, MA",41.6185636,-70.93387209999999,M,W,18  ,Exact,N,3974,Roberto,DaCunha,(4B-3974)
928,20150603,2036,15-221-FI,"129 PLEASANT ST, New Bedford, MA",41.626416,-70.9255279,M,W,17  ,Exact,H,3974,Roberto,DaCunha,(4B-3974)
280,20150603,2106,15-222-FI,"101 ASHLEY BLVD, New Bedford, MA",41.6565058,-70.9293397,M,B,16  ,Exact,N,3974,Roberto,DaCunha,(4B-3974)
281,20150603,2106,15-222-FI,"101 ASHLEY BLVD, New Bedford, MA",41.6565058,-70.9293397,M,B,17  ,Exact,N,3974,Roberto,DaCunha,(4B-3974)
3770,20150605,2215,15-223-FI,"559 MT PLEASANT ST, New Bedford, MA",41.664220799999995,-70.94286159999999,M,W,52  ,Exact,N,4028,Craig,Ribeiro,(1C-4028)
4953,20150607,1930,15-225-FI,"98 GRINNELL ST, New Bedford, MA",41.625543799999996,-70.9233194,M,B,19  ,Exact,N,4001,Clint,Medas,(2C-4001)
4954,20150607,1930,15-225-FI,"98 GRINNELL ST, New Bedford, MA",41.625543799999996,-70.9233194,F,B,20  ,Exact,N,4001,Clint,Medas,(2C-4001)
4955,20150607,1930,15-225-FI,"98 GRINNELL ST, New Bedford, MA",41.625543799999996,-70.9233194,M,B,21  ,Exact,N,4001,Clint,Medas,(2C-4001)
4956,20150607,1930,15-225-FI,"98 GRINNELL ST, New Bedford, MA",41.625543799999996,-70.9233194,M,W,25  ,Exact,H,4001,Clint,Medas,(2C-4001)
4957,20150607,1930,15-225-FI,"98 GRINNELL ST, New Bedford, MA",41.625543799999996,-70.9233194,M,B,26  ,Exact,N,4001,Clint,Medas,(2C-4001)
4958,20150609,1659,15-226-FI,"98 GRINNELL ST, New Bedford, MA",41.625543799999996,-70.9233194,M,W,14  ,Exact,H,3974,Roberto,DaCunha,(4B-3974)
4959,20150609,1659,15-226-FI,"98 GRINNELL ST, New Bedford, MA",41.625543799999996,-70.9233194,M,B,15  ,Exact,H,3974,Roberto,DaCunha,(4B-3974)
4960,20150609,1659,15-226-FI,"98 GRINNELL ST, New Bedford, MA",41.625543799999996,-70.9233194,M,W,17  ,Exact,H,3974,Roberto,DaCunha,(4B-3974)
4961,20150609,1659,15-226-FI,"98 GRINNELL ST, New Bedford, MA",41.625543799999996,-70.9233194,M,B,18  ,Exact,H,3974,Roberto,DaCunha,(4B-3974)
1395,20150609,1727,15-227-FI,"153 PLEASANT ST, New Bedford, MA",41.626881299999994,-70.9255929,M,W,17  ,Exact,H,3986,George,Lozado,(1B-3986)
1396,20150609,1727,15-227-FI,"153 PLEASANT ST, New Bedford, MA",41.626881299999994,-70.9255929,M,B,23  ,Exact,N,3986,George,Lozado,(1B-3986)
3871,20150609,2043,15-228-FI,"61 RUSSELL ST, New Bedford, MA",41.6292359,-70.9262708,F,W,23  ,Exact,N,3986,George,Lozado,(1B-3986)
3872,20150609,2043,15-228-FI,"61 RUSSELL ST, New Bedford, MA",41.6292359,-70.9262708,M,B,24  ,Exact,N,3986,George,Lozado,(1B-3986)
3739,20150610,258,15-229-FI,"55 COUNTY ST, New Bedford, MA",41.6167485,-70.9225045,M,B,20  ,Exact,N,4020,Brian,Rei,(5B-4020)
3740,20150610,258,15-229-FI,"55 COUNTY ST, New Bedford, MA",41.6167485,-70.9225045,M,B,21  ,Exact,N,4020,Brian,Rei,(5B-4020)
3741,20150610,258,15-229-FI,"55 COUNTY ST, New Bedford, MA",41.6167485,-70.9225045,F,W,36  ,Exact,H,4020,Brian,Rei,(5B-4020)
3742,20150610,258,15-229-FI,"55 COUNTY ST, New Bedford, MA",41.6167485,-70.9225045,F,W,37  ,Exact,H,4020,Brian,Rei,(5B-4020)
3743,20150610,258,15-229-FI,"55 COUNTY ST, New Bedford, MA",41.6167485,-70.9225045,F,W,40  ,Exact,N,4020,Brian,Rei,(5B-4020)
1003,20150611,1655,15-230-FI,"132 WHITMAN ST, New Bedford, MA",41.667382200000006,-70.9268571,M,B,23  ,Exact,H,3908,Jason,Gangi,(2B-3908)
4203,20150613,2138,15-231-FI,"678 S FIRST ST, New Bedford, MA",41.619536,-70.92068540000001,M,W,13  ,Exact,H,4001,Clint,Medas,(2C-4001)
4204,20150613,2138,15-231-FI,"678 S FIRST ST, New Bedford, MA",41.619536,-70.92068540000001,M,W,14  ,Exact,H,4001,Clint,Medas,(2C-4001)
4205,20150613,2138,15-231-FI,"678 S FIRST ST, New Bedford, MA",41.619536,-70.92068540000001,F,W,15  ,Exact,H,4001,Clint,Medas,(2C-4001)
4207,20150613,2138,15-231-FI,"678 S FIRST ST, New Bedford, MA",41.619536,-70.92068540000001,M,B,16  ,Exact,N,4001,Clint,Medas,(2C-4001)
4206,20150613,2138,15-231-FI,"678 S FIRST ST, New Bedford, MA",41.619536,-70.92068540000001,F,W,16  ,Exact,N,4001,Clint,Medas,(2C-4001)
4208,20150613,2138,15-231-FI,"678 S FIRST ST, New Bedford, MA",41.619536,-70.92068540000001,M,B,18  ,Exact,N,4001,Clint,Medas,(2C-4001)
4209,20150613,2138,15-231-FI,"678 S FIRST ST, New Bedford, MA",41.619536,-70.92068540000001,M,B,19  ,Exact,N,4001,Clint,Medas,(2C-4001)
4210,20150613,2138,15-231-FI,"678 S FIRST ST, New Bedford, MA",41.619536,-70.92068540000001,M,B,19  ,Exact,N,4001,Clint,Medas,(2C-4001)
4211,20150613,2138,15-231-FI,"678 S FIRST ST, New Bedford, MA",41.619536,-70.92068540000001,M,B,20  ,Exact,N,4001,Clint,Medas,(2C-4001)
4212,20150613,2138,15-231-FI,"678 S FIRST ST, New Bedford, MA",41.619536,-70.92068540000001,M,B,21  ,Exact,N,4001,Clint,Medas,(2C-4001)
4213,20150613,2138,15-231-FI,"678 S FIRST ST, New Bedford, MA",41.619536,-70.92068540000001,M,B,23  ,Exact,N,4001,Clint,Medas,(2C-4001)
3540,20150614,236,15-232-FI,"49 ACUSHNET AVE, New Bedford, MA",41.6205366,-70.92295809999999,F,B,16  ,Exact,N,4020,Brian,Rei,(5B-4020)
4102,20150614,236,15-232-FI,"662 S FIRST ST, New Bedford, MA",41.6198181,-70.92072420000001,F,B,16  ,Exact,N,4020,Brian,Rei,(5B-4020)
3539,20150614,236,15-232-FI,"49 ACUSHNET AVE, New Bedford, MA",41.6205366,-70.92295809999999,M,W,16  ,Exact,N,4020,Brian,Rei,(5B-4020)
3541,20150614,236,15-232-FI,"49 ACUSHNET AVE, New Bedford, MA",41.6205366,-70.92295809999999,M,W,16  ,Exact,N,4020,Brian,Rei,(5B-4020)
4101,20150614,236,15-232-FI,"662 S FIRST ST, New Bedford, MA",41.6198181,-70.92072420000001,M,W,16  ,Exact,N,4020,Brian,Rei,(5B-4020)
4103,20150614,236,15-232-FI,"662 S FIRST ST, New Bedford, MA",41.6198181,-70.92072420000001,M,W,16  ,Exact,N,4020,Brian,Rei,(5B-4020)
3542,20150614,236,15-232-FI,"49 ACUSHNET AVE, New Bedford, MA",41.6205366,-70.92295809999999,M,B,18  ,Exact,N,4020,Brian,Rei,(5B-4020)
4104,20150614,236,15-232-FI,"662 S FIRST ST, New Bedford, MA",41.6198181,-70.92072420000001,M,B,18  ,Exact,N,4020,Brian,Rei,(5B-4020)
3543,20150614,236,15-232-FI,"49 ACUSHNET AVE, New Bedford, MA",41.6205366,-70.92295809999999,M,W,22  ,Exact,N,4020,Brian,Rei,(5B-4020)
4105,20150614,236,15-232-FI,"662 S FIRST ST, New Bedford, MA",41.6198181,-70.92072420000001,M,W,22  ,Exact,N,4020,Brian,Rei,(5B-4020)
3544,20150614,236,15-232-FI,"49 ACUSHNET AVE, New Bedford, MA",41.6205366,-70.92295809999999,M,B,23  ,Exact,N,4020,Brian,Rei,(5B-4020)
3545,20150614,236,15-232-FI,"49 ACUSHNET AVE, New Bedford, MA",41.6205366,-70.92295809999999,M,B,23  ,Exact,N,4020,Brian,Rei,(5B-4020)
4106,20150614,236,15-232-FI,"662 S FIRST ST, New Bedford, MA",41.6198181,-70.92072420000001,M,B,23  ,Exact,N,4020,Brian,Rei,(5B-4020)
4107,20150614,236,15-232-FI,"662 S FIRST ST, New Bedford, MA",41.6198181,-70.92072420000001,M,B,23  ,Exact,N,4020,Brian,Rei,(5B-4020)
1254,20150614,2024,15-234-FI,"1492 ACUSHNET AVE, New Bedford, MA",41.661888299999994,-70.92780350000001,M,B,18  ,Exact,N,3875,Gene,Fortes,(2C-3875)
1255,20150614,2024,15-234-FI,"1492 ACUSHNET AVE, New Bedford, MA",41.661888299999994,-70.92780350000001,M,W,18  ,Exact,N,3875,Gene,Fortes,(2C-3875)
1256,20150614,2024,15-234-FI,"1492 ACUSHNET AVE, New Bedford, MA",41.661888299999994,-70.92780350000001,M,B,19  ,Exact,N,3875,Gene,Fortes,(2C-3875)
3546,20150615,228,15-235-FI,"49 ACUSHNET AVE, New Bedford, MA",41.6205366,-70.92295809999999,M,B,15  ,Exact,H,4020,Brian,Rei,(5B-4020)
3547,20150615,228,15-235-FI,"49 ACUSHNET AVE, New Bedford, MA",41.6205366,-70.92295809999999,M,B,16  ,Exact,N,4020,Brian,Rei,(5B-4020)
3549,20150615,228,15-235-FI,"49 ACUSHNET AVE, New Bedford, MA",41.6205366,-70.92295809999999,M,B,17  ,Exact,N,4020,Brian,Rei,(5B-4020)
3548,20150615,228,15-235-FI,"49 ACUSHNET AVE, New Bedford, MA",41.6205366,-70.92295809999999,M,W,17  ,Exact,H,4020,Brian,Rei,(5B-4020)
3550,20150615,228,15-235-FI,"49 ACUSHNET AVE, New Bedford, MA",41.6205366,-70.92295809999999,M,W,17  ,Exact,H,4020,Brian,Rei,(5B-4020)
3551,20150615,228,15-235-FI,"49 ACUSHNET AVE, New Bedford, MA",41.6205366,-70.92295809999999,M,W,22  ,Exact,N,4020,Brian,Rei,(5B-4020)
3552,20150615,228,15-235-FI,"49 ACUSHNET AVE, New Bedford, MA",41.6205366,-70.92295809999999,F,W,23  ,Exact,H,4020,Brian,Rei,(5B-4020)
2551,20150613,2230,15-236-FI,"256 SAWYER ST, New Bedford, MA",41.6574511,-70.92855759999999,M,B,16  ,Exact,N,3974,Roberto,DaCunha,(4B-3974)
3358,20150615,59,15-237-FI,"439 RIVET ST, New Bedford, MA",41.619644799999996,-70.9314515,M,B,25  ,Exact,N,4020,Brian,Rei,(5B-4020)
3359,20150615,59,15-237-FI,"439 RIVET ST, New Bedford, MA",41.619644799999996,-70.9314515,M,B,26  ,Exact,H,4020,Brian,Rei,(5B-4020)
3360,20150615,59,15-237-FI,"439 RIVET ST, New Bedford, MA",41.619644799999996,-70.9314515,M,B,27  ,Exact,N,4020,Brian,Rei,(5B-4020)
3361,20150615,59,15-237-FI,"439 RIVET ST, New Bedford, MA",41.619644799999996,-70.9314515,M,B,27  ,Exact,N,4020,Brian,Rei,(5B-4020)
3228,20150616,1205,15-238-FI,"40 ROOSEVELT ST, New Bedford, MA",41.61437539999999,-70.914137,M,B,39  ,Exact,H,3805,Stephen,Ferreira,(5B-3805)
