parloc_id,muni,TransitFriendlyScore
F_805878_2697658,New Bedford,37.0
F_806203_2697657,New Bedford,37.0
F_806127_2697628,New Bedford,37.0
F_805933_2697551,New Bedford,37.0
F_806089_2697670,New Bedford,37.0
F_806066_2697714,New Bedford,37.0
F_806058_2697794,New Bedford,37.0
F_805993_2697624,New Bedford,37.0
F_811506_2714614,New Bedford,37.0
F_811568_2714635,New Bedford,37.0
F_811543_2714707,New Bedford,37.0
F_806587_2698233,New Bedford,36.5
F_806388_2698230,New Bedford,36.5
F_806455_2698052,New Bedford,36.5
F_806291_2697966,New Bedford,36.5
F_806332_2697948,New Bedford,36.5
F_806352_2698084,New Bedford,36.5
F_806517_2698307,New Bedford,36.5
F_806512_2697910,New Bedford,36.5
F_806284_2698020,New Bedford,36.5
F_806384_2698026,New Bedford,36.5
F_806499_2698086,New Bedford,36.5
F_806550_2698105,New Bedford,36.5
F_806331_2698130,New Bedford,36.5
F_806509_2698412,New Bedford,36.5
F_806438_2698248,New Bedford,36.5
F_806491_2698239,New Bedford,36.5
F_806560_2698279,New Bedford,36.5
F_806313_2698226,New Bedford,36.5
F_806681_2698369,New Bedford,36.5
F_806478_2698359,New Bedford,36.5
F_806651_2698416,New Bedford,36.5
F_809066_2711162,New Bedford,36.0
F_808341_2715541,New Bedford,35.5
F_808320_2715733,New Bedford,35.5
F_806164_2697900,New Bedford,34.0
F_806096_2697977,New Bedford,34.0
F_806074_2698051,New Bedford,34.0
F_806227_2698125,New Bedford,34.0
F_806127_2697937,New Bedford,34.0
F_806264_2698066,New Bedford,34.0
F_806119_2698093,New Bedford,34.0
F_806161_2698120,New Bedford,34.0
F_808775_2717422,New Bedford,34.0
F_808844_2717417,New Bedford,34.0
F_808707_2717442,New Bedford,34.0
F_808878_2717459,New Bedford,34.0
F_808690_2717493,New Bedford,34.0
F_808909_2717506,New Bedford,34.0
F_808623_2717541,New Bedford,34.0
F_806605_2698464,New Bedford,33.5
F_806544_2698444,New Bedford,33.5
F_809059_2711201,New Bedford,33.5
F_809035_2711346,New Bedford,33.5
F_809046_2711281,New Bedford,33.5
F_805804_2697637,New Bedford,31.5
F_805801_2697425,New Bedford,31.5
F_805768_2697465,New Bedford,31.5
F_805762_2697619,New Bedford,31.5
F_805717_2697582,New Bedford,31.5
F_805736_2697506,New Bedford,31.5
F_805695_2697454,New Bedford,31.5
F_809051_2717890,New Bedford,31.5
F_809233_2717909,New Bedford,31.5
F_809039_2717965,New Bedford,31.5
F_809232_2717993,New Bedford,31.5
F_809265_2717778,New Bedford,31.5
F_808068_2715983,New Bedford,31.5
F_809125_2717886,New Bedford,31.5
F_809174_2717895,New Bedford,31.5
F_809088_2717780,New Bedford,31.5
F_809161_2717789,New Bedford,31.5
F_809212_2717791,New Bedford,31.5
F_809193_2717593,New Bedford,31.5
F_809111_2717584,New Bedford,31.5
F_809242_2717616,New Bedford,31.5
F_809288_2717635,New Bedford,31.5
F_809094_2717654,New Bedford,31.5
F_809085_2717704,New Bedford,31.5
F_809041_2718017,New Bedford,31.5
F_809211_2718042,New Bedford,31.5
F_809048_2718069,New Bedford,31.5
F_809190_2718090,New Bedford,31.5
F_807905_2715486,New Bedford,31.0
F_808028_2715697,New Bedford,31.0
F_807176_2698532,New Bedford,30.5
F_807219_2698520,New Bedford,30.5
F_807103_2698537,New Bedford,30.5
F_807385_2698498,New Bedford,30.5
F_808674_2717915,New Bedford,30.0
F_808623_2717913,New Bedford,30.0
F_808655_2717818,New Bedford,30.0
F_808671_2718083,New Bedford,30.0
F_808814_2718104,New Bedford,30.0
F_808624_2718110,New Bedford,30.0
F_808736_2717601,New Bedford,30.0
F_808785_2717618,New Bedford,30.0
F_808835_2717630,New Bedford,30.0
F_808611_2717645,New Bedford,30.0
F_808653_2717663,New Bedford,30.0
F_808698_2717683,New Bedford,30.0
F_808763_2718045,New Bedford,30.0
F_808714_2718058,New Bedford,30.0
F_807052_2698438,New Bedford,27.5
F_806824_2698548,New Bedford,27.5
F_806779_2698465,New Bedford,27.5
F_806969_2698464,New Bedford,27.5
F_807073_2698485,New Bedford,27.5
F_806934_2698498,New Bedford,27.5
F_806810_2698505,New Bedford,27.5
F_809175_2718294,New Bedford,27.5
F_809041_2718414,New Bedford,27.5
F_809090_2718423,New Bedford,27.5
F_809165_2718419,New Bedford,27.5
F_809176_2718345,New Bedford,27.5
F_809026_2718220,New Bedford,27.5
F_809169_2718241,New Bedford,27.5
F_806733_2709328,New Bedford,26.5
F_808573_2717910,New Bedford,26.0
F_808486_2717922,New Bedford,26.0
F_808503_2717801,New Bedford,26.0
F_808607_2717808,New Bedford,26.0
F_808555_2717814,New Bedford,26.0
F_808438_2717705,New Bedford,26.0
F_808443_2717785,New Bedford,26.0
F_808566_2717617,New Bedford,26.0
F_808456_2717658,New Bedford,26.0
F_808447_2717595,New Bedford,26.0
F_808500_2718016,New Bedford,26.0
F_808517_2718063,New Bedford,26.0
F_808837_2718325,New Bedford,25.0
F_808759_2718322,New Bedford,25.0
F_808636_2718264,New Bedford,25.0
F_808901_2718246,New Bedford,25.0
F_808724_2718285,New Bedford,25.0
F_808986_2718317,New Bedford,25.0
F_808881_2718295,New Bedford,25.0
F_808984_2718400,New Bedford,25.0
F_808767_2718134,New Bedford,25.0
F_809005_2718269,New Bedford,25.0
F_808721_2718164,New Bedford,25.0
F_808925_2718200,New Bedford,25.0
F_806694_2709696,New Bedford,23.0
F_806700_2709637,New Bedford,23.0
F_806732_2709385,New Bedford,23.0
F_806707_2709578,New Bedford,23.0
F_806685_2709755,New Bedford,23.0
F_806730_2709447,New Bedford,23.0
F_806715_2709514,New Bedford,23.0
F_808545_2718132,New Bedford,22.5
F_738407_2956008,Newton,69.0
F_738251_2955965,Newton,69.0
F_738235_2945904,Newton,68.5
F_738449_2954900,Newton,66.5
F_738776_2944223,Newton,65.0
F_738320_2957317,Newton,62.0
F_736316_2952908,Newton,62.0
F_734977_2945168,Newton,61.5
F_734940_2944973,Newton,61.0
F_734602_2939134,Newton,61.0
F_735038_2945096,Newton,61.0
F_735066_2945888,Newton,60.0
F_737606_2953247,Newton,59.5
F_734880_2945394,Newton,59.5
F_734800_2945281,Newton,59.5
F_734790_2945463,Newton,59.5
F_734715_2945350,Newton,59.5
F_734892_2945226,Newton,59.5
F_729397_2943698,Newton,58.5
F_733771_2954085,Newton,58.0
F_723342_2951566,Newton,58.0
F_731465_2937959,Newton,58.0
F_734841_2944967,Newton,57.5
F_734879_2945117,Newton,57.5
F_729235_2943797,Newton,57.0
F_741657_2941924,Newton,55.0
F_723653_2950851,Newton,54.97373737373738
F_743409_2954006,Newton,53.0
F_732107_2939851,Newton,51.5
F_735562_2950386,Newton,50.0
F_728033_2952825,Newton,48.5
F_721512_2945546,Newton,46.0
F_727342_2953706,Newton,45.5
F_734034_2936745,Newton,44.0
F_727128_2953870,Newton,42.0
F_731476_2947509,Newton,32.97373737373738
F_746267_2935417,Newton,23.0
F_746044_2935408,Newton,23.0
F_741251_2931579,Newton,22.5
F_746115_2935338,Newton,22.5
F_741581_2932379,Newton,21.5
F_701808_2818273,North Attleborough,61.97373737373738
F_703904_2817150,North Attleborough,52.97373737373738
F_702484_2814729,North Attleborough,49.97373737373738
F_702394_2814735,North Attleborough,49.97373737373738
F_704541_2818635,North Attleborough,48.47373737373738
F_698952_2819481,North Attleborough,42.97373737373738
F_708311_2811387,North Attleborough,28.973737373737375
M_151629_891451,North Brookfield,45.97373737373738
M_151923_891266,North Brookfield,44.47373737373738
M_106674_896780,Northampton,67.0
M_106835_897534,Northampton,66.5
M_107222_897568,Northampton,65.0
M_106991_896460,Northampton,61.0
M_106836_896527,Northampton,60.5
M_107097_896736,Northampton,60.0
M_106386_898003,Northampton,57.0
M_103502_899240,Northampton,54.47373737373738
M_103351_898831,Northampton,48.0
M_102981_898627,Northampton,42.0
M_106029_899196,Northampton,41.5
M_103265_898229,Northampton,33.0
M_102372_898886,Northampton,32.47373737373738
M_102392_898874,Northampton,32.47373737373738
M_102332_898906,Northampton,30.473737373737375
M_103101_897709,Northampton,27.473737373737375
M_105838_895894,Northampton,26.0
M_105342_896063,Northampton,23.0
M_105369_895864,Northampton,22.0
M_104252_896609,Northampton,17.5
M_101589_896873,Northampton,6.0
F_618348_2942022,Northborough,42.47373737373738
F_618343_2940884,Northborough,38.97373737373738
F_623246_2944770,Northborough,38.97373737373738
F_615590_2939431,Northborough,35.47373737373738
F_615335_2939460,Northborough,35.47373737373738
F_615793_2937167,Northborough,31.473737373737375
F_613582_2932986,Northborough,28.473737373737375
F_613595_2932818,Northborough,28.473737373737375
F_615465_2935100,Northborough,25.973737373737375
F_625686_2948695,Northborough,23.973737373737375
F_617486_2935843,Northborough,23.473737373737375
F_612364_2942018,Northborough,23.473737373737375
F_617139_2933498,Northborough,21.973737373737375
M_121661_938870,Northfield,38.97373737373738
M_121540_938882,Northfield,35.97373737373738
F_737812_2809645,Norton,27.973737373737375
M_225098_882898,Norwood,60.97373737373738
M_224366_883081,Norwood,59.97373737373738
M_225462_882307,Norwood,58.97373737373738
M_225621_882103,Norwood,51.97373737373738
M_225317_883345,Norwood,45.47373737373738
M_225764_884575,Norwood,42.97373737373738
M_276785_799291,Oak Bluffs,23.973737373737375
F_1074199_2750539,Orleans,43.47373737373738
F_1072938_2749958,Orleans,41.97373737373738
F_1063891_2748593,Orleans,33.97373737373738
F_1073942_2753375,Orleans,31.973737373737375
F_1073606_2753182,Orleans,29.973737373737375
F_556713_2866766,Oxford,43.97373737373738
F_556645_2866524,Oxford,43.97373737373738
F_554656_2864671,Oxford,27.473737373737375
F_809735_3014895,Peabody,58.47373737373738
F_809768_3014653,Peabody,58.47373737373738
F_810110_3018367,Peabody,58.47373737373738
F_810832_3019798,Peabody,49.97373737373738
F_808753_3013999,Peabody,49.47373737373738
F_812650_3019861,Peabody,46.97373737373738
F_810753_3020135,Peabody,45.47373737373738
F_796659_3023768,Peabody,42.97373737373738
F_803226_3020209,Peabody,38.47373737373738
F_803118_3020283,Peabody,38.47373737373738
F_804384_3008723,Peabody,35.97373737373738
F_809142_3021304,Peabody,34.47373737373738
F_804814_3008898,Peabody,33.97373737373738
F_806430_3017705,Peabody,33.47373737373738
F_842574_2849695,Pembroke,39.97373737373738
F_844084_2849773,Pembroke,38.97373737373738
F_849498_2864003,Pembroke,32.97373737373738
F_847925_2861068,Pembroke,31.473737373737375
F_836385_2840168,Pembroke,29.973737373737375
F_841230_2843177,Pembroke,26.473737373737375
F_841920_2845501,Pembroke,23.473737373737375
F_846490_2841542,Pembroke,21.973737373737375
F_840354_2833958,Pembroke,20.473737373737375
F_839668_2859109,Pembroke,20.473737373737375
F_856344_2838216,Pembroke,19.973737373737375
M_193540_934837,Pepperell,49.97373737373738
M_194161_934876,Pepperell,41.97373737373738
M_147651_924076,Phillipston,12.0
F_181006_2993567,Pittsfield,60.0
F_182165_2994441,Pittsfield,60.0
F_184954_2993079,Pittsfield,59.0
F_182545_2996380,Pittsfield,58.0
F_181655_2994433,Pittsfield,56.0
F_181563_2994613,Pittsfield,56.0
F_185102_2994333,Pittsfield,55.5
F_185502_2992553,Pittsfield,55.0
F_180350_2995221,Pittsfield,50.5
F_197408_3000907,Pittsfield,42.5
F_192839_2999741,Pittsfield,37.0
F_183014_3000114,Pittsfield,30.5
F_182920_2999947,Pittsfield,30.5
F_184856_3002571,Pittsfield,30.5
F_184455_3002547,Pittsfield,29.5
F_184520_3002975,Pittsfield,27.5
F_184115_3002661,Pittsfield,27.0
F_184272_3003150,Pittsfield,25.5
F_183867_3000836,Pittsfield,22.0
F_182693_3000797,Pittsfield,21.0
F_188712_3000656,Pittsfield,14.5
M_215078_862115,Plainville,31.973737373737375
F_881018_2811739,Plymouth,51.47373737373738
F_884398_2805860,Plymouth,36.97373737373738
F_885645_2804115,Plymouth,35.97373737373738
F_875809_2813495,Plymouth,29.973737373737375
F_869973_2802957,Plymouth,29.973737373737375
F_910815_2794417,Plymouth,29.473737373737375
F_868567_2802341,Plymouth,28.473737373737375
F_869212_2801962,Plymouth,25.473737373737375
F_870480_2802768,Plymouth,24.973737373737375
M_308228_867470,Provincetown,59.47373737373738
M_308230_867507,Provincetown,58.47373737373738
M_308856_868214,Provincetown,57.97373737373738
M_308532_867896,Provincetown,55.5
M_308850_868450,Provincetown,54.97373737373738
M_309475_868414,Provincetown,47.97373737373738
F_787258_2922441,Quincy,75.0
F_789144_2913287,Quincy,72.0
F_784630_2922447,Quincy,71.5
F_792862_2914578,Quincy,69.5
F_792886_2914684,Quincy,69.5
F_793447_2914075,Quincy,67.0
F_793459_2913968,Quincy,67.0
F_793939_2913905,Quincy,59.5
F_794328_2913946,Quincy,58.0
F_797991_2915610,Quincy,57.0
F_794365_2913959,Quincy,54.0
F_792469_2910408,Quincy,51.0
F_785342_2913797,Quincy,43.0
F_785253_2912617,Quincy,39.5
F_785349_2912888,Quincy,39.5
F_800286_2916958,Quincy,33.0
F_800217_2916730,Quincy,33.0
F_800834_2916888,Quincy,29.5
F_800975_2916572,Quincy,29.5
F_801406_2916906,Quincy,29.0
F_801337_2916577,Quincy,29.0
F_800567_2917752,Quincy,28.0
F_801096_2917496,Quincy,27.0
F_800841_2917375,Quincy,27.0
F_800886_2917133,Quincy,27.0
F_800807_2917673,Quincy,26.5
F_801052_2917985,Quincy,26.5
F_801385_2917510,Quincy,26.5
F_800921_2918135,Quincy,25.0
F_801432_2917924,Quincy,25.0
F_801343_2917688,Quincy,25.0
F_801849_2918085,Quincy,24.5
F_801972_2917667,Quincy,24.5
F_801516_2918144,Quincy,23.5
F_802006_2918531,Quincy,22.0
F_802253_2918564,Quincy,21.0
F_776227_2802507,Raynham,25.973737373737375
F_776770_2803143,Raynham,25.973737373737375
F_776269_2802992,Raynham,25.473737373737375
F_776465_2803593,Raynham,24.473737373737375
F_776270_2803516,Raynham,24.473737373737375
F_763445_3016284,Reading,59.47373737373738
F_762553_3016822,Reading,55.47373737373738
F_764752_3016637,Reading,53.47373737373738
F_761689_3017324,Reading,49.97373737373738
F_762981_3011185,Reading,47.97373737373738
F_763019_3011285,Reading,46.97373737373738
F_765336_3017749,Reading,44.47373737373738
F_764501_3010286,Reading,40.97373737373738
F_761929_3020583,Reading,33.47373737373738
F_792831_2974071,Revere,75.5
F_792189_2974151,Revere,75.0
F_792154_2974156,Revere,75.0
F_792216_2973867,Revere,75.0
F_792090_2973917,Revere,75.0
F_792228_2973940,Revere,75.0
F_792106_2974196,Revere,75.0
F_792151_2974294,Revere,75.0
F_791976_2974374,Revere,75.0
F_791601_2974053,Revere,74.5
F_791063_2974409,Revere,74.5
F_791102_2974479,Revere,74.5
F_792012_2973490,Revere,74.0
F_791238_2973899,Revere,73.5
F_792818_2973204,Revere,73.0
F_791264_2973737,Revere,71.0
F_788290_2976456,Revere,70.5
F_788010_2973943,Revere,68.5
F_788233_2976308,Revere,68.0
F_787896_2976464,Revere,68.0
F_788209_2976495,Revere,68.0
F_788125_2976535,Revere,68.0
F_788101_2976368,Revere,68.0
F_788035_2976580,Revere,67.0
F_788088_2976687,Revere,67.0
F_788026_2976711,Revere,67.0
F_787931_2976669,Revere,67.0
F_787902_2976750,Revere,67.0
F_787664_2976405,Revere,66.0
F_787783_2976415,Revere,66.0
F_787554_2976454,Revere,66.0
F_787821_2976794,Revere,65.0
F_787505_2976688,Revere,65.0
F_787723_2976839,Revere,65.0
F_787627_2976884,Revere,65.0
F_787537_2976925,Revere,65.0
F_794204_2971507,Revere,65.0
F_789737_2973274,Revere,64.5
F_789607_2973283,Revere,64.5
F_787106_2976434,Revere,63.5
F_787459_2976497,Revere,63.5
F_787224_2976461,Revere,63.5
F_787341_2976531,Revere,63.5
F_793212_2971895,Revere,63.0
F_786999_2976456,Revere,62.0
F_786885_2976491,Revere,62.0
F_787091_2976650,Revere,61.5
F_787111_2976771,Revere,61.5
F_787143_2976868,Revere,61.5
F_787454_2976964,Revere,61.5
F_787362_2977009,Revere,61.5
F_787257_2977047,Revere,61.5
F_787157_2977073,Revere,61.5
F_786616_2976449,Revere,61.0
F_786671_2977084,Revere,60.0
F_787058_2977118,Revere,60.0
F_786953_2977165,Revere,60.0
F_786857_2977214,Revere,60.0
F_786767_2977270,Revere,60.0
F_786646_2976809,Revere,59.5
F_786575_2976856,Revere,59.5
F_786435_2976905,Revere,59.5
F_786322_2976946,Revere,59.5
F_786637_2976998,Revere,59.5
F_786500_2977051,Revere,59.5
F_786783_2976536,Revere,59.0
F_786665_2976695,Revere,59.0
F_786999_2976688,Revere,59.0
F_786902_2976741,Revere,59.0
F_787049_2976872,Revere,59.0
F_786808_2976841,Revere,59.0
F_786953_2976908,Revere,59.0
F_786722_2976938,Revere,59.0
F_786856_2976962,Revere,59.0
F_786759_2977030,Revere,59.0
F_786681_2976596,Revere,59.0
F_786219_2976985,Revere,56.5
F_786114_2977026,Revere,56.5
F_786010_2977067,Revere,56.5
F_786398_2977098,Revere,56.5
F_786541_2977159,Revere,56.5
F_786284_2977154,Revere,56.5
F_786446_2977229,Revere,56.5
F_786339_2977304,Revere,56.5
F_786649_2977348,Revere,56.5
F_786581_2977345,Revere,56.5
F_786504_2977424,Revere,56.5
F_786410_2977491,Revere,56.5
F_786309_2977557,Revere,56.5
F_786527_2977551,Revere,56.5
F_786113_2977718,Revere,56.5
F_786178_2977206,Revere,55.5
F_786079_2977257,Revere,55.5
F_786238_2977371,Revere,55.5
F_786143_2977419,Revere,55.5
M_248482_874393,Rockland,50.97373737373738
M_248785_874696,Rockland,49.97373737373738
M_249136_874589,Rockland,39.97373737373738
M_250591_941386,Rowley,29.473737373737375
M_252472_941836,Rowley,26.473737373737375
F_818996_3015337,Salem,68.47373737373738
F_818217_3014629,Salem,68.0
F_820098_3015416,Salem,67.0
F_820319_3015485,Salem,67.0
F_818473_3015785,Salem,66.0
F_819450_3016584,Salem,66.0
F_819523_3016642,Salem,66.0
F_818381_3015896,Salem,65.0
F_820435_3013752,Salem,64.5
F_821079_3016178,Salem,63.5
F_818039_3013615,Salem,62.5
F_820919_3013372,Salem,61.5
F_820511_3017861,Salem,59.5
F_814559_3015119,Salem,58.5
F_817764_3017187,Salem,58.0
F_815129_3014828,Salem,57.0
F_814224_3015647,Salem,57.0
F_819865_3008458,Salem,53.5
F_820659_3011513,Salem,53.5
F_821030_3012513,Salem,53.5
F_821084_3012633,Salem,53.5
F_822611_3017571,Salem,53.5
F_822742_3017688,Salem,53.5
F_820227_3008492,Salem,52.0
F_815935_3017668,Salem,49.5
F_815029_3017573,Salem,47.0
F_815951_3018980,Salem,46.0
F_813794_3008374,Salem,31.5
M_252596_954705,Salisbury,37.97373737373738
F_931967_2720166,Sandwich,38.97373737373738
F_928980_2717624,Sandwich,25.973737373737375
F_935583_2722881,Sandwich,23.473737373737375
F_938401_2724153,Sandwich,22.473737373737375
F_938677_2724540,Sandwich,22.473737373737375
F_921888_2710827,Sandwich,19.973737373737375
F_786291_2993021,Saugus,39.5
M_258649_885840,Scituate,37.47373737373738
M_260865_883378,Scituate,28.473737373737375
M_261465_883708,Scituate,27.473737373737375
M_263039_882271,Scituate,26.473737373737375
M_264051_881218,Scituate,25.473737373737375
F_748823_2874491,Sharon,34.47373737373738
M_98923_929317,Shelburne,39.97373737373738
F_588003_2925840,Shrewsbury,59.47373737373738
F_588006_2926901,Shrewsbury,53.97373737373738
F_588652_2923108,Shrewsbury,48.47373737373738
F_588756_2922292,Shrewsbury,47.47373737373738
F_596822_2925281,Shrewsbury,44.47373737373738
F_596776_2925022,Shrewsbury,44.47373737373738
F_596735_2924786,Shrewsbury,40.47373737373738
F_586124_2936565,Shrewsbury,37.97373737373738
F_599805_2932451,Shrewsbury,37.97373737373738
F_593890_2927562,Shrewsbury,36.47373737373738
F_601936_2931047,Shrewsbury,31.473737373737375
F_604176_2931934,Shrewsbury,25.473737373737375
F_758407_2969983,Somerville,84.0
F_768890_2965477,Somerville,81.0
F_767189_2965112,Somerville,76.5
F_765360_2964016,Somerville,76.5
F_762538_2965832,Somerville,76.0
F_764908_2963437,Somerville,76.0
F_766001_2962890,Somerville,75.5
F_766338_2965119,Somerville,75.5
F_756294_2972318,Somerville,75.0
F_764068_2966380,Somerville,74.0
F_764137_2967527,Somerville,72.0
F_766682_2968569,Somerville,72.0
F_755697_2973710,Somerville,68.0
F_764822_2969038,Somerville,67.0
F_765573_2969637,Somerville,66.0
F_756234_2976421,Somerville,64.5
F_765998_2969629,Somerville,61.5
F_648154_2936342,Southborough,42.47373737373738
F_650409_2923160,Southborough,34.47373737373738
F_651035_2935620,Southborough,24.973737373737375
F_650267_2940509,Southborough,21.973737373737375
F_509956_2854995,Southbridge,53.97373737373738
F_512340_2852608,Southbridge,50.97373737373738
F_512922_2854076,Southbridge,50.47373737373738
F_507550_2854366,Southbridge,49.47373737373738
F_507526_2854241,Southbridge,49.47373737373738
F_507521_2854122,Southbridge,48.97373737373738
F_508673_2856689,Southbridge,48.47373737373738
F_508807_2856603,Southbridge,48.47373737373738
F_508841_2857053,Southbridge,41.97373737373738
F_508804_2856965,Southbridge,41.97373737373738
F_506771_2852625,Southbridge,34.47373737373738
F_522297_2913642,Spencer,54.47373737373738
F_523944_2912472,Spencer,43.47373737373738
F_361764_2862108,Springfield,74.0
F_357170_2867882,Springfield,68.0
F_357893_2868363,Springfield,67.0
F_357892_2868220,Springfield,67.0
F_359629_2867406,Springfield,66.5
F_357632_2868792,Springfield,65.5
F_358198_2868313,Springfield,65.5
F_358140_2868258,Springfield,65.5
F_357980_2868310,Springfield,65.5
F_357669_2868826,Springfield,65.5
F_363596_2861883,Springfield,65.5
F_363791_2861797,Springfield,65.5
F_357923_2868255,Springfield,65.5
F_355841_2868377,Springfield,64.5
F_366473_2868702,Springfield,62.5
F_366426_2868751,Springfield,62.0
F_365902_2865400,Springfield,61.0
F_367055_2865583,Springfield,60.5
F_365468_2877216,Springfield,60.0
F_366265_2864917,Springfield,59.0
F_366199_2864907,Springfield,59.0
F_365047_2868154,Springfield,59.0
F_365603_2875975,Springfield,59.0
F_365531_2865159,Springfield,59.0
F_365140_2864687,Springfield,58.5
F_366729_2864989,Springfield,58.5
F_366810_2865013,Springfield,58.5
F_365122_2864620,Springfield,58.5
F_364836_2859406,Springfield,58.0
F_364974_2862432,Springfield,58.0
F_365843_2861921,Springfield,57.0
F_365800_2861882,Springfield,57.0
F_366468_2862205,Springfield,57.0
F_366401_2861638,Springfield,56.5
F_365288_2864079,Springfield,56.0
F_366496_2863219,Springfield,56.0
F_365730_2862525,Springfield,56.0
F_365497_2864026,Springfield,56.0
F_366576_2864465,Springfield,56.0
F_365267_2864145,Springfield,56.0
F_365878_2862393,Springfield,56.0
F_364706_2876111,Springfield,55.0
F_366182_2863749,Springfield,55.0
F_366110_2863779,Springfield,55.0
F_354306_2868478,Springfield,54.5
F_354396_2868324,Springfield,54.5
F_354515_2867930,Springfield,54.0
F_369397_2857448,Springfield,54.0
F_368197_2862845,Springfield,52.5
F_368170_2862919,Springfield,52.5
F_377662_2876555,Springfield,51.0
F_367368_2863718,Springfield,50.5
F_375777_2872885,Springfield,50.0
F_375562_2872743,Springfield,50.0
F_375651_2872804,Springfield,50.0
F_375520_2872883,Springfield,50.0
F_375735_2872858,Springfield,50.0
F_375608_2872777,Springfield,50.0
F_375693_2872831,Springfield,50.0
F_375692_2872997,Springfield,48.0
F_375608_2872943,Springfield,48.0
F_375566_2872916,Springfield,48.0
F_375819_2872912,Springfield,48.0
F_375861_2872940,Springfield,48.0
F_375819_2873048,Springfield,48.0
F_353186_2868714,Springfield,48.0
F_375734_2873024,Springfield,48.0
F_375779_2873082,Springfield,48.0
F_375650_2872970,Springfield,48.0
F_360513_2869910,Springfield,48.0
F_375903_2872967,Springfield,46.0
F_375356_2875309,Springfield,45.0
F_385297_2883752,Springfield,43.0
F_353219_2869025,Springfield,42.0
F_353526_2869807,Springfield,41.5
F_353476_2869800,Springfield,41.5
F_376878_2869199,Springfield,40.0
F_353107_2869544,Springfield,39.5
F_353279_2869775,Springfield,39.5
F_353293_2869675,Springfield,39.5
F_353441_2869681,Springfield,39.5
F_353377_2869788,Springfield,39.5
F_353427_2869794,Springfield,39.5
F_353037_2869931,Springfield,38.5
F_385409_2883377,Springfield,38.0
F_368745_2871238,Springfield,37.5
F_386624_2883415,Springfield,36.0
F_378742_2867456,Springfield,35.0
F_383222_2881371,Springfield,32.0
F_379993_2858156,Springfield,29.5
F_377272_2867301,Springfield,28.0
F_379266_2866567,Springfield,26.0
F_377300_2866223,Springfield,23.0
F_377217_2866503,Springfield,23.0
F_377512_2866726,Springfield,22.0
F_377870_2866087,Springfield,20.0
F_377678_2866230,Springfield,19.0
M_178804_909381,Sterling,40.47373737373738
F_764565_2870929,Stoughton,61.47373737373738
F_764770_2870802,Stoughton,60.47373737373738
F_764994_2871598,Stoughton,59.97373737373738
F_764516_2873640,Stoughton,56.97373737373738
F_764841_2873684,Stoughton,55.97373737373738
F_764913_2870758,Stoughton,55.47373737373738
F_765051_2874021,Stoughton,52.97373737373738
F_761314_2870668,Stoughton,48.47373737373738
F_760759_2874279,Stoughton,40.47373737373738
F_760438_2874298,Stoughton,40.47373737373738
F_760684_2871134,Stoughton,39.97373737373738
F_754941_2873157,Stoughton,38.97373737373738
F_761723_2875991,Stoughton,35.47373737373738
F_772712_2868852,Stoughton,27.973737373737375
F_758012_2867161,Stoughton,20.473737373737375
F_678383_2964446,Sudbury,34.97373737373738
F_672291_2957720,Sudbury,29.973737373737375
F_672239_2957988,Sudbury,29.973737373737375
F_682627_2949741,Sudbury,25.473737373737375
F_673087_2966916,Sudbury,23.473737373737375
F_667872_2968638,Sudbury,21.473737373737375
F_668817_2968634,Sudbury,21.473737373737375
F_674606_2979203,Sudbury,21.473737373737375
F_668741_2968875,Sudbury,21.473737373737375
F_673809_2979208,Sudbury,21.473737373737375
F_673711_2979623,Sudbury,21.473737373737375
F_674135_2979498,Sudbury,21.473737373737375
F_672003_2968432,Sudbury,20.973737373737375
F_668355_2963293,Sudbury,20.973737373737375
M_112535_915581,Sunderland,20.973737373737375
M_112468_915610,Sunderland,20.973737373737375
F_595785_2889148,Sutton,39.47373737373738
F_812342_2998732,Swampscott,56.97373737373738
M_224210_830734,Swansea,40.97373737373738
M_224468_831139,Swansea,39.97373737373738
M_224151_830621,Swansea,38.97373737373738
M_225443_833112,Swansea,36.47373737373738
M_224123_831713,Swansea,35.97373737373738
M_221105_834260,Swansea,32.47373737373738
M_223005_834551,Swansea,29.973737373737375
M_221227_831621,Swansea,25.473737373737375
M_221469_833092,Swansea,25.473737373737375
M_221494_832677,Swansea,24.973737373737375
F_767695_2790546,Taunton,59.47373737373738
F_764435_2788986,Taunton,57.97373737373738
F_765277_2790616,Taunton,55.47373737373738
F_763684_2795825,Taunton,40.97373737373738
F_761634_2786309,Taunton,35.47373737373738
M_152729_928456,Templeton,36.97373737373738
M_153380_929411,Templeton,27.473737373737375
M_244287_932645,Topsfield,28.473737373737375
M_190053_880034,Upton,34.97373737373738
M_188978_868721,Uxbridge,37.97373737373738
M_189841_870178,Uxbridge,36.47373737373738
M_188780_871282,Uxbridge,32.97373737373738
M_188825_871269,Uxbridge,32.97373737373738
M_189151_868814,Uxbridge,26.973737373737375
F_723553_2879728,Walpole,49.97373737373738
F_723251_2879400,Walpole,48.47373737373738
F_724703_2876413,Walpole,41.47373737373738
F_725613_2877995,Walpole,40.47373737373738
F_723054_2882420,Walpole,38.97373737373738
M_137813_889805,Ware,44.6272461456672
M_138468_889804,Ware,38.47373737373738
M_139261_890804,Ware,20.5
M_263086_836806,Wareham,40.97373737373738
M_263075_836846,Wareham,40.97373737373738
M_262391_837546,Wareham,37.97373737373738
